%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,19.74,28.78,15.49,26.2,11.87,11.84,3.035,11.87,-3.69,-1.514,0.0748,5.871,4.109,5.767,3.554,4.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,59.22,57.46,36.62,36.89,29.71,27.66,16.38,16.84,17.1,15.75,9.092,2.319,10.76,8.338,3.227,3.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,69.83,63.47,36.4,38.5,29.78,28.32,-0.4368,11.93,14.4,13.49,-8.485,-11.95,-3.518,-3.589,-11.75,-11.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,60.34,57.26,37.04,60.11,35.97,36.2,-11.65,20.34,-0.7334,4.117,-13.32,-3.018,-4.196,-0.378,-7.541,-8.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,64.24,59.68,62.5,81.51,54.49,53.73,9.752,31.2,13.73,17.37,8.927,9.043,11.17,8.732,5.415,0.1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,62.7,60.5,74.22,75.0,46.43,48.19,9.378,22.6,19.04,17.08,1.38,-4.932,-0.1537,-5.178,-7.82,-12.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,61.65,60.56,71.46,78.84,40.4,47.42,3.267,27.92,7.304,6.815,-5.918,1.677,-3.343,-2.019,-7.759,-7.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,66.11,62.53,82.07,93.94,59.63,64.07,20.74,43.19,18.83,21.64,12.51,18.97,12.78,14.9,7.12,6.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,54.67,52.59,81.47,82.85,58.16,58.1,16.63,32.31,24.77,27.51,7.898,8.086,7.184,8.506,2.505,-0.2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,51.71,46.31,66.88,74.6,44.27,48.2,4.788,27.42,13.35,19.65,0.9355,9.819,7.07,12.55,6.352,5.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,58.03,48.74,59.31,78.67,46.13,51.53,13.93,35.97,21.1,30.22,11.56,16.58,17.34,21.84,11.91,10.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,31.05,23.46,40.18,59.0,37.35,35.22,5.107,21.03,21.79,25.72,0.4289,-3.164,3.098,5.113,-3.726,-4.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-2.468,-12.27,19.47,42.47,25.58,21.55,-5.272,13.64,5.281,7.295,-5.165,1.442,1.337,7.918,0.6265,3.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-13.82,-16.49,21.67,48.51,27.02,31.95,12.02,30.19,13.63,20.94,13.99,24.88,19.6,27.95,16.59,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
