%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,0,-0,0,-0,0,-0,-0,-0,-0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-3.69,-1.514,19.74,28.78,15.49,11.87,11.84,26.2,3.035,11.87,0.0748,4.109,5.767,5.871,3.554,4.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,17.1,15.75,59.22,57.46,36.62,29.71,27.66,36.89,16.38,16.84,9.092,10.76,8.338,2.319,3.227,3.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,14.4,13.49,69.83,63.47,36.4,29.78,28.32,38.5,-0.4368,11.93,-8.485,-3.518,-3.589,-11.95,-11.75,-11.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-0.7334,4.117,60.34,57.26,37.04,35.97,36.2,60.11,-11.65,20.34,-13.32,-4.196,-0.378,-3.018,-7.541,-8.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,13.73,17.37,64.24,59.68,62.5,54.49,53.73,81.51,9.752,31.2,8.927,11.17,8.732,9.043,5.415,0.1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,19.04,17.08,62.7,60.5,74.22,46.43,48.19,75,9.378,22.6,1.38,-0.1537,-5.178,-4.932,-7.82,-12.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,7.304,6.815,61.65,60.56,71.46,40.4,47.42,78.84,3.267,27.92,-5.918,-3.343,-2.019,1.677,-7.759,-7.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,18.83,21.64,66.11,62.53,82.07,59.63,64.07,93.94,20.74,43.19,12.51,12.78,14.9,18.97,7.12,6.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,24.77,27.51,54.67,52.59,81.47,58.16,58.1,82.85,16.63,32.31,7.898,7.184,8.506,8.086,2.505,-0.2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,13.35,19.65,51.71,46.31,66.88,44.27,48.2,74.6,4.788,27.42,0.9355,7.07,12.55,9.819,6.352,5.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,21.1,30.22,58.03,48.74,59.31,46.13,51.53,78.67,13.93,35.97,11.56,17.34,21.84,16.58,11.91,10.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
