%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,0,-0,0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,2.715,9.385,35.41,19.45,10.95,10.64,5.977,9.036,4.482,1.264,0.1224,-3.12,-0.7699,1.834,-2.334,-4.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,3.242,1.611,30.41,11.47,25.47,16.79,-0.3023,6.059,13.11,10.49,7.454,1.034,2.791,10.78,5.43,4.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,6.586,0.7226,39.44,27.63,40.78,24.17,4.149,15.7,25.6,15.84,11.23,4.431,8.935,13.83,8.168,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,7.256,14.18,59.59,49.62,38.5,20.82,10.27,20.56,25.21,6.83,5.151,-0.8659,6.805,7.087,2.486,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-0.4931,10.55,47.55,28.76,21.76,6.308,-1.671,6.885,11.59,2.322,2.825,-3.796,2.591,4.793,4.134,0.6428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-2.02,2.011,33.01,15.49,18.01,4.902,-3.228,7.56,8.967,8.647,10.08,6.164,12.93,10.94,13.22,7.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,10.31,19.94,36.46,32.36,24.94,14.11,11.65,15.2,15.38,9.091,14.91,15.79,21.14,13.58,15.57,10.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,16.62,25.83,41.4,36.86,26.14,15.68,12.15,14.62,13.29,10.04,12.01,11.66,10.5,8.176,8.39,4.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,11.47,6.715,49.81,41.65,31.53,18.33,10.89,26.88,15.12,14.86,10.66,7.203,7.277,7.181,5.686,0.7571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,16.2,15.89,58.58,54.48,42.33,31.87,24.1,34.07,28.45,13.15,18.09,14.36,19.63,15.32,13.94,7.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,26.21,32.68,66.45,52.5,42.97,40.84,29.21,23.84,30.96,15.44,22.04,16.06,18.2,16.6,15.83,8.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,21.83,17.42,81.64,71.22,44.47,40.37,33.59,37.73,21.98,22.41,13.24,6.109,7.877,8.709,7.281,-0.2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,18.04,18.62,94.4,118.6,59.93,50.78,56.67,67.76,22.46,24.28,12.17,7.573,15.18,11.09,9.901,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,27.8,42.39,111.9,136.8,72.53,67.96,71.52,73,25.88,30.21,22.65,18.86,26.01,19.12,19.63,11.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,33.75,39.02,147.2,134.5,80.19,70.73,68.3,75.74,22.09,35.48,19.88,17.75,21.67,14.43,16.71,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,31.5,31.3,172.3,150,101,75.9,79.46,101.6,25.37,35.9,14.41,15.53,22.88,14.28,14.3,11.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,34.64,48.89,174.1,159.4,127.6,97.13,104.8,127.3,36.58,50.06,24.7,25.46,37.9,30.01,21.94,23.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,44.43,60.28,173.7,151.8,143.6,110.7,115.4,134.8,38.59,64.79,27.23,27.77,39.22,31.98,20.16,22.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,49.21,54.28,174.8,153.3,152.3,113,114.1,134.4,34.06,57.52,16.59,18.5,27.93,19.63,10.93,10.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,45.42,53.7,175.2,159.3,157.5,118.3,119.1,139,39.03,52.14,18.54,19.33,31.29,23.2,15.51,11.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,47.57,61.63,175.9,153.4,156.9,122.7,124.7,142.7,50.2,62.06,30.6,30.58,41.04,32.79,28.15,21.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,58.54,66.99,173.6,150.4,153.1,123.9,121.7,135.8,53.21,67.84,38.34,39.03,43.21,33.28,36.75,29.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,62.79,70.04,175.1,156.9,154.4,123.3,118.9,134.3,55.58,72.48,47.23,48.54,51.76,41.23,48.12,39.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,65.72,76.73,174.6,148.5,160.1,119.9,122.3,140.8,66.8,80.25,56.28,59.32,63.53,52.15,56.34,47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,71.98,82.64,161.1,128.2,152,114.8,113.9,126.6,63.6,72.22,51.01,54.06,57.51,44.95,44.48,39.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,59.64,71.35,138.8,115,124.7,97.65,84.06,98.01,38.45,55.17,32.08,32.08,35.79,26.27,22.34,20.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
