%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,-0,-0,0,-0,-0,0,-0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-34.54,-0.7738,3.943,70.71,116.4,123.4,124.9,130.5,151.2,160.2,173.2,161.9,160.4,170.1,176.1,163.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-8.818,7.956,15.38,40.36,67.96,63.34,65.03,66.49,72.06,69.98,78.11,62.5,53.25,64.27,68.7,54.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-26.85,-16.75,8.451,27.71,55.86,52.6,57.04,57.92,68.65,61.38,72.44,53.24,44.18,63.18,65.5,56.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-35.1,-21.6,14.38,59.25,91.33,93.89,97.61,100.1,108.6,108.8,121,99.18,91.33,113.6,110.2,105.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-24.54,-23.14,14.93,45.43,55.64,55.67,57.57,59.33,44.27,52.11,56.48,37.75,27.2,47.9,41.85,39.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-41.85,-38.79,5.413,44.4,58.01,62.62,64.84,67.33,60.39,66.65,70.14,52.52,39.59,67.62,61.28,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-29.82,-25.26,20.8,58.87,80.52,87.58,85.3,86.94,93.24,87.22,90.94,70.09,54.22,84.19,73.21,69.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-25.83,-31.95,18.36,30.11,52.86,58.85,49.05,52.42,60.4,49.53,57.36,36.91,21.25,46.17,39.06,37.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-26.18,-34.74,11.7,36.73,67.88,75.92,58.83,66.83,85.22,76.4,91.17,74,54.18,75.51,73.64,69.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-5.16,-14.97,18.87,52.11,73.86,82.1,63.22,70.83,89.89,80.73,94.42,81.08,57.6,75.03,70.07,63.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-20.8,-25.24,3.821,23.03,38.4,51.89,39.31,45.56,59.99,58.81,69.09,60.15,45.5,62.67,54.38,53.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-27.41,-18.01,1.955,20.57,42.5,61.35,50.86,58.21,76.06,80.52,89.28,82.36,70.82,88.72,78.08,81.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-20.05,-9.558,5.09,17.31,35.21,52.88,36.8,47.63,71.86,69.59,87,78.86,63.54,79.73,76.79,75.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-28.4,-21.05,-8.255,5.691,27.24,45.64,20.23,37.03,71.83,65.18,95.6,82.64,68.63,82.07,88.35,80.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-18.16,-10.83,-7.395,14.57,44.29,60.66,25.83,46.03,84.63,77.62,104.9,87.28,73.01,83.49,87.3,77.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-28.41,-24.16,-11.43,2.144,30.42,44.67,9.245,30.4,66.23,60.36,82.36,64.26,51.72,63.6,70.2,63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-36.03,-34.24,-6.37,4.469,32.67,50.36,21.15,40.52,73.43,68.44,92.46,74.29,63.3,75.23,84.46,77.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-20.09,-22.28,8.512,17.58,40.74,57.55,34.81,50.59,75.5,67.11,90.59,72.14,57.38,68.18,73.66,64.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-33.63,-36.65,-1.002,13.95,29.26,47.05,24.79,43.07,65.03,55.21,79.35,60.92,45.17,59.7,69.19,61.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-26.73,-28.56,2.669,31.98,43.38,69.46,40.02,59.48,82.17,69.54,94.8,74.98,56.64,67.25,82.87,73.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-15.56,-24.49,8.565,25.34,35.21,65.94,37.82,50.01,72.36,51.38,82.4,62.76,39.62,43.51,67.62,53.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-31.28,-47.3,6.07,13.58,26.2,56.7,35.64,43.75,68.69,43.73,83.33,63.47,36.13,43.48,73.02,53.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-18.74,-39.99,25.18,34.76,46.06,73.31,50.68,60.97,75.11,55.46,88.64,68.25,36.35,47.04,68.45,48.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-23.46,-43.91,26.12,23.08,38.74,58.95,37.2,49.91,47.4,40.98,62.7,45.06,21.43,33.63,48.26,35.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-38.06,-43.38,20.6,21.02,44.27,56.8,39.05,53.26,52.38,54.18,69.95,51.77,45,57.16,62.34,59.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
