%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,0,-0,0,-0,0,-0,0,0,-0,0,-0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,1.327,4.106,4.695,-3.65,-0.3142,3.135,5.883,6.23,-0.9586,4.168,1.773,1.085,3.558,-0.0072,4.289,3.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,3.661,7.867,4.546,-0.2677,-0.2963,4.75,5.081,5.481,0.1569,6.16,3.542,3.101,6.02,2.52,7.068,5.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,4.41,8.2,3.727,-2.691,-0.7369,3.272,1.799,-0.9848,0.8943,3.952,6.612,5.076,5.356,1.796,9.877,7.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,5.461,6.339,-1.257,-7.716,1.968,4.918,4.19,-2.941,4.764,2.195,14.78,10.51,7.09,2.233,17.55,11.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,12.51,9.501,-6.296,-8.415,7.964,13.09,10.68,2.232,13.63,4.43,23.85,17.18,12.25,8.01,23.35,15.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,18.8,12.69,-3.697,-11.15,9.896,16.43,11.59,4.573,16.21,3.893,22.96,15.67,10.69,9.282,20.05,14.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,16.83,8.46,-3.031,-6.639,8.474,12.62,9.127,2.907,11.72,-0.2713,18.69,12.33,6.633,7.594,22.05,11.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,17.01,8.203,-2.798,5.221,10.14,13.97,13.16,4.504,14.21,0.6201,22.77,17.18,10.47,11.56,31.01,16.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,23.49,14.99,5.006,2.782,12.1,18.12,17.61,6.717,19.78,4.355,23.79,19.49,12.59,13.09,25.45,16.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,25.12,16,8.837,-4.391,10.88,18.33,15.24,5.494,16.61,3.614,15.76,13.57,8.798,8.933,11.99,8.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,21.39,13.28,9.518,4.363,9.914,20.94,12.8,3.495,12.26,1.274,12.47,10.52,8.315,7.314,10.7,6.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,19.26,13.83,16.3,16.65,10.93,23.5,13.02,3.608,12.6,1.617,13.93,11.3,7.668,6.646,12.51,7.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,16.71,13.47,17.87,18.21,11.27,19.01,13.86,7.23,10.82,3.546,11.93,8.947,3.436,4.974,8.382,5.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,12.02,11.82,12.62,9.938,11.72,16.65,15.49,10.01,7.918,4.811,10.84,5.807,2.382,6.234,7.35,6.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,11.22,12.78,10.62,1.929,17.32,22.01,16.19,9.498,9.444,6.237,14.32,7.887,5.36,8.777,13.36,9.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,15.13,15.67,11.97,8.716,21.94,23.66,17.03,11.54,12.11,8.8,17.44,13.39,8.636,9.465,18.71,11.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,17.21,18.26,21.34,22.56,17.61,19.04,19.92,13.99,14.3,9.263,17.28,17.15,11.23,10.42,19.88,12.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,20.63,20.57,29.45,25.5,18.34,20.71,21.87,12.46,20.1,8.805,20.46,22.62,14.57,14.53,25.68,17.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,28.96,22.19,18.64,22.36,28.1,25.81,20.05,11.91,24.54,9.228,28.09,29.97,16.51,16.88,33.99,23.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,30.84,19.97,13.19,20.73,27.23,21.53,15.22,11.85,21.05,4.384,28.13,29.4,13.18,12.42,32.81,21.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,25.27,15.93,25.26,14.83,20.35,16.72,12.22,10.81,17.7,-0.9783,23.47,24.4,11.42,9.85,29.35,16.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,24.28,15.93,17.25,5.296,22.35,19.95,13.51,12.14,18.66,2.695,24.76,23.42,14.3,12.87,28.51,16.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,23.66,16.86,-1.573,1.56,22.8,18.95,14.22,12,15.71,5.677,21.84,20.11,12.26,11.19,21.73,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,16.98,13.89,8.785,5.345,17.2,10.76,11.8,9.55,10.5,2.141,11.9,13.38,7.083,5.81,14.45,8.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
