%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-7.346,11.99,-4.676,4.09,12.97,3.776,12.85,9.239,10.51,15.0,7.412,9.01,8.56,5.573,12.35,6.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-70.52,12.33,-18.93,1.752,25.1,0.3513,-3.335,10.09,11.28,11.73,10.57,13.83,11.6,5.544,19.35,10.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-127.2,-34.0,-33.32,6.791,36.71,3.39,-3.889,8.317,17.54,0.5342,10.71,9.712,8.91,-1.244,10.76,-0.0661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-93.24,-80.56,-59.82,9.562,16.63,5.004,8.006,4.132,22.42,-6.674,7.337,1.128,0.8021,-12.05,-4.572,-16.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-71.68,-57.37,-65.93,-6.264,-19.89,-9.173,-9.949,0.6988,7.465,-11.19,-0.5691,-0.9852,-8.623,-19.12,-10.27,-18.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-132.6,-8.118,-34.39,-22.19,-24.46,-23.09,-25.8,8.887,-10.95,-13.77,-7.433,2.393,-12.55,-18.34,-9.794,-15.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-110.7,7.443,-31.6,-27.46,-25.12,-29.08,-14.25,13.92,-15.61,-15.45,-8.765,2.138,-13.61,-18.03,-10.81,-17.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-4.49,7.327,-46.91,-32.56,-42.08,-35.44,-17.0,1.732,-18.16,-19.63,-11.55,-0.9564,-19.0,-24.24,-13.65,-17.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,1.613,17.65,-30.74,-27.87,-38.66,-31.48,-30.02,-1.965,-24.34,-24.71,-20.6,-2.776,-26.73,-30.84,-20.1,-15.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-43.32,22.67,-33.59,-11.72,-28.28,-17.39,-21.2,7.189,-27.14,-28.4,-28.71,-6.846,-33.34,-35.69,-29.07,-17.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-78.52,-11.84,-69.15,-8.496,-30.36,-15.3,-23.4,0.1272,-29.48,-33.2,-33.11,-13.37,-39.26,-39.85,-34.98,-22.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-165.6,-40.26,-75.36,-16.04,-19.68,-21.26,-42.69,-11.95,-31.24,-35.01,-32.41,-15.25,-36.48,-35.15,-32.41,-22.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-169.4,-9.014,-49.78,-18.37,-10.92,-21.52,-33.28,-8.804,-24.52,-27.94,-21.34,-13.33,-22.55,-22.79,-20.84,-14.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-55.81,-14.96,-30.2,-19.36,-15.13,-20.3,-11.43,-4.467,-13.35,-18.75,-8.243,-13.12,-10.64,-13.39,-7.694,-7.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-37.04,-62.4,-27.54,-14.05,-0.2487,-14.05,-3.938,0.6558,-1.622,-9.717,-0.8339,-9.861,-2.945,-4.471,0.7681,-0.9183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-65.21,-13.5,-30.04,-3.976,9.646,-6.253,2.787,8.111,8.91,-0.2158,4.196,-0.9396,3.189,1.319,1.585,4.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-19.34,42.64,-23.54,-7.358,-11.9,-10.76,-6.083,6.816,6.529,-1.74,4.268,6.625,1.974,-3.951,-3.225,5.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-35.12,-7.702,-24.3,-14.35,-17.15,-15.95,-26.95,6.983,-1.272,-10.22,2.332,8.273,-0.9122,-9.544,-5.262,3.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-106.8,-40.05,-50.2,-15.12,-0.8483,-16.39,-24.18,6.121,1.264,-12.08,5.318,4.513,0.9116,-8.131,-4.371,2.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
