%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-32.39,-6.388,1.174,15.48,22.57,16.08,9.943,7.393,2.444,8.259,7.258,12.9,12.03,13.81,14.32,9.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,9.755,0.8979,9.393,23.57,25.12,24.18,23.32,10.54,14.17,21.97,17.24,17.44,22.52,24.67,23.21,14.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,84.63,29.3,17.6,14.75,11.15,15.24,17.73,10.45,15.25,24.42,20.29,18.82,24.54,23.33,25.05,14.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,67.37,34.86,8.722,0.5512,4.637,0.9005,15.38,8.435,9.332,13.7,23.68,18.63,24.25,16.09,26.17,8.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-26.84,3.655,19.53,3.977,18.08,4.853,33.0,8.659,17.01,10.26,31.84,15.84,28.67,15.57,27.62,1.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-16.03,-5.424,53.1,19.72,31.41,20.93,42.0,15.98,28.11,18.19,35.81,15.76,32.63,17.52,28.34,4.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,66.26,6.55,26.81,24.22,29.06,23.93,39.78,21.79,29.22,21.01,34.66,13.05,29.84,11.41,26.21,9.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,34.93,-8.84,-16.36,19.64,20.55,18.22,32.91,19.58,22.09,12.27,26.11,4.805,21.64,2.579,17.7,4.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,12.33,-17.74,22.23,25.47,11.79,23.96,24.14,22.69,10.76,7.425,20.7,8.322,22.89,7.661,18.63,10.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,78.65,10.57,41.1,31.87,11.54,29.4,35.06,30.03,11.95,14.98,32.07,20.13,34.12,19.35,31.65,21.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,7.367,19.89,-16.63,14.6,21.11,12.42,45.47,22.11,23.29,14.97,33.87,15.85,28.83,13.22,26.35,10.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-87.89,-1.286,-12.19,-6.278,10.38,-7.1,26.29,8.875,12.02,-1.113,14.35,1.067,8.095,-4.149,5.053,-8.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,52.5,1.076,39.1,-1.671,-18.98,-3.596,12.71,8.265,-13.3,-12.18,4.907,-7.988,-2.152,-13.82,-4.34,-14.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,122.6,7.128,16.12,2.835,-23.59,-0.0597,19.74,7.71,-17.64,-14.42,7.581,-13.9,-3.332,-18.38,-5.142,-19.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-61.97,-23.91,-10.39,-10.63,-10.8,-12.55,19.24,3.882,-12.55,-18.72,6.886,-15.82,-3.261,-19.33,-5.349,-23.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-82.79,-31.73,12.82,-17.01,-21.6,-19.89,15.67,6.686,-18.24,-21.67,9.73,-11.74,-0.1071,-17.93,-1.948,-20.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,104.8,7.105,3.245,-15.76,-39.74,-20.65,18.81,7.462,-22.9,-24.65,15.05,-5.485,2.793,-17.66,5.201,-15.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,104.9,3.644,-14.79,-12.78,-31.4,-17.61,20.25,7.801,-16.18,-23.72,20.86,5.629,10.67,-7.78,18.59,-6.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,21.43,-34.02,21.7,1.691,-20.51,-2.296,23.0,15.68,-5.584,-7.445,30.61,16.32,21.5,4.485,28.26,0.2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,63.36,-16.38,43.41,5.433,-17.61,2.76,29.3,16.56,-2.288,3.07,33.46,16.25,21.18,0.9399,25.09,-2.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-29.17,12.23,5.022,-5.315,15.2,-6.376,39.37,12.68,2.413,-3.652,32.05,14.84,20.68,-0.2675,23.12,0.3986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-200.6,-7.847,-31.19,2.447,42.48,0.7449,50.57,18.53,19.32,0.092,34.7,17.91,26.18,9.294,22.84,7.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-64.48,-24.74,-21.75,12.44,3.785,9.575,43.14,19.65,22.96,8.902,27.53,12.86,18.88,5.609,14.74,6.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
