%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,5.75,-5.766,-10.91,-17.65,-4.385,-2.57,90.54,199.2,8.886,-6.959,65.15,18.54,43.9,35.81,31.45,34.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-12.68,-9.636,-13.03,-23.18,-7.16,-11.91,77.04,228.1,18.33,4.842,37.87,48.65,29.01,48.78,43.11,39.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-15.35,-10.09,-8.326,-5.773,-8.592,-7.844,9.172,164.5,5.348,26.81,9.304,77.96,7.486,61.75,58.41,61.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-7.97,-8.086,-13.28,3.548,-17.3,-5.509,13.46,132.6,-19.75,26.91,39.04,74.7,7.788,58.39,48.64,61.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-20.79,-3.364,-20.41,6.743,-12.21,-9.856,79.46,210.4,-14.23,15.38,76.05,60.43,9.121,35.51,16.1,19.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-19.62,7.237,-10.08,38.05,10.43,3.841,98.14,315.7,14.52,28.41,71.45,55.68,12.77,31.07,26.28,19.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-9.03,0.508,-11.45,36.94,-3.285,-2.191,70.36,196.0,18.78,27.56,1.547,19.94,6.326,17.73,48.64,41.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-28.79,-33.5,-39.23,-23.53,-41.26,-42.89,42.74,8.6,-3.066,-26.39,-49.46,-12.6,-9.659,-10.94,28.33,26.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-27.77,-31.64,-40.15,-23.74,-27.92,-34.45,4.986,148.5,-11.17,-49.42,5.488,32.11,2.469,20.54,14.5,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
