%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,0,0,-0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,2.72,-4.296,14.02,28.5,14.44,11.57,20.25,18.71,7.562,13.27,27.72,20.86,18.65,12.79,21.9,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,16,-0.119,9.072,-3.912,1.714,10.12,15.35,8.712,3.229,-4.392,18.97,13.03,6.395,3.196,20.23,6.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,16.78,-5.986,-4.161,-13.69,-1.876,12.39,15.35,9.903,-2.817,-8.123,12.6,9.082,1.251,4.256,20.86,8.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,13.99,-13.18,-5.78,-3.465,-2.595,13.67,17.74,20.13,-9.952,2.224,8.058,10.55,7.225,9.4,18.76,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,9.723,-15.42,-3.995,-30.47,-23.07,-2.285,1.383,7.116,-22.36,-6.29,-7.675,2.893,0.5803,-2.882,8.499,2.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-0.4859,-17.97,-4.007,-40.18,-23.11,-7.305,-0.7617,1.433,-27.72,-11.05,-4.238,6.16,0.2452,-5.496,16.77,4.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,6.34,-10.71,-0.8808,-19.36,-4.13,6.698,14.94,14.8,-26.15,-6.907,2.97,9.109,7.033,0.146,23.03,8.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,11.15,-8.057,-5.623,-18.05,-7.967,5.003,9.347,12.2,-28.72,-12.75,-4.195,-1.731,3.12,-5.003,9.668,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,2.63,-17.63,-10.15,-25.84,-10.32,-1.356,-0.6584,5.066,-31.09,-11.76,1.549,-0.2355,3.67,-0.5855,8.371,3.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
