%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,3.363,4.057,0.7984,1.67,-0.6066,0.5957,0.413,-0.2683,2.578,-0.0947,-1.291,-2.907,-0.1917,-6.951,-4.704,-10.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,2.922,11.02,2.82,5.241,4.111,4.293,7.473,-3.46,4.475,-3.551,1.115,-7.608,0.2676,-12.82,0.0311,-12.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1.751,13.85,-0.0085,3.279,4.274,3.955,3.148,-7.396,4.622,-7.047,0.6439,-9.764,-0.0819,-12.35,5.853,-5.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,2.571,8.783,-1.188,-2.027,2.414,1.178,-1.974,-8.508,3.043,-7.353,2.265,-8.296,2.82,-8.268,9.373,2.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,2.704,4.147,4.83,-2.426,4.117,1.104,5.623,-7.009,4.91,-6.811,9.819,-5.42,10.62,-8.515,12.78,4.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-1.598,1.787,4.853,-1.897,-0.4342,-1.838,7.276,-6.811,8.229,-9.233,12.42,-4.971,15.21,-13.34,11.79,-0.1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-7.268,-4.296,-1.192,-4.95,-7.454,-8.249,5.231,-9.649,4.192,-14.67,10.96,-9.866,13.73,-17.55,8.926,-7.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-7.097,-9.151,1.017,-6.358,-4.313,-10.57,10.19,-12.05,-2.229,-19.01,11.78,-14.23,11.69,-17.6,8.056,-7.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-2.202,-6.803,6.354,-4.398,0.3458,-8.589,7.558,-11.2,-3.633,-18.44,9.46,-13.4,10.86,-13.87,5.546,-2.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,0.4025,-2.7,6.117,-3.79,-1.414,-7.227,1.502,-8.505,-4.418,-14.14,6.143,-10.74,10.47,-9.275,3.612,1.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,0.0149,-1.323,5.34,-4.329,-1.7,-7.33,3.564,-6.718,-4.949,-10.77,5.416,-7.182,9.751,-5.343,2.086,4.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,0.6088,-1.643,4.669,-2.78,1.569,-6.587,0.9573,-5.446,-2.806,-9.531,-0.2173,-3.307,6.717,-2.666,-4.668,4.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,0.8876,-1.328,1.234,-0.7872,2.537,-4.678,-5.539,-2.393,-2.812,-8.322,-6.853,-2.405,2.045,-3.828,-10.29,1.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-1.473,1.724,-2.9,0.6234,-0.4218,-3.018,-6.7,-1.955,-6.662,-8.184,-4.998,-4.118,-2.318,-9.054,-8.734,2.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-0.8713,3.391,-5.015,1.35,-3.376,-2.271,-10.72,-8.049,-10.76,-9.762,-2.602,-7.612,-7.907,-13.85,-8.484,0.1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,3.782,0.4668,-4.179,-0.817,-3.855,-3.729,-16.03,-10.59,-15.14,-11.38,-8.22,-13.99,-16.04,-18.16,-15.73,-8.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,7.732,3.107,-0.1576,-0.0989,-1.36,-3.149,-12.84,-3.313,-18.92,-13.78,-13.29,-18.98,-19.86,-21.96,-20.01,-13.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,13.63,13.36,7.693,6.424,6.548,5.997,-7.138,3.655,-14.67,-12.71,-8.492,-15.15,-12.38,-15.8,-10.94,-6.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,16.42,13.28,10.28,7.336,12.28,14.41,-8.123,5.253,-2.451,-2.582,-1.678,-7.762,-3.046,-3.494,-2.329,0.5994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,8.451,2.697,-3.001,4.248,4.352,11.42,-15.38,5.157,3.125,5.37,-5.19,-10.96,-4.05,-4.949,-8.975,-8.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
