%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,0,0,0,-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,7.684,8.837,6.27,9.183,5.415,3.383,3.18,4.131,13.94,6.242,3.084,1.686,0.8434,-0.7706,-3.562,-3.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-0.4973,3.906,5.06,11.52,-1.202,-2.084,1.187,7.114,-2.993,3.46,-2.322,-6.191,-3.925,-4.882,-12.84,-10.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-2.754,1.311,22.8,28.46,7.143,6.897,7.818,14.76,-8.446,2.389,-2.648,-4.532,-0.3638,-2.88,-11.75,-7.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,12.06,9.67,49.57,50.02,28.41,26.82,22.88,24.3,10.46,8.075,13.37,6.327,9.381,2.581,-3.795,-1.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,24.83,17.26,63.13,64.75,39.45,36.94,35.93,36.2,20.67,14.12,26.01,12.99,16.06,6.562,-1.472,0.1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,31.8,23.77,80.09,84.9,46.44,42.98,45.14,51.29,25.13,16.3,18.26,19.08,23.75,12.79,2.343,7.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,36.72,32.01,97.79,99.69,52.35,47.96,48.36,57.58,29.08,13.54,7.915,20.2,29.46,17.93,7.868,16.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,32.64,35.64,103.7,108.7,54.46,50.6,53.23,60.4,25.82,14.23,13.65,15.96,31.85,22.07,11.63,20.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,30.89,38.43,117.8,124.6,62.39,58.63,66.83,71.55,34.52,23.52,25.36,21.52,36.94,26.59,19.47,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,40.79,43.93,137.7,128.4,71.53,66.98,75.6,77.01,47.49,27.19,30.84,31.28,40.75,23.76,25.5,28.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,50.37,46.89,143.6,123.8,77.72,73.46,75.53,74.13,46.15,21.06,38.68,35.75,42.8,18.65,24.64,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,57.59,48.55,142.4,129.5,84.72,80.12,70.89,74.29,53.39,19.07,46.69,38.4,43.12,17.91,22.27,19.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,56.01,45.52,134.3,121.6,77.5,71.74,58.23,69.32,55.78,20.1,38.84,31.14,34.61,14.36,16.35,16.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,37.93,35.99,120.6,99.04,59.79,55.07,50.48,59.68,27.6,15.96,27.53,17.07,27.75,12.45,9.169,13.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,25.99,32.81,110.7,89.94,54.7,51.06,50.53,53.76,8.859,10.29,21.96,10.53,28.25,13.87,3.801,12.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,27.78,31.87,88.34,76.43,50.79,46.56,42.08,43.47,13.49,6.639,5.923,5.666,22,7.463,-5.959,2.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,27.97,24.43,61.07,50.19,42.86,39.3,37.54,34.12,20.02,9.325,-2.36,5.764,18.54,3.885,-8.938,-0.2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,33.2,26.15,57.26,41.8,47.21,44.52,41.39,32.52,34.98,17.07,17.31,18.53,27.68,12.79,4.064,12.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,38.8,34.02,52.63,42.48,46.23,43.1,30.6,25.33,39.97,14.93,29.33,23.32,27.9,17.26,12.31,19.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,28.3,28.73,31.98,28.74,30.49,27.7,17.64,18.89,26.33,5.662,17.06,14.46,18.42,13.82,7.841,15.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,18.99,21.46,25.12,15.98,23.87,21.49,20.38,21.6,28.1,6.281,11.37,11.34,17.42,12.7,5.27,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,21.35,23.27,27.27,12.09,24.05,21.62,20.56,15.5,30.39,9.415,19.44,15.44,20.1,10.88,7.523,16.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,23.64,25.46,21.28,6.794,23.59,22.05,16.06,6.27,15.5,5.877,24.18,21.61,22.74,7.762,11,14.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
