%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-3.281,-3.85,-2.174,-4.698,-2.76,-4.429,-3.742,-2.256,2.507,2.278,-2.265,-8.227,-7.068,-5.745,-8.944,-5.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-4.082,-0.6406,-0.6604,-2.696,-1.25,-2.791,-1.254,-2.477,-1.736,-0.4202,-4.897,-7.172,-8.038,-5.359,-9.695,-4.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-2.54,3.973,1.432,-3.944,0.9429,-1.271,0.2834,-1.618,-1.329,-1.756,-9.239,-7.659,-8.015,-6.723,-8.503,-4.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-3.232,2.799,2.076,-7.185,1.873,-3.703,-1.28,0.6355,2.104,-2.6,-8.476,-9.736,-8.198,-8.89,-6.831,-4.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-7.433,-0.6973,1.307,-3.59,1.305,-5.265,0.5492,0.7485,-0.0667,-4.435,-3.416,-7.273,-7.653,-7.994,-5.84,-4.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-9.843,-2.258,-3.209,-2.225,-3.142,-5.947,1.465,-5.055,-3.083,-4.997,-6.713,-9.282,-11.89,-11.08,-11.99,-11.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-8.384,-4.215,-8.738,-7.002,-8.558,-7.863,-4.192,-9.558,-5.544,-8.687,-15.86,-15.32,-19.16,-16.42,-20.06,-19.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-7.883,-6.668,-10.29,-7.744,-10.69,-8.062,-10.5,-7.101,-9.514,-12.8,-20.79,-13.38,-22.23,-16.74,-22.3,-18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-9.877,-7.944,-10.4,-6.558,-10.82,-7.907,-12.94,-3.26,-10.68,-11.51,-22.04,-7.581,-20.61,-15.35,-19.21,-11.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-11.39,-9.953,-9.5,-6.397,-8.898,-9.859,-7.962,-1.958,-7.647,-10.16,-17.41,-8.543,-15.45,-14.17,-12.63,-8.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-10.48,-9.487,-4.215,-2.867,-4.054,-7.45,3.16,-0.8574,-4.165,-9.062,-7.482,-13.54,-10.65,-11.19,-8.218,-11.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-4.092,-4.019,1.335,-1.24,0.5971,0.3885,6.59,0.2936,-1.914,-5.342,-1.389,-15.45,-10.16,-9.143,-8.686,-15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-0.8826,-3.633,0.1847,-3.329,-0.1889,0.2284,2.361,-2.542,-0.3375,-6.289,-0.6611,-16.26,-11.5,-12.13,-11.86,-16.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-11.44,-8.128,-7.446,-4.431,-7.934,-9.654,-1.071,-3.746,-3.456,-12.01,-6.118,-17.51,-15.56,-17.81,-16.92,-15.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-7.043,-1.422,-8.041,-3.585,-8.4,-5.222,-8.164,9.198,-8.525,-9.557,-9.646,-8.891,-16.06,-12.3,-11.68,-10.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
