%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,-0,0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-2.556,1.456,-0.7167,-4.103,-3.385,-1.403,-6.959,-1.907,-7.011,-0.5251,-3.836,-1.732,1.296,-0.9378,-4.043,-0.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-2.166,1.752,-0.9412,-4.004,-5.504,0.198,-5.109,-5.278,-10,0.6573,-7.809,-4.255,-4.272,-4.078,-9.101,-5.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-4.239,-3.588,-4.898,-8.636,-6.027,-2.618,-1.569,-8.884,-8.431,-2.091,-9.651,-6.973,-7.714,-3.196,-9.386,-6.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-7.221,-7.049,-6.939,-14.87,-4.726,-6.643,-5.331,-11.43,-6.627,-6.583,-7.506,-6.693,-4.852,0.1163,-5.161,-2.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-5.319,-3.709,-5.539,-14.28,-4.882,-6.274,-10.83,-15.83,-7.142,-4.676,-3.68,-4.51,-3.097,-0.3207,-3.41,-1.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-4.206,-3.791,-7.207,-13.43,-6.158,-6.171,-12.21,-18.52,-8.78,-2.179,-3.521,-4.099,-3.143,-0.8565,-3.348,-1.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-5.364,-6.734,-5.429,-11.85,-3.959,-5.168,-10.12,-13.31,-9.751,-5.147,-5.094,-2.618,-1.324,0.0339,-1.424,-0.3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-3.885,-5.439,-2.368,-6.775,-8.117,-5.109,-6.521,-13.59,-13.03,-8.936,-7.197,-3.298,-4.036,-5.436,-4.355,-5.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-8.496,-8.9,-12.56,-12.38,-21.58,-13.51,-11.26,-26.76,-21.3,-15.14,-15.46,-11.57,-12.5,-13.95,-12.46,-12.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-16.11,-15.87,-19.95,-23.08,-18.18,-18.26,-22.68,-30.47,-20.82,-18.59,-16.77,-12.16,-11.59,-11.01,-11.26,-8.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-10.24,-11.92,-9.726,-20.61,-0.2713,-12.34,-22.56,-22.18,-8.466,-10.87,-5.192,-3.267,-4.256,-3.184,-4.994,-3.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-6.741,-9.029,-7.842,-19.88,-3.979,-14,-18.35,-25.22,-9.175,-10.61,-7.383,-8.367,-10.99,-9.119,-10.03,-10.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-16.62,-18.64,-18.32,-25.98,-17.27,-20.57,-24.74,-32.07,-17.56,-22.71,-14.37,-15.74,-20.88,-19.06,-13.95,-17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-15.34,-20.56,-15.18,-18.97,-11.62,-14.89,-24.34,-25.27,-9.181,-19.78,-0.876,-5.917,-15.65,-16.12,-6.168,-15.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-10.7,-13.86,-9.507,-12.76,-12.65,-9.993,-12.27,-16.93,-9.185,-7.541,-2.781,-6.95,-13.01,-10.79,-5.289,-16.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-25.38,-18.58,-18.7,-21.77,-32.65,-15.25,-7.579,-14.99,-32.26,-10.03,-32.78,-25.75,-21.69,-11.76,-12.7,-21.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-35.96,-23.94,-24.01,-23.28,-38.83,-15.28,-6.381,-12.39,-39.06,-15.56,-43.2,-29.96,-22.82,-10.59,-11.86,-21.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-30.2,-17.65,-18.92,-15.48,-29.01,-11.29,-0.8209,-10.26,-27.01,-14.26,-34.9,-24.51,-17.88,-7.657,-8.992,-21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-30.25,-15.19,-19.59,-17.76,-28.54,-16.01,-3.778,-11.73,-30.49,-15.06,-38.34,-30.69,-20.82,-9.576,-13.24,-25.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-37.99,-20.54,-27.44,-26.57,-37.04,-24.6,-15.45,-16.1,-39.8,-14.86,-43.26,-37.97,-24.96,-12.75,-15.58,-27.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-42.3,-23.25,-32.69,-31.4,-41.1,-27.44,-20.49,-20.75,-32.98,-12.7,-41.29,-37.62,-23.88,-12.73,-13.47,-25.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-41.35,-24.57,-31.59,-31.12,-37.51,-23.69,-17.44,-20.22,-23.85,-15.13,-39.08,-35.75,-24.02,-12.33,-13.64,-24.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-36.53,-26.18,-27.97,-28.63,-30.17,-17.73,-13.64,-16.36,-25.48,-16.75,-36.38,-32.65,-23.93,-12.96,-13.6,-25.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-33.4,-23.52,-26.43,-27.44,-27.06,-14.45,-10.15,-16.11,-29.49,-14.16,-36.25,-27.54,-18.65,-11.42,-8.462,-23.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-31.51,-17.63,-24.85,-25.15,-32.44,-13.33,-6.25,-16.47,-26.75,-12.29,-35.92,-22.43,-12.64,-7.236,-2.244,-19.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-25.02,-12.26,-20.39,-19.46,-37.13,-10.31,-1.981,-11.48,-19.32,-11.02,-29.96,-17.87,-8.821,-4.031,-0.1789,-15.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-19.44,-9.926,-16.56,-16.64,-31.56,-7.212,-0.7887,-7.643,-17.94,-10.94,-27.41,-15.79,-7.383,-4.155,-1.567,-13.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,-21.04,-13.47,-18.32,-22.05,-25.49,-9.558,-7.756,-12.09,-21.98,-12.67,-30.17,-15.4,-8.76,-4.66,-0.9126,-10.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,-22.81,-16.51,-21.4,-25.65,-26.93,-11.52,-11.33,-13.27,-17.23,-10.11,-28.09,-11.51,-6.095,-0.3992,4.75,-5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,-17.22,-9.775,-15.45,-15.32,-23.78,-5.04,0.2487,-3.5,-8.902,-4.188,-22.28,-6.3,0.6697,5.658,9.065,-1.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,-11.11,-1.695,-7.823,-5.967,-18.95,-1.403,8.206,0.5122,-11.54,-3.188,-21.52,-8.424,0.0896,6.324,5.701,-4.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,-15.66,-3.1,-13.13,-13.61,-28.52,-8.933,0.1677,-6.892,-18.54,-6.401,-29.04,-17.45,-6.847,2.927,-2.659,-10.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,-26.27,-7.99,-20.5,-21.3,-38.01,-14.35,-5.505,-10.39,-25.16,-8.274,-38.8,-23.69,-10.9,-0.7483,-9.106,-16.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,-29.92,-9.883,-16.76,-17,-30.22,-11.87,-1.828,-8.661,-29.99,-7.384,-39.46,-21.82,-10.67,-2.332,-8.299,-16.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,-25.25,-8.164,-12.14,-12.28,-21.8,-9.374,2.434,-7.99,-24.12,-4.713,-32.95,-17.8,-7.995,1.421,-5.176,-13.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,-21.3,-4.459,-14.29,-12.51,-25.47,-10.35,4.23,-7.412,-23.64,-4.54,-33.13,-20.21,-8.285,4.31,-8.562,-15.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,-24.14,-6.982,-19.08,-16.91,-33.05,-15.53,-1.584,-10.15,-38.11,-9.054,-38.45,-26.07,-14.91,-1.083,-12.29,-20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,-30.81,-17.17,-23.75,-22.92,-39.47,-22.13,-13.28,-15.26,-37.67,-13.23,-38.54,-27.93,-21.02,-7.63,-10.02,-19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,-36.53,-25.19,-26.22,-23.89,-42.7,-25.26,-18.4,-16.75,-24.64,-15.47,-38.03,-28.02,-21.89,-9.085,-8.949,-18.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,-39.7,-26.51,-25.85,-21.75,-42.19,-25.1,-15.44,-16.83,-28.96,-18.46,-41.66,-29.03,-19.9,-8.546,-9.348,-20.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,-37.56,-21.85,-23.82,-19.07,-41.04,-21.09,-9.264,-15.61,-35.67,-18.47,-41.36,-27.67,-17.61,-7.599,-5.967,-19.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,-30.11,-13.38,-20.26,-12.94,-35.51,-13.83,-0.7498,-11.1,-25.59,-13.22,-34.75,-23.53,-16.3,-7.097,-2.748,-20.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,-22.1,-6.336,-15.73,-8.262,-26.69,-8.44,5.556,-8.188,-14.78,-9.686,-29.27,-19.35,-14.22,-6.891,-2.868,-22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,-17.66,-2.823,-10.75,-7.614,-26.78,-6.74,6.281,-6.919,-13.45,-11.15,-28.42,-17.88,-10.54,-4.255,-4.285,-21.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,-20.04,-2.796,-7.577,-5.573,-30.78,-7.653,4.998,-3.814,-15.45,-12.35,-29.64,-19.67,-8.674,-0.893,-5.418,-17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,-24.54,-6.285,-8.072,-4.954,-25.7,-8.277,4.016,-2.793,-16.73,-10.78,-30.61,-21.09,-9.39,0.0889,-6.264,-15.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,-22.31,-9.349,-8.548,-8.511,-20.58,-6.163,2.705,-5.415,-17.2,-8.506,-31.45,-20.36,-9.58,0.1333,-7.819,-14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,-17.65,-7.723,-7.516,-8.912,-19.78,-4.341,2.929,-4.75,-14.37,-6.418,-30.15,-17.88,-7.069,1.004,-7.803,-15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,-16.2,-1.616,-7.338,-5.978,-13.79,-3.463,6.133,1.214,-8.064,-5.309,-25.58,-13.52,-3.389,2.56,-5.013,-14.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,-14.73,4.335,-6.689,-4.97,-11.15,-2.148,9.669,4.248,-7.681,-5.94,-23.48,-11.17,-1.905,3.93,-2.924,-12.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,-14.64,6.183,-5.03,-1.709,-17.32,-2.625,12.06,2.248,-12.19,-6.216,-24.55,-12.17,-1.274,4.457,0.1246,-11.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,-15.48,6.096,-4.991,2.247,-19.02,-2.787,12.17,2.438,-12.77,-5.822,-23.27,-11.26,0.6482,4.655,5.186,-9.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,-13.28,5.043,-6.547,-2.283,-18.63,-1.373,7.718,3.37,-15.08,-7.951,-21.74,-9.378,0.4475,4.804,5.702,-7.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,-13.06,1.227,-6.76,-7.209,-20.3,-2.213,4.096,1.258,-15.06,-10.69,-20.51,-10.5,-2.833,4.293,2.577,-8.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,-15.48,-1.509,-4.407,-3.094,-14.03,-2.174,6.491,1.206,-4.897,-9.311,-16.52,-11.24,-5.296,2.815,2.665,-8.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,-14.15,-1.712,-2.749,-0.8095,-8.587,0.5238,8.115,1.136,-3.795,-7.786,-16.89,-10.57,-6.079,1.053,4.045,-5.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,-13.46,-4.619,-4.244,-4.925,-15.41,-1.784,4.131,-4.369,-16.37,-11.1,-23.54,-13.3,-7.545,-0.5782,2.561,-6.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,-19.68,-9.865,-7.665,-8.44,-23.21,-9.812,-2.473,-9.575,-20.62,-13.53,-27.29,-19.37,-10.11,-3.118,-0.7057,-10.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,-28.29,-13.08,-11.81,-11.62,-25.31,-15.12,-8.12,-11.29,-17.15,-11,-29.48,-24.02,-10.63,-5.61,-4.277,-11.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,-32.42,-14.46,-13.96,-12.52,-24.43,-14.71,-8.909,-11.91,-20.8,-10.94,-34.05,-26.03,-10.31,-6.588,-8.084,-11.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,-31.68,-16.58,-13.42,-10.13,-22.91,-13.38,-6.998,-11.61,-26.75,-16.96,-34.93,-27.76,-15.9,-8.927,-11.35,-17.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,-30.5,-19.97,-12.18,-9.826,-23.39,-12.53,-6.056,-11,-20.13,-20.87,-30.47,-27.76,-22.16,-12.41,-12.09,-22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,-28.01,-20.72,-7.816,-6.678,-19.74,-8.065,-2.936,-8.793,-7.008,-18.69,-25.35,-23.06,-18.05,-12.49,-9.738,-19.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,-22.16,-17.13,-4.376,-1.98,-13.5,-4.795,-2.175,-8.706,-8.889,-16.56,-22.54,-18.48,-10.84,-10.81,-6.525,-17.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,-20.62,-14.56,-7.65,-7.402,-16.83,-9.42,-8.222,-14.97,-18.02,-15.4,-23.86,-19.38,-10.37,-10.13,-4.772,-18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,-24.5,-13.77,-7.226,-11.59,-20.61,-11.8,-10.17,-15.59,-16.7,-11.34,-26.94,-21.24,-10.41,-8.5,-4.512,-15.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,-23.04,-10.51,-2.542,-6.427,-15.77,-5.906,-6.389,-10.94,-17.8,-9.276,-27.11,-19.01,-8.049,-6.647,-3.344,-10.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,-17.63,-7.585,-5.244,-7.938,-14.65,-3.15,-5.092,-16.27,-21.72,-12.33,-24.94,-15.05,-9.135,-6.716,-1.171,-7.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,-17.31,-9.398,-5.041,-10.37,-16.89,-5.739,-3.222,-17.3,-14.45,-13.86,-24.35,-13.84,-13.66,-8.969,-2.304,-9.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,-20.18,-14.24,2.927,-1.578,-14.12,-6.32,-2.084,-2.87,-11.57,-12.7,-27.35,-16.48,-16.66,-12.62,-7.155,-12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,-21.91,-16.37,3.727,2.925,-12.58,-5.53,-4.602,5.914,-19.91,-10.39,-31.92,-19.51,-14.27,-12.56,-10.84,-13.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,-21.54,-10.16,3.389,2.256,-15.68,-3.957,-0.2437,8.681,-23.44,-3.78,-33.46,-20.07,-7.882,-6.85,-11.32,-10.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
