%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,9.002,9.865,13.18,10.35,14.56,14.79,11.79,9.795,11.37,7.715,10.05,9.042,7.715,6.373,9.462,7.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,11.54,6.698,9.875,7.435,15.83,13.59,8.561,6.873,14.4,2.152,10.82,5.012,0.5462,1.074,7.746,5.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,8.463,1.634,2.761,2.521,11.02,8.334,4.636,4.642,12.94,1.433,9.92,2.937,-0.4961,1.901,6.047,6.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,5.615,3.194,2.7,2.757,9.771,7.112,6.77,8.344,9.616,5.954,9.194,4.541,5.7,9.031,5.658,8.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,3.441,3.262,1.992,3.685,9.479,3.16,4.608,7.712,6.325,2.124,8.314,1.42,2.751,7.619,2.54,5.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-1.778,-2.489,-0.6839,4.149,9.317,-1.31,-2.344,3.34,5.359,-2.368,9.356,-1.266,-3.999,1.694,1.455,2.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-6.532,-8.899,2.312,4.803,12.79,0.9742,-6.165,4.24,4.53,-2.9,7.514,-3.151,-9.07,-1.747,-0.0282,-1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-4.879,-10.89,9.274,8.013,17.54,7.048,-3.257,12.29,5.045,-3.771,5.68,-5.991,-12.99,-1.529,-2.938,-3.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-0.746,-7.882,13.33,12.82,20.7,10.31,1.79,19.74,6.698,-1.992,6.824,-7.696,-12.87,0.3894,-4.693,-2.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-1.97,-6.35,13.4,12.14,20.95,9.027,0.7397,20,4.344,-0.8759,1.884,-12.58,-14.89,-3.351,-9.029,-6.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-8.674,-13.01,9.827,5.694,15.81,3.494,-6.679,15.74,-0.1151,-5.63,-5.623,-18.3,-21.26,-10.03,-12.36,-12.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-14.88,-21.38,4.325,0.2099,10.8,-3.09,-12.69,12.75,-2.494,-9.11,-5.511,-17.66,-22.42,-9.98,-11.06,-11.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-16.52,-21.51,3.378,-0.0673,13.48,-4.238,-12.25,14.84,-1.928,-6.871,-3.551,-16.17,-20.19,-6.938,-12.32,-11.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-15.34,-18.07,6.879,3.142,18.74,-1.473,-8.919,19.45,1.132,-5.224,-4.96,-18.25,-22.3,-8.798,-15.15,-14.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-15.69,-18.56,6.714,3.54,18.71,-2.533,-8.747,19.8,0.7273,-8.551,-6.612,-19.77,-24.42,-13.37,-14.99,-16.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-17.61,-19.32,3.551,1.923,14.66,-5.178,-9.536,19.25,-3.198,-10.33,-7.506,-20.02,-22.2,-15.55,-15.6,-17.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-16.92,-16.7,4.015,3.877,12.04,-3.582,-6.533,22.47,-1.862,-4.357,-7.075,-19.03,-17.91,-13.83,-15.45,-16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-13.66,-12.67,6.144,5.407,13.21,-1.073,-2.914,23.44,1.812,-0.1149,-6.405,-15.78,-13.55,-10.14,-12.22,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-11.55,-8.682,7.09,4.494,15.11,-0.0457,-2.396,23.18,2.132,-3.96,-7.042,-11.99,-11.09,-7.797,-10.13,-11.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-8.436,-5.128,10.29,7.302,17.25,3.234,-1.919,27.63,6.125,-4.869,-5.424,-6.754,-8.653,-6.295,-7.173,-9.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-2.413,-2.054,14.62,11.51,22.87,7.836,1.475,31.75,13.26,-0.8429,-0.9705,-0.7468,-3.392,-3.377,-2.296,-3.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-0.0395,0.2887,15.9,13.21,27.47,9.372,5.662,33.87,13.61,0.9878,1.815,-0.3804,-0.6924,-0.9155,-2.602,-2.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-2.675,2.266,17.01,17.09,25.81,9.405,8.459,37.65,10.02,3.305,0.9429,-5.052,-2.638,-1.053,-7.86,-5.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
