%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,13.18,10.35,14.56,9.795,14.79,11.79,11.37,7.715,9.002,9.865,10.05,6.373,9.042,7.715,9.462,7.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,9.875,7.435,15.83,6.873,13.59,8.561,14.4,2.152,11.54,6.698,10.82,1.074,5.012,0.5462,7.746,5.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,2.761,2.521,11.02,4.642,8.334,4.636,12.94,1.433,8.463,1.634,9.92,1.901,2.937,-0.4961,6.047,6.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,2.7,2.757,9.771,8.344,7.112,6.77,9.616,5.954,5.615,3.194,9.194,9.031,4.541,5.7,5.658,8.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,1.992,3.685,9.479,7.712,3.16,4.608,6.325,2.124,3.441,3.262,8.314,7.619,1.42,2.751,2.54,5.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-0.6839,4.149,9.317,3.34,-1.31,-2.344,5.359,-2.368,-1.778,-2.489,9.356,1.694,-1.266,-3.999,1.455,2.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,2.312,4.803,12.79,4.24,0.9742,-6.165,4.53,-2.9,-6.532,-8.899,7.514,-1.747,-3.151,-9.07,-0.0282,-1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,9.274,8.013,17.54,12.29,7.048,-3.257,5.045,-3.771,-4.879,-10.89,5.68,-1.529,-5.991,-12.99,-2.938,-3.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,13.33,12.82,20.7,19.74,10.31,1.79,6.698,-1.992,-0.746,-7.882,6.824,0.3894,-7.696,-12.87,-4.693,-2.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
