%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,16.1,5.984,56.75,62.47,53.56,69.02,57.75,82.94,-3.281,-2.637,79.41,121.8,108.5,104.6,37.66,35.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-13.27,-46.34,16.57,-2.603,-5.753,-7.563,12.1,13.16,-17.56,-31.32,42.32,54.12,67.09,26.76,57.04,40.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-21.14,-58.65,8.443,4.479,-7.154,-21.02,24.3,27.18,-11.99,-53.6,70.65,65.24,102.8,38.02,96.83,53.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-23.45,-54.57,13.33,38.99,15.58,6.088,40.65,60.89,6.027,-47.54,87.01,94.24,133.6,77.52,113.7,60.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-46.21,-88.64,-11.62,2.184,-5.325,-19.41,14.38,4.781,-6.524,-54.71,30.21,33.17,70.91,35.94,65.86,31.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-32.89,-90.83,18.66,13.8,30.37,3.281,40.18,17.04,6.275,-52.46,49.2,57.5,88.35,79.09,19.42,14.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-26.28,-83.34,31.42,32.99,44.37,28.1,27.55,51.42,36.33,-9.58,66.83,109.0,119.1,133.8,13.66,28.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-56.78,-102.6,-6.694,17.03,9.807,32.38,-2.802,48.99,4.506,27.22,44.2,110.4,106.9,127.4,27.22,52.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-63.97,-110.1,0.8739,22.46,27.96,59.35,29.73,56.8,-5.947,37.62,57.38,107.5,116.3,120.0,34.87,56.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-66.12,-125.6,5.632,9.267,28.74,36.76,15.34,33.03,26.29,12.77,55.74,89.33,106.7,93.55,30.69,36.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-61.03,-129.3,-8.403,6.207,3.357,9.514,-8.217,34.28,26.03,-13.99,60.38,101.4,108.6,91.97,44.52,42.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-41.21,-114.5,8.565,25.7,9.593,14.8,15.74,63.24,21.33,-11.55,80.26,118.8,119.2,104.6,68.09,72.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-53.09,-134.0,17.24,7.506,7.277,-9.387,11.43,33.85,11.85,-32.21,63.18,99.28,94.94,91.62,64.5,77.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-50.54,-141.3,30.06,-0.4361,19.97,-10.2,16.51,28.24,6.445,-39.55,57.35,95.06,92.48,100.5,52.91,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-47.84,-143.1,36.84,-3.444,28.25,3.432,25.69,56.18,13.72,-14.83,59.98,83.5,91.07,100.3,50.91,44.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-90.2,-170.1,2.986,-24.5,-1.366,-7.749,10.03,33.76,-7.165,-17.39,57.9,80.07,84.08,97.11,52.05,28.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
