%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-184.3,-142.3,-136.4,-22.73,-137.1,-97.09,-113.0,-125.3,-199.1,-205.3,-60.05,4.901,-43.16,-24.4,-62.07,-60.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-96.71,-68.96,-36.89,5.182,-31.81,-38.46,-58.23,3.838,-74.07,-88.3,29.92,25.28,17.22,3.018,-23.64,-29.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-108.4,-93.33,-72.65,-56.48,-51.92,-64.05,-59.65,-14.35,-69.26,-90.33,19.28,0.8129,7.119,-10.02,6.543,-12.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-162.9,-121.1,-163.5,-67.62,-119.8,-107.7,-104.6,-116.5,-144.7,-164.5,-29.89,-9.426,-26.11,-13.33,1.318,-30.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-106.3,-59.45,-122.8,-15.97,-75.34,-77.11,-95.17,-55.47,-89.89,-104.0,-9.111,-14.07,-18.18,-6.141,-4.348,-46.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-113.9,-93.82,-111.6,-40.53,-102.7,-86.73,-78.49,-37.6,-118.6,-120.3,-24.73,-32.08,-30.08,-27.76,-26.05,-64.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-97.37,-85.23,-84.32,-20.81,-107.3,-67.87,-36.69,-73.35,-140.7,-135.1,-17.42,3.2,-5.19,-0.6331,-27.65,-39.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-49.65,-34.48,-65.01,9.06,-55.0,-29.13,-42.08,-39.18,-72.69,-79.3,0.5154,19.67,22.28,32.92,-9.527,2.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-83.66,-71.42,-114.7,-33.19,-66.45,-36.13,-88.28,-30.64,-72.71,-71.13,-16.56,-3.587,5.056,29.64,-13.59,-3.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-89.79,-81.71,-103.2,-27.62,-72.23,-40.14,-60.79,-70.94,-86.14,-58.05,7.426,5.625,-5.033,26.4,-22.74,-24.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-69.74,-76.35,-94.59,6.173,-69.74,-53.64,-39.74,-40.77,-91.56,-69.62,23.01,23.99,-10.29,15.97,-16.19,-20.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-71.15,-79.64,-124.2,-9.254,-82.31,-61.47,-68.48,32.78,-111.0,-105.1,2.996,34.34,2.613,18.39,12.95,0.0918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-67.15,-49.74,-104.0,-43.25,-81.81,-54.44,-72.5,-17.32,-90.24,-88.8,2.877,22.91,22.23,19.31,48.38,18.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-82.88,-51.91,-98.13,-35.86,-85.61,-52.14,-55.63,-111.7,-82.86,-88.0,7.383,7.505,23.29,14.87,53.04,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-98.62,-70.78,-105.7,-6.665,-72.86,-37.07,-59.18,-104.0,-82.63,-80.69,10.08,28.58,35.92,40.48,37.88,8.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-104.3,-76.03,-78.9,-41.77,-55.24,-46.73,-79.01,-85.21,-54.68,-49.16,20.31,37.42,38.63,48.37,30.09,11.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-88.31,-70.03,-72.21,-66.39,-52.27,-55.88,-56.48,-55.93,-53.02,-65.35,27.0,20.71,23.06,30.33,22.28,22.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
