%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,2.933,4.577,-11.11,-9.023,-1.873,0.8077,5.907,-4.713,-2.702,-19.21,0.3408,-3.094,-3.534,-5.111,-0.6242,-4.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,9.985,15.85,-13.23,-21.39,-0.0179,6.736,12.94,-6.555,0.6092,-2.601,0.4087,-0.1604,-4.125,4.437,-9.4,-11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,5.588,7.719,-14.25,-30.05,-5.46,6.782,13.1,-9.13,-8.14,3.515,-6.129,-6.998,-10.03,-4.261,-10.51,-11.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-6.729,-6.676,-16.39,-23.62,-11.03,-1.476,5.123,-8.818,-19.91,8.604,2.015,-8.74,-9.501,-10.29,7.749,2.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-8.96,-7.705,-14.21,-13.94,-7.04,-2.5,-1.721,-5.072,-12.96,23.19,12.72,-0.3349,-1.918,2.271,13.44,10.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-2.299,-8.306,-8.39,-12.97,-1.714,4.315,0.0747,-5.263,-1.83,11.35,1.841,-2.002,-4.008,-3.268,-2.389,-1.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,1.765,-5.779,-8.196,-17.28,-0.8647,2.397,5.056,-12.28,-5.433,-1.996,-5.359,-6.829,-7.995,-14.09,-9.174,-14.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-2.308,0.1025,-19.76,-30.01,-5.427,-6.279,3.03,-20.37,-13.95,0.9943,-8.96,-12.75,-9.569,-10.33,-14.41,-22.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-10.97,-7.044,-27.7,-36.03,-12.37,-11.26,-3.375,-16.99,-15.86,-6.961,-21.03,-24.99,-20.01,-15.58,-26.04,-29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-16.05,-21.92,-21.64,-22.1,-15.33,-13.35,-9.042,-5.697,-14.19,-16.44,-13.9,-24,-28.38,-22.04,-21.2,-27.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-9.319,-23.55,-14.32,-16.97,-11.49,-4.404,-10.93,-4.466,-5.733,-12.44,7.873,-7.905,-19.6,-12.79,-6.466,-11.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,5.788,-11.16,-11.31,-30.08,-6.734,6.047,-7.144,-12.91,4.486,-2.452,10.54,-1.288,-12.11,-11.39,-3.633,-4.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,1.162,-13.23,-19.02,-40.2,-17.56,-13.62,-12.28,-21.43,-9.956,-1.746,-4.804,-13.5,-26.81,-27.85,-12.21,-20.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-26.02,-30.78,-34.76,-36.11,-32.25,-34.26,-24.85,-18.77,-35.23,-12.29,-16.37,-25.22,-36.5,-29.7,-19.25,-28.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-31.58,-26.99,-25.35,-12.67,-19.64,-14.27,-16.54,1.608,-29.94,-3.719,-15,-18.1,-18.75,-9.483,-15.27,-12.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-11.74,-12.79,3.364,2.223,-0.0345,5.853,4.542,13.57,-9.336,11.85,-8.483,-7.105,-9.377,-7.171,-6.668,-5.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,0.939,-15.62,14.15,-9.207,2.127,5.599,11.56,6.103,-0.0937,-5.426,-0.5522,-2.972,-17.07,-19.65,-2.313,-8.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,11.77,-13.56,14.43,-7.356,6.406,15.47,9.656,6.098,5.458,-21.68,5.877,1.609,-14.31,-14.22,-4.918,-8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,19.16,-8.476,7.865,0.2276,6.242,14.98,2.016,5.505,4.582,-6.01,0.4725,-5.023,-17.76,-12.72,-12.73,-18.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
