%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,0,0,-0,-0,-0,0,-0,0,0,-0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-2.589,-3.623,-9.307,-10.25,6.57,-5.551,-7.79,3.904,0.6171,-6.548,3.027,1.087,0.9501,3.268,3.808,1.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-8.723,-6.686,-35.28,-31.34,-7.047,-18.07,-21.76,-12.94,-7.33,-5.312,-0.9965,-3.807,-0.5072,2.768,-1.661,-6.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-12.81,-3.01,-58.9,-47.88,-24.08,-22.89,-24.2,-20.41,-6.349,0.814,-1.964,-5.28,1.473,2.531,-4.667,-9.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-13.58,2.501,-71.72,-56.46,-34.48,-25,-22.95,-18.84,-4.883,1.871,-2.103,-6.253,0.0674,0.7038,-4.597,-8.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-16.99,-2.19,-90.45,-73.2,-44.32,-36.39,-34.39,-34.16,-13.8,-5.301,-6.07,-10.76,-7.813,-4.442,-7.813,-11.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-21.53,-12.68,-112.3,-94.78,-46.61,-45.93,-45.14,-52.1,-15.99,-17.49,-5.895,-13.66,-15.45,-9.986,-11.46,-16.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-27.16,-24,-126.9,-109.2,-47.94,-53.96,-52.96,-60.39,-18.39,-31.05,-7.757,-21.84,-28.67,-20.04,-18.14,-26.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-37.99,-40.48,-140.7,-120.8,-63.64,-66.48,-64.57,-68.05,-30.82,-37.83,-16.9,-33.66,-43.45,-31.71,-26.07,-35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-44.11,-50.78,-154,-132.8,-76.63,-69.75,-66.92,-72.71,-31.33,-36.32,-19.57,-34.71,-44.53,-32.98,-26.83,-34.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-40.42,-46.86,-165.8,-143.3,-76.27,-67.05,-64.2,-77.74,-23.35,-37.8,-17.62,-32.6,-41.27,-29.23,-25.76,-32.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-39.92,-43.83,-182.1,-153.9,-77.22,-73.35,-71.23,-86.73,-26.1,-41.84,-22.2,-38.18,-44.95,-31.33,-29.19,-35.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-46.14,-46.39,-195,-164.4,-79.41,-79.89,-76.58,-90.33,-27.71,-39.81,-26.21,-43.72,-47.54,-34.18,-32.85,-38.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-52.13,-46.24,-201.1,-175,-82.8,-81.13,-75.51,-92.69,-26.31,-38.75,-26.43,-46.15,-47.53,-34.04,-34.33,-40.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-56.43,-45.71,-211.5,-187.3,-92.3,-85.43,-80.42,-99.88,-35.74,-44.65,-30,-49.4,-48.55,-34.93,-35.23,-39.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-59.94,-48.98,-223.9,-197.1,-96.42,-91.65,-89.16,-106,-44.61,-49.64,-34.29,-51.07,-46.27,-34.33,-35.62,-35.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-61.41,-51.97,-232.5,-203.3,-97.73,-96.13,-94.75,-111.7,-41.97,-49.26,-33.87,-47.12,-38.95,-27.84,-32.14,-27.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-58.34,-49.98,-242.1,-211.1,-108.6,-100.3,-98.26,-118.6,-38.93,-45.76,-32.65,-42.19,-33.02,-21.34,-27.99,-22.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-53.91,-45,-250.7,-218,-112.9,-101.9,-96.32,-122.1,-39.66,-40.79,-34.03,-42.98,-33,-20.79,-31.54,-26.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-52.41,-40.67,-250.2,-218,-101.2,-98.09,-88.08,-119.2,-39.26,-35.83,-33.44,-42.52,-33.76,-21.41,-35.1,-30.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-50.89,-37.05,-246.6,-215.5,-96.55,-94.49,-85.08,-113,-38.88,-33.23,-28.6,-35.12,-31.19,-20.29,-28.94,-26.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-50.01,-35.74,-249.5,-215,-103.7,-96.64,-89.57,-108.9,-36.06,-32.83,-22.55,-29.46,-29.05,-19.59,-22.88,-21.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-50.82,-38.21,-253.2,-214.1,-104,-98.63,-91.11,-108,-29.06,-34.34,-19.13,-30.61,-32.34,-20.83,-25.27,-24.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-50.34,-46.85,-252.5,-217.5,-102.6,-97.9,-93.14,-111.3,-27.39,-41.43,-22.62,-37.29,-44.38,-28.2,-30.14,-31.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-51.61,-61.65,-250.9,-222.1,-104,-95.3,-95.55,-113.2,-28.43,-47.45,-26.2,-42.78,-56.45,-36.77,-29.51,-33.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-51.02,-69.37,-246.5,-214.6,-92.06,-86.2,-86.53,-104.4,-23.17,-43.13,-22.25,-40.77,-56.13,-36.52,-26.97,-29.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-44.74,-65.17,-242.6,-207.8,-84.12,-80.64,-80.93,-100,-23.11,-40.59,-22.5,-41.19,-49.47,-32.78,-31.46,-30.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-43.35,-57.46,-247.3,-216.1,-99.15,-86.36,-88.77,-110.9,-27.17,-43.82,-25.7,-43.53,-40.06,-27.5,-32.54,-28.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,-43.7,-42.11,-252.5,-222.2,-102.3,-87.03,-88.13,-118.1,-19.96,-39.13,-17.69,-34.45,-25.66,-18.45,-22.77,-19.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,-38.08,-26.58,-255.4,-224.7,-87.49,-84.93,-85.65,-120,-17.09,-35.94,-14.74,-28.33,-21.88,-18.21,-22.63,-21.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,-40.76,-30.95,-265.5,-234.8,-92.99,-95,-97.94,-127.2,-28.27,-42.94,-27.7,-37.07,-33.06,-26.13,-35.7,-34.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,-52.48,-43.06,-272.8,-237.7,-107.3,-103,-102.8,-126.3,-31.33,-43.42,-34.31,-43.89,-43.61,-29.25,-41.85,-41.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,-55.6,-46.9,-265.6,-228.7,-104.3,-98.92,-93.94,-114.7,-25.02,-38.19,-28.5,-43.48,-50.31,-31.34,-39.43,-42.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,-50.03,-50.54,-256.1,-222.5,-98.18,-92.59,-87.5,-107.2,-21.85,-39.01,-21.51,-39.88,-52.34,-33.45,-34.51,-39.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,-42.96,-53.16,-252.2,-216.2,-91.62,-84.5,-79.09,-102.4,-16.1,-39.13,-14.17,-31.01,-47.19,-31.14,-27.19,-32.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,-35.73,-51.35,-246.7,-205.9,-78.97,-76.31,-71.8,-95.92,-9.538,-38.15,-9.888,-24.77,-42.76,-30.26,-22.94,-26.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,-32.34,-50.68,-237.1,-200.2,-74.35,-74.55,-75.88,-96.49,-12.11,-42.62,-13.1,-26.14,-39.49,-30.41,-23.04,-22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
