%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,0,0,-0,0,0,0,0,0,0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,18,29.04,12.84,-7.667,11.52,20.42,34.94,44.97,9.893,12.99,1.811,9.323,19.53,19.01,13.17,20.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,9.856,41.63,25.81,1.759,2.217,14.19,54.12,66.07,-13.39,24.66,3.156,9.402,19.29,20.7,8.917,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,3.786,33.8,27.22,11.67,-6.717,7.743,41.75,48.03,-21,11.73,5.015,10.45,7.675,11.3,4.888,12.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,10,19.9,17.39,7.288,-7.4,6.913,15.6,13.54,-8.908,-11.87,-0.1331,10.41,4.81,8.098,15.23,17.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,5.165,14.86,6.852,-16.38,-14.51,-5.756,11.59,9.109,-16.33,-11.93,-2.253,11.26,12.32,8.998,31.15,28.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-5.31,20.43,3.061,-37.2,-26.43,-15,30.01,31.9,-27.06,2.812,16.29,24.07,20.68,9.693,42.14,33.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,1.501,33.64,19.5,-4.723,-16.45,2.747,44.73,38.5,-10.95,11.54,34.8,34.92,27.65,16.38,44.05,33.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,18.87,40.84,42.28,40.73,15.16,25.86,40.46,18.41,8.071,9.07,32.02,34.06,30.33,22.22,44.01,38.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,17.25,25.88,30.18,10.98,8.549,9.554,21.14,-10.04,-9.002,-6.538,29.16,34.99,27.84,25.3,53.79,51.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
