%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-16.94,-11.7,-34.59,-83.51,-13.78,-31.74,-26.01,-14.84,-22.07,-43.71,57.33,10.85,15.5,5.365,10.42,-13.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-39.03,-55.01,-26.92,-71.24,-1.226,-13.96,-3.126,-22.24,-8.494,-30.28,19.01,7.033,17.47,0.8257,16.45,-10.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-33.42,-64.44,2.951,-44.93,4.413,3.116,3.318,-1.482,21.76,-15.67,17.61,23.15,38.16,11.86,36.71,13.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-10.68,-35.99,-3.087,-58.8,-14.55,-10.4,10.43,5.412,19.28,-19.42,63.18,34.63,54.99,20.92,41.24,18.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-10.84,-28.67,-28.66,-51.03,-23.99,-15.62,53.52,-15.25,-6.984,-9.989,28.05,10.23,23.54,5.289,10.06,-4.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-16.87,-28.99,-29.87,-31.89,-19.09,-5.814,47.98,-12.27,-22.91,-11.96,-13.4,4.244,-3.675,3.261,-5.071,-10.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-14.25,-19.87,-42.46,-37.74,-33.95,-2.587,-41.51,7.532,-43.15,-17.49,13.45,27.46,5.221,18.73,2.828,-2.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-24.54,-18.48,-70.51,-26.07,-57.99,-9.709,-100.3,11.07,-61.5,1.486,8.35,15.36,-7.376,3.466,-5.991,-16.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-25.16,-8.13,-50.87,-15.84,-49.39,-25.52,-33.3,5.71,-42.2,-11.48,-13.15,-16.69,-24.64,-24.89,-10.94,-27.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-3.074,-1.752,-7.573,-44.68,-21.74,-28.39,57.92,-2.582,-8.834,-45.23,13.25,-7.701,0.8902,-21.06,0.3933,-21.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-5.68,-31.84,-1.754,-49.69,-18.55,-13.33,62.02,-14.02,-3.255,-25.85,13.16,6.158,11.05,-15.89,-8.341,-30.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-23.88,-50.36,-9.436,-22.61,-32.33,-19.16,44.02,-16.2,-22.27,-14.04,-14.03,-15.68,-14.48,-28.1,-23.25,-42.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-11.37,-27.25,-15.12,-15.27,-29.44,-29.7,11.63,0.8273,-38.68,-44.13,1.021,-24.74,-6.899,-13.74,-7.051,-24.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,2.434,-9.861,-30.58,-18.03,-12.19,-6.098,-39.03,7.228,-25.42,-32.36,23.71,-9.934,22.6,12.87,17.03,-5.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-8.614,-7.069,-21.39,-32.05,-2.437,9.933,14.12,-22.66,-0.3376,-0.8437,19.05,-9.102,15.43,5.641,11.78,-13.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-7.288,8.727,6.868,-33.47,1.314,10.99,87.47,-20.1,2.758,-4.492,4.301,-2.199,-2.124,0.1132,-8.305,-17.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,23.63,39.83,10.94,29.79,18.37,48.16,61.98,48.09,8.95,8.971,2.101,28.83,15.07,31.8,3.31,11.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,62.19,71.61,24.12,66.52,50.5,84.55,72.98,77.58,33.89,51.04,48.5,51.59,58.84,67.56,54.07,54.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,84.96,80.72,66.63,18.53,78.35,74.13,92.63,48.48,59.32,72.63,128.2,60.61,109.8,84.52,103.0,82.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,82.35,72.48,81.39,7.161,84.74,60.96,40.57,55.62,84.69,58.9,162.9,73.38,134.5,86.34,123.9,92.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,61.91,60.88,53.12,24.05,61.89,53.34,60.24,68.52,77.55,29.41,112.4,68.16,90.93,61.64,101.6,71.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,28.86,16.58,13.83,-30.11,20.27,14.76,81.99,17.89,26.48,15.37,21.41,23.99,7.683,8.095,29.08,8.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-10.49,-40.22,-23.25,-67.06,-15.84,-26.53,-6.139,-19.61,-6.791,-3.713,-30.08,-11.45,-47.67,-39.55,-40.49,-46.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-39.6,-42.08,-51.94,-36.15,-43.32,-35.73,-32.23,-0.4079,-30.54,-52.36,-42.39,-2.938,-72.45,-56.42,-63.78,-56.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-54.09,-18.29,-75.58,-36.52,-69.96,-39.21,-10.25,-11.33,-85.41,-76.93,-76.24,-2.147,-91.03,-61.67,-71.94,-57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
