%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,0,0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-46.74,-47.53,-17.06,-7.944,-29.18,-56.17,-77.59,-57.04,-22.99,-6.915,-27.39,-27.57,-8.169,9.573,-33.46,-32.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-60.32,-34.59,-30.99,-30.43,-21.98,-54.96,-52.55,-32.1,-11.57,9.89,-10.43,-12.34,23.87,36.8,-40.4,-32.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-49.98,3.321,-26.34,-15,-20.12,-36.62,-6.432,9.735,-10.44,24.22,-13.79,-9.804,38.03,45.85,-30.38,-12.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-42.44,9.819,-13.71,15.03,-32.57,-23.3,4.388,-13.92,-29.36,17.25,-44.5,-31.53,9.632,20.11,-33.51,-11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-38.23,-10.31,-7.409,13.7,-27.32,-6.772,6.6,-21.37,-33.29,1.8,-38.71,-28.16,-8.868,2.733,-46.74,-30.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-29.08,-19.58,0.7305,6.937,-15.97,-5.361,9.264,40.06,-22.44,-0.0204,-8.813,-4.887,2.282,14.44,-41.71,-33.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-19.91,-7.176,2.014,-2.31,-12.34,-11.65,10.75,45.01,-7.365,11.44,5.862,11.2,22.73,28.56,-19.57,-16.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-14.54,5.314,-15.57,-17.62,-9.851,-10.67,-2.408,-20.62,2.023,8.589,9.047,13.78,39.95,38.67,-2.232,4.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-21.96,4.182,-30.94,-9.373,-22.15,-20.44,-21.95,-23.31,-13.81,-2.775,-4.565,-7.457,41.7,49.55,0.3481,21.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-48.99,-8.431,-30.56,8.911,-50.2,-38.65,-22.93,12.93,-43.5,-0.8653,-32.31,-35.53,26.46,43.42,-12.54,22.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-68.08,-22.96,-25.09,10.29,-63.34,-44.86,-24.19,-0.129,-55.22,0.4298,-35.76,-29.27,19.67,27.1,-24.68,8.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-52.09,-17.12,-13.95,6.981,-49.91,-37.36,-27.16,-14.82,-43.8,1.977,-10.09,2.691,31.75,27.88,-13.65,2.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-25.59,8.417,-0.8989,0.2848,-28.39,-21.72,-7.29,-1.211,-23.15,13.07,7.153,15.55,36.74,35.26,7.997,5.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-23.5,18.56,-1.127,-13.04,-15.03,-10.73,10.19,3.047,-12.04,11.07,2.864,1.206,20.29,28.15,9.507,0.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-39.01,-1.512,-1.869,-8.705,-17.71,-17.12,-7.097,1.256,-28.74,-5.784,-11.33,-16.76,-0.1403,12.86,-10.46,-12.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-50.98,-31.87,1.696,3.774,-44.36,-38.92,-40.54,-11.85,-58.95,-18.83,-25.28,-24.41,-11.49,-3.793,-30.85,-28.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-57.45,-47.48,-22.23,-14.31,-80.68,-67.6,-56.78,-53.17,-69.45,-30.82,-33.7,-26.37,-20.05,-22.23,-39.59,-45.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-61.21,-45.8,-51.14,-24.76,-84.05,-78.54,-59.8,-71.01,-61.18,-40.01,-42.27,-32.36,-27.22,-28.91,-40.18,-55.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-56.89,-43.28,-27,11.61,-47.07,-49.5,-55.77,-23.99,-54.05,-35.27,-53.35,-41.62,-26.31,-17.39,-41.33,-51.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-50.43,-43.35,9.954,16.62,-21.67,-12.46,-25.72,30.85,-57.94,-26.5,-62.64,-50.06,-25.75,-11.76,-48.78,-42.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-56.36,-50.53,2.242,-22.64,-34.52,-10.45,-14.62,21.18,-71.36,-32.51,-66.09,-48.01,-24.05,-15.84,-56.71,-38.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-54.16,-59.28,0.4377,2.015,-46.84,-24.58,-58.81,-26.07,-68.84,-36.36,-46.5,-17.43,5.937,1.87,-46.12,-27.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-23.98,-27.48,25.15,54.81,-39.24,-29.1,-61.14,-19.85,-46.01,-5.523,-13.49,16.13,44.72,31.14,-16.3,-3.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-11.8,25.94,11.96,29.39,-42.15,-39.25,2.648,28.72,-39.31,29.76,-7.227,9.715,43.21,37,3.818,12.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-35.96,26.4,-21.18,-3.029,-51.53,-47.57,18.63,25.89,-44.95,22.27,-12.41,-5.183,27.2,35.46,4.109,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-37.66,-1.164,-6.528,23.26,-35.46,-28.38,-0.7133,0.7782,-36.53,6.24,0.792,7.267,40.61,49.6,2.482,13.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-8.794,10.7,37.27,50.1,-7.79,4.643,33.65,21.18,-27.8,16.68,5.032,16.34,58.11,63.74,2.319,22.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,11.69,40.67,72.08,73.74,8.698,34.3,77.41,41.03,-24.75,19.72,-5.991,12.46,53.69,59.03,-2.281,22.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,23.83,47.02,83.72,97.88,10.1,54.39,74.77,62.58,-22.16,9.122,-9.347,12.43,40.29,40.16,-6.235,9.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,20.37,26.96,62.94,74.67,-8.735,39.84,49.3,94.06,-28.67,7.122,-12.99,2.467,21.15,23.78,-9.977,-4.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,-13.59,-17.57,46.45,40.46,-25.36,-11.64,-1.716,41.05,-33.88,-6.883,-19.94,-20.13,-7.592,8.753,-20.24,-18.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,-53.3,-64.05,52.2,46.44,-22.15,-55.21,-55.36,-16.93,-29.94,-23,-18.72,-30.61,-18.45,1.333,-30.45,-31.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,-66.78,-56.22,42.89,52.4,-19.86,-54.02,-25.66,43.02,-26.58,4.734,-5.41,-15.1,17.39,33.93,-22.04,-19.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,-47.58,10.34,36.53,40.26,-20.05,-24.51,55.51,70.58,-23.58,43.68,17.54,11.72,68.8,86.35,11.03,26.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
