%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,4.868,-3.358,-5.215,11.74,-4.555,-5.447,-9.221,-6.429,-8.004,-2.666,-15.18,-2.089,-9.448,-10.65,-8.878,-7.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,13.81,-5.787,13.24,17.56,-7.55,-3.627,-8.468,-9.705,-16.71,-5.771,-15.55,-2.409,-14.65,-10.02,-15.85,-12.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,7.199,-1.649,15.2,14.85,-1.022,4.263,-6.57,-0.3811,-15.6,-1.803,-14.63,-0.864,-14.64,-8.894,-16.57,-14.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-2.713,5.745,16.53,-0.0222,-1.008,2.551,-7.026,5.567,-10.87,1.501,-17.59,-1.655,-15.74,-12.09,-15.74,-15.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,7.855,6.509,33.58,-5.047,-6.693,-12.18,-7.639,-4.561,-12.37,-3.721,-17.11,-3.989,-16.69,-12.96,-15.37,-10.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,11.24,-2.515,20.64,10.37,2.561,-17.73,-7.191,-9.677,-9.115,-6.66,-14.03,-0.1429,-10.02,-9.235,-10.6,-0.1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-4.95,-9.319,-0.5416,14.31,8.984,-7.495,-2.402,-4.738,0.6083,-5.322,-10.62,2.351,-4.186,-7.609,-8.909,-2.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-3.211,-0.4979,15.21,7.56,2.795,0.4951,-0.6304,-4.554,1.381,-6.992,-9.947,-7.091,-9.34,-12.08,-14.84,-13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,13.96,9.337,34.41,11.23,7.508,6.88,-7.234,-2.302,-6.072,-5.385,-16.02,-11.03,-17.36,-10.77,-18.39,-12.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
