%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,0,0,0,0,-0,0,0,-0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-50.53,-63.05,-99.59,-120.2,-83.5,-43.47,-81.86,-78.14,-82.5,-91.93,-83.63,-82.18,-69.37,-72.12,33.89,-56.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-14.61,-20.61,-57.39,-49.89,-55.67,3.991,-34.85,-22.25,-30.07,-39.18,-25.79,-31.23,-26.4,-33.2,17.5,-24.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-7.49,-22.98,-33.55,-27.99,-51.28,-4.163,-44.49,-29.39,-30.9,-37.14,-31.74,-32.35,-39.06,-41.06,32.2,-29.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-25.56,-53.35,-48.02,-75.48,-61.78,-20.11,-69.41,-60.31,-64.64,-64.33,-61.58,-48.76,-60.41,-63.49,45.34,-38.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,1.44,-23.28,-35.44,-50.94,-36.3,26.02,-21.99,-51.89,-54.49,-43.01,-24.84,-19.49,-33.81,-45.95,22.28,-26.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-2.204,-27.58,-45.06,-43.18,-38.86,9.894,-22.36,-94.36,-72.24,-60.98,-28.47,-42.14,-53.5,-66.56,17.58,-49.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-26.9,-46.67,-35.57,-55.54,-40.58,-26,-39.06,-67.51,-59.21,-59.19,-27.06,-43.29,-49.79,-67.15,24.49,-32.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-9.15,-18.66,-10.96,-29.83,-35.1,2.002,-23.73,17.86,-29.46,-19.94,2.02,-11.18,-16.38,-42.91,38.46,-3.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,2.653,-10.41,-32.37,-22.57,-37.61,24.33,-24.13,-0.6705,-56.16,-11.91,1.46,-18.01,-19.73,-44.34,49.19,-13.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
