%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,-0,0,0,-0,-0,-0,0,0,0,0,-0,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,95.34,105,107.4,75.48,56.92,61.1,76.05,56.84,94.99,66,52.51,32.43,17.65,12.82,8.533,-19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,34.42,47.08,35.72,19.56,16.98,21.05,45.41,21.2,59.44,29.17,31.8,-3.354,-6.092,-6.454,-3.136,-25.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,28.92,41.18,43.12,45.06,50.82,13.87,55.38,31.12,43.14,46.85,37.98,3.063,1.793,-2.543,-4.728,-17.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,58.62,66.2,97.13,58.3,45.29,28.08,84.46,21.91,29.79,68.95,36.18,17.11,10.21,2.46,7.531,-23.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,24.96,27.16,73.01,0.2677,-37.25,8.861,62.17,-12.83,-10.36,32.29,16.39,6.704,5.032,5.662,6.077,-19.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,40.68,39.71,94.82,68.86,5.472,12.86,45.68,54.46,12.57,33.02,43.46,27.41,24.1,30.89,11.53,-3.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,65.38,65.65,107.6,139.4,61.98,17.81,33.08,102.7,22.59,33.85,51.92,37.81,34.35,43.49,25.17,-2.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,57.9,71.31,63.6,80.29,23.25,25.36,51.06,64.25,-7.551,33.27,33.79,39.75,43.92,51.76,18.32,0.1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,82.98,108.6,48.64,13.24,-3.627,47.82,88.98,43.08,1.354,74.35,30.58,48.73,53.65,51.54,16.21,-2.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
