%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-25.84,5.807,3.099,-40.45,-8.81,-17.53,40.7,6.49,42.95,15.89,18.04,35.79,21.93,22.3,6.183,0.1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,9.973,23.57,4.825,16.25,34.48,4.094,70.48,34.73,45.77,32.07,41.59,56.54,44.59,39.56,34.63,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,51.06,41.74,0.8553,29.42,22.79,17.32,58.77,33.05,25.14,26.96,35.46,47.59,39.94,31.33,44.5,66.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,42.32,44.81,-1.795,-10.65,4.07,25.72,35.2,15.56,33.64,20.27,20.83,37.42,22.85,25.82,35.32,63.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,30.03,45.98,1.439,6.484,54.47,49.41,49.61,34.27,59.59,29.78,40.43,54.94,24.77,43.05,50.97,74.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,51.26,55.56,1.236,20.76,73.96,54.46,68.35,49.67,65.76,29.99,71.54,81.89,31.79,50.05,85.03,98.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,66.36,45.41,-2.402,-7.03,49.06,40.94,53.53,31.67,64.79,17.06,73.24,84.63,24.39,41.33,99.14,104.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,54.22,9.184,-1.107,-4.803,35.28,31.73,36.79,18.99,53.91,4.306,44.41,54.82,4.37,32.56,80.43,88.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,43.27,-15.82,1.721,5.701,13.46,25.96,25.46,9.928,23.73,-11.24,17.13,19.71,-17.24,20.04,45,56.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,37.36,-26.63,1.804,-26.27,5.939,8.666,-7.046,-21.59,7.715,-26.96,3.081,-1.448,-22.77,13.39,14.15,24.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,22.08,-36.35,3.723,-62.97,19.11,-24.66,-30.52,-47.8,12.46,-32.44,-9.508,-10.92,-2.975,21.33,-4.107,11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,15.71,-20.44,7.491,-63.98,14.36,-32.14,-9.511,-35.18,7.706,-22.63,-9.415,-1.12,23.08,26.18,-4.87,20.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,28.56,12.77,7.141,-33.46,25.23,-0.4729,21,-2.213,-1.906,-6.653,5.57,20.74,29.64,22.99,12.97,34.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,47.59,26.67,2.956,2.748,45.4,31.99,39.11,15.91,18.93,1.859,24.01,44.87,34.72,31.86,39.15,46.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,83.24,39.8,0.3084,25.82,23.64,56.82,65.8,21.39,66.14,7.524,51.95,80.65,63.68,55.92,69.12,75.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,122.3,63.44,-0.8561,38.46,21.81,57.14,79.89,29.51,81.42,15.54,70.99,101.3,83.31,71.93,96.17,114.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,120.6,66.11,-3.312,38.93,60.88,50.81,69.02,26.06,57.5,18.86,65.82,88.18,73.69,72.41,102.5,124.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,103.1,58.02,-4.287,26.05,45.59,93.32,75.78,10.64,55.14,15.53,58.41,76.33,68.36,71.43,87.85,98.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,104.9,64,-1.673,14.52,14.86,101.4,84.77,13.69,62.13,13.2,45.9,67.17,67.9,71.45,68.11,69.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,91.05,70.88,0.5102,17.14,62.99,41.12,69.97,31.35,38.04,24.58,29.66,55.6,62.72,74.48,56.7,62.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,76.51,80.58,-0.2522,38.34,93.59,50.66,83.93,39.32,40.12,41.13,39.78,77.43,79.04,86.44,67.87,81.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,114.1,102,-2.012,57.4,48.57,92.77,113.7,44.98,82.58,38.63,61.38,110.5,99.85,87.76,93.52,111.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,161.4,110.6,-3.121,47.84,47,67.45,98.17,42.03,92.21,27.66,67.44,108.2,86.81,68.53,100.7,117.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
