%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,-0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-22.25,-3.137,-24.58,3.382,-14.09,-7.037,-5.728,0.994,-5.33,31.98,18.56,10.35,11.91,23,21.5,18.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-11.35,1.139,-17.65,20.45,-0.9089,-1.059,5.132,8.593,12.35,49.57,32.09,22.28,23.75,31.85,29.93,30.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-2.692,2.372,-5.167,25.97,5.242,0.1463,15.79,12.48,24.83,44.24,36.51,27.82,22.07,28.18,26.09,26.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,3.421,3.067,9.592,35.07,10.99,11.44,24.52,10.06,28.6,48.48,51.1,34.76,13.77,22.57,22.42,15.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,20.01,1.671,22.84,52.69,27.29,30.2,23.63,7.479,32.82,48.21,53.37,30.26,-1.296,5.279,9.21,-1.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,13.36,-8.581,13.07,45.61,21.08,19.79,4.655,11.67,23.42,19.25,33.43,11.33,-13.31,-7.501,-1.898,-14.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-3.87,-7.772,0.2785,28.75,0.383,0.4181,0.1316,14.23,12.46,25.35,36.61,11.94,2.692,13.06,9.608,-5.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,0.8415,3.05,-7.366,19.12,-15.9,-4.371,12.65,-2.403,15.3,54.2,40.46,17.7,12.34,23.05,6.742,-2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,2.373,2.362,-17.17,10.18,-29.52,-8.241,15.12,-6.045,21.54,32.51,28.74,13.08,3.033,8.158,-4.846,-4.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,4.928,14.86,-6.758,26.44,-18,5.224,22.92,27.54,30.89,29.39,51.03,31.14,24.23,26.79,17.25,20.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,29.52,47.77,9.298,52.78,8.408,31.85,38.79,37,39.95,74.92,74.72,52.23,48.39,53.87,32.05,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,43.72,58.11,12.84,43.17,16.57,38.69,45.12,10.42,46.84,78.99,70.35,53.11,43.06,49.03,29.51,37.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,44.09,52.96,32.69,31.19,24.24,44.33,56.63,17.01,60.77,73.3,80.36,59.94,51.39,56.33,47.48,47.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,44.28,58.04,47.95,47.34,30.69,52.31,67.9,33.77,53.17,96.07,70.42,47.98,49.42,61.58,40.79,40.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,20.34,48.64,26.01,49.39,12.27,35.01,57.32,5.988,17.4,75.55,28.72,12.82,12.18,32.38,6.661,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-0.3216,29.72,6.923,31.9,-2.479,22.1,44.7,-12.9,14.59,46.81,34.16,22.71,11.24,27.08,19.95,16.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,23.2,34.94,13.26,32.09,5.188,36.65,48.12,11.95,44.94,69.8,73.24,65.07,46.39,54.53,58.4,43.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,50.61,47.15,24.45,50.03,13.55,49.05,54.35,32.55,54.79,83.99,88.66,78.28,52.51,61.16,63.8,44.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,51.51,42.59,26.49,59.12,13.97,47.2,43.99,30.41,51.17,71.88,88.64,72.09,39.79,49.33,50.13,28.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,42.88,31.66,9.167,43.21,1.935,35.26,20.79,21,45.77,58.03,75.18,66.32,32.33,35.69,39.01,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,34.19,27.97,-4.048,25.82,-12.83,25.59,22.96,11.1,33.55,38.67,59.92,62.74,27.73,25.17,36.17,34.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,34.69,37.7,13.75,33.86,-6.319,35.02,50.9,4.865,33.69,48.88,63.62,65.17,29.37,28.58,39.27,41.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,38.31,47.95,24.98,41.79,2.33,43.27,54.07,2.365,35.23,84.73,63.84,64.85,31.07,34.42,42.12,34.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,36.33,44.1,13.39,43.86,-5.625,41.2,41.8,10.36,29.8,83.18,62.41,67.71,32.07,32.58,52.62,30.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,44.23,40.49,16.23,52.44,-8.906,45.45,51.31,20.09,39.01,53.28,70.68,70.94,31.86,25.84,58.53,31.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,38.59,37.88,12.42,27.46,-15.22,32.26,47.05,6.98,35.84,38.73,59.2,47.8,22.26,17.87,45.04,19.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,3.872,27.81,-18.3,-5.067,-29.32,6.124,17.75,-3.34,18.52,48.49,46.85,26.92,25.22,30.81,44.13,20.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,-0.8959,34.99,-15.8,25.46,-16.73,16.13,20.16,6.853,33.5,70.26,65.94,42.28,43.22,54.85,62.87,38.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,24.01,49.19,13.35,52.86,2.206,34.24,42.24,-6.702,46.17,67.66,70.82,53.09,39,46.95,60.73,35.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,22.04,35.14,7.752,24.84,-3.908,25.76,36.79,-27.83,33.46,47.31,49.54,46.15,30.15,32.31,44.84,27.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,19.84,32.08,4.732,21.74,1.285,30.39,32.75,-0.3512,45.05,53.42,52.8,55.94,47.73,49.8,47.66,42.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,37.28,57.71,20.68,45.76,9.712,37.65,36.03,29.05,56.44,57.07,69.78,66.03,50.4,55.21,52.73,44.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,32.11,46.57,-2.189,25.05,-14.61,11.49,10.92,-0.7096,37.85,28.23,62.2,53.75,19.83,25.96,42.03,19.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,13.94,6.919,-32.08,-13.26,-26.32,-4.531,-5.66,-39.78,34.84,14.15,46.12,44.63,2.891,11.78,28.44,4.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,13.53,5.825,-17.43,-8.134,-4.202,14.98,14.19,-27.31,44.98,32.99,46.89,52.33,14.31,26.45,27.05,10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,22.68,26.82,4.528,20.52,9.442,34.99,24.11,-2.311,47,53.37,62.42,64.99,30.1,40.81,45.77,21.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,35.36,36.15,10.37,15.81,9.839,39.74,18.97,-17.69,54.03,66.08,72.18,74.17,40.75,48.2,63.71,31.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,41.37,47.82,8.877,-7.7,5.014,32.43,23.85,-33.47,49.8,72.68,61.37,71.73,43.63,49.65,52.91,31.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,32.35,55.61,1.5,9.005,-4.862,21.2,23.24,-15.02,37.48,65.92,46.51,58.13,35,40.69,34.02,27.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,23.26,42.84,-1.394,37.17,-5.018,17.25,13.1,-10.57,42.26,47.99,43.08,45.58,22.03,29.71,30.1,25.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,12.44,23.5,-6.509,21.57,-5.295,13.69,3.489,-29.47,42.81,34.03,41.16,35.71,12.6,23.35,27.27,23.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,-7.055,9.599,-22.49,-3.953,-13.41,5.713,-9.019,-31.85,35.74,31.5,36.54,23.85,2.519,15.26,24.19,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,-15.4,1.238,-26.34,-10.01,-11.82,2.412,-3.399,-30.76,37.55,32.59,32.82,18.55,-4.537,8.012,28.27,14.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,-5.376,6.286,-14.26,-14.15,-11.84,6.25,26,-39.76,28.42,31,27.8,26.28,6.827,12.06,29.73,15.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,6.83,21.64,-12.03,-10.04,-24.97,8.981,24.94,-39.72,12.44,22.6,25.13,36.31,25.16,19.92,29.38,26.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,15.96,28.1,-18.69,4.475,-28.53,4.141,-13.45,-35.54,13.46,16.66,32.36,42.1,29.39,20.85,35.96,34.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,22.96,25.73,-16.57,4.316,-20.14,0.0611,-26.56,-31.56,20.13,34.03,39.17,41.3,26.24,21.49,35.3,26.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,13.54,19.76,-20.62,-15.89,-21.21,-3.11,-20.77,-29.99,18.15,46.55,24.09,22.18,13.67,18.93,14.19,13.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,-12.58,-1.502,-37.57,-33.27,-27,-12.22,-29.44,-45.99,8.218,24.52,4.728,2.422,-7.367,6.923,-1.05,10.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,-13.65,-14.43,-28.34,-30.33,-17.13,-1.684,-6.359,-53.27,6.017,17.98,16.2,17.05,-3.932,3.472,11.49,21.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,23.52,13.76,4.115,-17.71,-3.689,29.38,39.9,-33.11,22.06,39.84,30.85,41.2,17.26,13.99,25,30.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,46.57,40.39,8.409,-5.213,-11.31,34.24,28.31,-26.78,26.52,36.09,18.33,37.51,19.32,19.38,21.07,30.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,36.91,28.53,-6.047,12.7,-24.83,17.82,-10.91,-31.78,12.83,22.77,9.073,26.84,9.709,13.33,11.24,21.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,22.69,15.44,-4.995,20.98,-24.41,9.609,-10.63,-14.4,11.51,24.09,3.395,18.64,-2.553,-0.9812,-2.002,5.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,1.416,13.22,-1.981,6.439,-22.69,-2.333,0.718,-12.81,9.245,8.438,-18.72,-3.3,-23.54,-17.06,-11.61,-9.473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,-21.56,0.3369,-3.171,-9.886,-20.7,-8.446,3.753,-44.81,-2.137,1.058,-25.11,-19.54,-35.36,-21.78,-10.69,-15.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,-17.51,-7.405,4.021,-9.053,-5.483,7.091,9.868,-50.33,5.729,30.04,-8.496,-12.01,-26.74,-12.77,-6.117,-10.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,1.493,2.137,9.595,5.388,8.838,17.95,0.3298,-21.57,14.13,42.36,1.977,7.438,-7.336,1.736,9.095,10.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,16.59,10.39,5.461,13.79,2.804,15.49,-17.95,-8.955,6.243,27.13,15.21,29.28,10.53,12.36,30.43,31.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,31.76,12.06,2.653,4.553,-11.38,13.62,-14.98,-15.86,15.02,22.77,30.82,38.8,12.17,10.5,35.08,28.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,34.7,13.78,5.412,-4.808,-10.07,12.66,3.659,-20.8,31.02,17.72,26.52,28.21,0.8998,0.8415,35.02,20.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,26.35,16.56,15.11,-5.988,8.739,19.43,22.54,-19.49,29.15,14.78,24.59,23.97,0.2705,4.48,49.55,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,29.62,23.51,33.2,-2.47,27.07,33.77,29.5,-9.551,29.87,42.13,37.2,36.77,14.85,25.14,58.13,32.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,36.17,31.14,37.85,19.47,27.88,38.53,17.86,-1.663,30.81,57.36,30.16,41.74,24.22,31.67,45.26,27.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,35.59,31.66,23.69,45.52,18.75,38.84,17.55,-1.103,26.19,33.4,17.31,42.13,25.11,21.47,37.13,28.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,43.13,35.19,22.74,39.7,19,44.18,37.29,3.381,39.07,28.28,32.4,53.61,32.22,29.89,45.79,38.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,48.01,43.48,28.91,19.12,16.7,37.88,32.97,-6.411,42.44,49.38,39.05,51.09,36.31,45.16,43.45,36.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,32.71,37.56,24.08,20.5,5.853,25.52,18.8,-28.85,21.64,57.29,26.34,36.28,32.57,44.24,38.64,32.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,26.98,30.75,35.95,36.77,20.99,38.28,37.32,-10.99,36.39,61.43,40.69,51.43,42.35,49.07,59.7,46.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,48.44,44.79,53.19,48.37,52.47,60.47,43.68,24.6,74.04,54.92,60.55,74.49,55.7,56.97,72.11,51.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,61.84,55.57,38.07,40.2,51.34,55.42,26.18,5.721,65.86,38.21,50.51,65.6,55.6,58.67,59.51,43.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,54.21,52.97,17.98,2.706,31.74,40.16,40.56,-29.13,42.74,59.32,49.5,58.04,60.99,72.87,65.27,52.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,50.55,56.67,19.35,-18.38,29.72,42.12,52.34,-13.57,50.03,85.34,61.79,67.86,69.03,80.99,80.44,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,52.8,60.05,24.88,18.92,38.19,49.07,28.8,14.08,56.52,65.01,50.81,63.94,60.7,67.16,65.99,45.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,48.43,53.79,22.44,51.96,42.89,45.61,21.52,5.015,45.29,46.74,35.81,51.09,46.12,55.66,41.91,26.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,39.58,41.42,7.788,32.63,35.94,32.84,18.55,-18.64,36.38,41.61,36.79,45.1,34.63,44.82,37.85,17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78,30.24,24.69,-10.27,11.37,22.16,21.01,1.098,-24.82,40.08,23.74,36.1,39.6,29.34,33.19,43.94,19.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79,25.79,22.04,-14.37,8.305,23.6,22.82,16.19,-17.66,48.77,35.84,36.42,39.75,38.41,42.78,43.43,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,28.84,38.1,-8.752,7.55,33.36,30.13,38.34,-12.96,44.02,74.54,42.45,44.32,51.59,59.21,37.92,35.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,29.85,45.22,-5.312,15.06,26.42,26.89,24.82,-10.24,29.34,74.2,36.53,37.53,49.31,53.28,32.22,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,27.61,36.61,-5.921,17.24,16.94,25.8,19.51,-2.714,27.66,50.51,26.82,31.7,39.5,39.88,30.09,16.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,32.92,31.5,-4.232,20.62,24.46,38.8,33.7,10.89,36.42,56.26,33.85,41.65,44.91,45.75,40.2,23.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,38.31,32.83,0.3989,35.11,25.6,39.78,23.43,21.16,38.17,65.99,36.44,40,50.34,49.97,45.76,27.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,24.35,22.99,-5.788,15.74,6.65,15.61,-5.803,6.27,27.78,44.2,17.06,15.3,33.17,31.19,27.63,11.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,5.117,5.224,-15.51,-12.39,-1.89,1.339,-8.793,-24.3,13.48,31.78,3.746,5.641,23.79,26.49,16.85,10.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,11.64,7.168,-6.774,16.22,11.55,14.43,15.97,-24.09,14.8,48.12,10.94,21.18,34.74,42.92,30.5,28.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,30.43,17.51,5.279,46.26,21.52,26,20.01,5.05,30.18,41.51,19.72,30.19,29.58,35.83,37.1,29.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,27.42,6.802,-2.741,26.3,18.98,17.81,-0.7076,12.68,28.18,19.69,19.37,24.59,15.77,20.42,30.26,20.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,8.129,-2.622,-17.39,1.705,15.9,3.397,-0.7755,-5.729,12.17,37.45,18.79,23.07,24.05,31.64,31.48,22.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,1.488,7.569,-20.31,-6.665,20.04,-0.4649,7.845,-18.14,20.76,66.4,33.56,36.63,35.81,41.53,42.51,34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,15.38,11.49,-14.21,-6.094,27.46,4.297,-7.525,-17.78,41.47,57.11,50.76,49.95,33.55,32.01,46.13,40.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,29.29,8.313,-0.0482,11.61,30.02,9.514,-12.3,-3.471,38.16,42.7,44.5,48.23,41.15,34.94,39.35,39.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94,35.43,24.89,21.12,37.88,36.81,25.17,15.69,20.43,36.44,65.22,39.13,53.16,67.22,60.42,44.99,49.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,47.47,48.78,25.4,46.39,47.66,44.08,33.4,20.55,50.62,78.12,52.41,63.56,73.56,64.91,57.68,54.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,45.19,43.28,8.177,27.34,35.88,33.75,24.56,0.3389,39.67,39.74,49.44,46.03,47.33,35.04,47.42,36.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,14.25,19.39,3.975,11.54,15.95,10.18,22.71,0.2553,17.36,21.48,33.83,24.07,30.56,24.02,30.72,24.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,-0.8741,12.63,11.49,17.15,23.35,10.81,32.24,3.061,25.28,50.92,35.85,27.3,30.69,36.2,29.36,27.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99,11.24,16.69,7.379,16.04,35.76,22.22,34.3,-11.97,37.15,45.05,42.79,30.88,23.85,27.42,29.78,24.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
