%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,4.522,9.015,33.76,8.083,15.36,12.76,13.24,-28.59,9.613,-3.914,-26.43,-8.601,-12.29,-3.06,-19.44,0.2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,20.97,13.36,69.84,30.0,43.69,38.39,42.22,-19.54,39.65,17.77,-14.71,-6.829,3.833,0.2626,-17.29,-4.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-2.557,13.6,61.06,34.17,51.88,45.2,31.46,-15.57,48.26,30.7,-18.72,-18.95,3.678,-11.88,-28.28,-30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-13.17,-8.025,48.75,11.99,57.29,21.82,21.53,-13.87,47.34,36.59,-24.1,-24.98,0.6868,-10.51,-45.14,-46.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-31.92,-71.71,61.02,-23.95,59.78,-17.07,33.97,-12.45,64.77,43.87,-13.8,-27.32,1.536,-8.077,-61.84,-60.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-139.7,-145.1,35.48,-69.43,24.39,-63.2,15.31,-39.89,61.44,19.88,-36.77,-52.42,-32.7,-48.58,-94.64,-99.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-229.8,-199.2,-7.965,-112.1,-12.91,-107.8,4.816,-61.59,31.11,-17.74,-62.59,-61.96,-57.84,-74.47,-106.3,-118.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-258.3,-269.2,-16.23,-155.0,-29.26,-154.0,18.26,-63.62,13.96,-28.45,-56.26,-56.08,-45.74,-63.37,-94.13,-116.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-322.7,-356.7,-36.62,-205.9,-59.97,-204.8,-2.49,-77.83,4.661,-35.93,-64.71,-79.73,-54.13,-79.15,-106.4,-141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
