%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,0,-0,0,0,-0,-0,0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,0.5492,-2.126,-3.189,2.274,-1.881,6.422,-11.24,-3.335,3.579,-4.7,6.831,1.622,10.73,15.23,17.89,26.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,21.12,6.532,1.387,4.994,9.571,21.81,-6.419,-2.715,25.42,0.6207,45.38,38.2,19.94,27.3,45.94,41.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,45.17,10.83,11.15,5.731,22.22,22.6,-3.789,-1.55,40.39,-5.524,71.68,62.26,25.1,27.96,59.06,45.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,49.69,5.879,10.5,3.828,24.64,14.04,-2.275,-2.28,43.81,-8.148,78.28,65.62,40.46,31.45,71.84,62.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,55,14.89,14.02,8.374,30.58,23.62,4.81,-4.597,52.95,5.658,99.13,77.8,63.81,45.41,100.8,91.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,68.76,22.87,25.56,11.21,40.83,33.4,-1.763,-13.28,57.44,0.4402,112.9,77.16,59.17,42.21,108,94.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,68.05,4.831,17.26,3.606,40.54,24.7,-15.26,-21.55,56.95,-15.89,104.2,63.22,35.39,23.66,96.06,77.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,66.36,-5.865,9,5.77,36.84,17.22,-15.36,-16.22,66.66,-7.482,103.7,65.08,35.4,22.89,101.3,81.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,70.3,0.4218,20.42,11.33,35.17,11.42,-16.98,-10.7,70.37,2.512,108,61.89,41.92,31.11,103.2,84.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,55.25,-2.989,21.95,2.366,30.06,-2.536,-26.81,-16.05,60.28,-1.982,103.3,46.15,33.5,29.61,93.6,68.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,35.2,-3.711,14.57,1.958,28.75,-10.9,-29.21,-16.71,55.99,-0.2353,102.6,49.17,33.35,25.24,96.1,66.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,32.38,0.6202,12.84,9.048,31.41,-11.44,-26.85,-11.5,53.52,1.577,95.3,58.27,32.58,12.58,87.92,55.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,35.62,-8.684,5.614,-1.61,26.31,-13.95,-28.24,-13.5,43.22,-2.403,73.31,50.17,15.41,-6.619,57.66,25.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,40.51,-15.15,0.8178,-13.92,16.89,-18.02,-32.25,-20.43,38.29,-0.0638,64.46,42.16,6.725,-9.682,42.12,20.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,45.15,-9.017,5.538,-16.79,14.11,-25.32,-38.15,-23.39,42.23,-0.2282,69.24,39.97,10.1,3.547,43.62,32.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,34.07,-11.65,0.9031,-24.86,11.27,-37.98,-44.09,-21.25,43.33,-8.996,66.06,30.73,6.404,13.6,40.86,28.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,10.98,-26.16,-15.25,-33.09,-2.41,-49.75,-50.2,-25.08,37.19,-12.68,67.3,19.69,1.007,15.48,41.3,29.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-1.352,-34.37,-23.05,-35.66,-11.57,-55.48,-59.16,-39.29,29.26,-8.459,80.96,14.04,4.563,21.06,49.17,47.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-3.05,-37.16,-21.04,-40.41,-3.345,-57.05,-68,-45.55,26.1,-8.179,82.86,8.543,8.134,28.44,53.28,51.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-10.1,-48.69,-25.75,-45.78,1.413,-58.47,-71.1,-39.61,27.57,-17.96,73.13,5.559,1.293,19.51,58.05,38.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-14.54,-56.93,-30.47,-50.08,-4.373,-59.61,-64.84,-38.25,31.74,-26.1,78.31,12.54,-3.235,3.904,70.74,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-6.559,-46.31,-22.98,-50.4,-0.483,-54.16,-46.98,-35.67,36.81,-22.44,88.51,22.68,6.856,0.5727,77.32,42.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,0.4656,-30.43,-17.39,-32.66,10.03,-39.02,-24.62,-23.85,33.33,-18.32,78.17,26.65,13.65,-3.2,69.6,35.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-1.636,-25.62,-14.72,-11.76,7.445,-31.96,-21.94,-23.39,19.22,-23.6,61.68,22.61,1.077,-17.59,58.62,29.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-5.64,-37.3,-5.072,-16.66,-1.746,-41.38,-40.99,-32.66,18.52,-28.98,64.73,17.51,-14.59,-29.98,56.93,28.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,6.559,-47.64,7.004,-17.4,12.2,-30.47,-37.2,-21.28,54.76,-18.72,98.5,41.49,-2.309,-20.81,87.51,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,49.54,-20.52,37.02,20.66,65.82,20.16,10.13,9.961,119.9,13.9,170.9,111,48.33,22.76,163.8,101.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,109.1,35.59,94,66.76,134.4,74.35,65.57,42.8,185.7,53.44,255.4,182.1,106.4,77.46,241.5,167.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
