%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-3.189,2.274,-1.881,-3.335,6.422,-11.24,3.579,-4.7,0.5492,-2.126,6.831,15.23,1.622,10.73,17.89,26.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1.387,4.994,9.571,-2.715,21.81,-6.419,25.42,0.6207,21.12,6.532,45.38,27.3,38.2,19.94,45.94,41.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,11.15,5.731,22.22,-1.55,22.6,-3.789,40.39,-5.524,45.17,10.83,71.68,27.96,62.26,25.1,59.06,45.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,10.5,3.828,24.64,-2.28,14.04,-2.275,43.81,-8.148,49.69,5.879,78.28,31.45,65.62,40.46,71.84,62.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,14.02,8.374,30.58,-4.597,23.62,4.81,52.95,5.658,55.0,14.89,99.13,45.41,77.8,63.81,100.8,91.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,25.56,11.21,40.83,-13.28,33.4,-1.763,57.44,0.4402,68.76,22.87,112.9,42.21,77.16,59.17,108.0,94.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,17.26,3.606,40.54,-21.55,24.7,-15.26,56.95,-15.89,68.05,4.831,104.2,23.66,63.22,35.39,96.06,77.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,9.0,5.77,36.84,-16.22,17.22,-15.36,66.66,-7.482,66.36,-5.865,103.7,22.89,65.08,35.4,101.3,81.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,20.42,11.33,35.17,-10.7,11.42,-16.98,70.37,2.512,70.3,0.4218,108.0,31.11,61.89,41.92,103.2,84.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,21.95,2.366,30.06,-16.05,-2.536,-26.81,60.28,-1.982,55.25,-2.989,103.3,29.61,46.15,33.5,93.6,68.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,14.57,1.958,28.75,-16.71,-10.9,-29.21,55.99,-0.2353,35.2,-3.711,102.6,25.24,49.17,33.35,96.1,66.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,12.84,9.048,31.41,-11.5,-11.44,-26.85,53.52,1.577,32.38,0.6202,95.3,12.58,58.27,32.58,87.92,55.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,5.614,-1.61,26.31,-13.5,-13.95,-28.24,43.22,-2.403,35.62,-8.684,73.31,-6.619,50.17,15.41,57.66,25.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,0.8178,-13.92,16.89,-20.43,-18.02,-32.25,38.29,-0.0638,40.51,-15.15,64.46,-9.682,42.16,6.725,42.12,20.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,5.538,-16.79,14.11,-23.39,-25.32,-38.15,42.23,-0.2282,45.15,-9.017,69.24,3.547,39.97,10.1,43.62,32.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,0.9031,-24.86,11.27,-21.25,-37.98,-44.09,43.33,-8.996,34.07,-11.65,66.06,13.6,30.73,6.404,40.86,28.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-15.25,-33.09,-2.41,-25.08,-49.75,-50.2,37.19,-12.68,10.98,-26.16,67.3,15.48,19.69,1.007,41.3,29.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-23.05,-35.66,-11.57,-39.29,-55.48,-59.16,29.26,-8.459,-1.352,-34.37,80.96,21.06,14.04,4.563,49.17,47.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-21.04,-40.41,-3.345,-45.55,-57.05,-68.0,26.1,-8.179,-3.05,-37.16,82.86,28.44,8.543,8.134,53.28,51.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-25.75,-45.78,1.413,-39.61,-58.47,-71.1,27.57,-17.96,-10.1,-48.69,73.13,19.51,5.559,1.293,58.05,38.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-30.47,-50.08,-4.373,-38.25,-59.61,-64.84,31.74,-26.1,-14.54,-56.93,78.31,3.904,12.54,-3.235,70.74,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-22.98,-50.4,-0.483,-35.67,-54.16,-46.98,36.81,-22.44,-6.559,-46.31,88.51,0.5727,22.68,6.856,77.32,42.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-17.39,-32.66,10.03,-23.85,-39.02,-24.62,33.33,-18.32,0.4656,-30.43,78.17,-3.2,26.65,13.65,69.6,35.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-14.72,-11.76,7.445,-23.39,-31.96,-21.94,19.22,-23.6,-1.636,-25.62,61.68,-17.59,22.61,1.077,58.62,29.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-5.072,-16.66,-1.746,-32.66,-41.38,-40.99,18.52,-28.98,-5.64,-37.3,64.73,-29.98,17.51,-14.59,56.93,28.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,7.004,-17.4,12.2,-21.28,-30.47,-37.2,54.76,-18.72,6.559,-47.64,98.5,-20.81,41.49,-2.309,87.51,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,37.02,20.66,65.82,9.961,20.16,10.13,119.9,13.9,49.54,-20.52,170.9,22.76,111.0,48.33,163.8,101.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,94.0,66.76,134.4,42.8,74.35,65.57,185.7,53.44,109.1,35.59,255.4,77.46,182.1,106.4,241.5,167.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,130.1,85.19,158.9,59.93,91.75,86.72,205.9,68.11,151.5,70.93,277.7,94.69,191.8,123.6,250.2,180.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,100.1,60.19,104.9,33.46,49.48,50.2,143.5,43.19,136.6,55.98,200.6,59.31,126.3,82.16,177.4,127.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,35.32,4.026,24.36,-12.74,-21.59,-10.43,52.78,6.364,64.73,4.597,99.33,11.41,43.75,24.54,91.49,60.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,0.2581,-23.01,-10.29,-22.36,-48.45,-30.76,19.32,-7.822,9.547,-33.18,60.65,-6.022,5.611,2.878,51.42,30.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
