%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,74.08,67.92,114.1,58.71,69.19,91.52,117.6,69.36,86.91,82.41,139.4,86.26,109.9,93.38,115.2,103.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,82.81,79.08,103.9,59.43,83.12,108.7,111.9,76.85,136.6,130.4,144.2,91.19,122.7,93.39,107.0,88.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,48.78,38.85,59.44,22.71,47.76,74.02,46.37,43.87,112.4,115.8,63.46,63.84,73.62,48.34,29.21,29.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,9.56,-2.637,31.67,-0.099,9.884,31.04,-14.06,8.966,55.27,66.24,-24.28,27.34,7.548,2.946,-49.93,-25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-14.74,-13.74,-11.07,-0.4807,-5.082,6.768,-55.49,-8.062,18.97,36.28,-86.05,-17.78,-51.19,-32.22,-116.3,-79.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-13.68,-13.38,-30.12,-5.265,-13.3,1.564,-71.22,-11.04,-7.748,27.64,-117.2,-34.49,-80.57,-43.52,-159.7,-102.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-14.48,-20.54,-13.78,-17.8,-20.68,-5.184,-96.76,-18.05,-30.66,17.87,-147.8,-38.09,-97.94,-55.47,-186.7,-111.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-26.2,-15.9,-14.0,-18.85,-8.734,3.001,-118.8,-16.57,-33.78,16.16,-162.3,-51.21,-104.1,-70.12,-191.1,-126.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-12.39,2.393,-30.75,-13.32,9.4,27.47,-93.88,-9.315,-25.84,22.93,-143.0,-61.78,-91.98,-70.74,-176.6,-130.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
