%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,0,-0,-0,-0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-8.749,5.196,10.03,-57.14,-26.51,-0.163,29.58,0.2206,56.48,60.97,-5.115,-10.41,6.19,46.6,-0.3582,19.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-15.75,13.21,-3.259,-55.27,20.01,17.57,30.22,40.37,82.1,66.98,-2.628,-10.51,-5.045,41.67,-15.61,10.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-12.03,-0.589,-82.66,-40.53,-5.782,-8.96,20.99,26.65,-10.95,81.36,-24.92,-28.11,-34.96,26.1,-52.8,-22.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-9.4,-15.39,-141.3,-89.3,-65.2,-32.99,26.88,-35.41,-52.66,112.7,-40.6,-55.85,-66.68,27.87,-85.93,-55.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-31.76,-22.09,-36.92,-101.6,-23.81,-10.99,18.64,-14.62,73.06,85.47,-28.58,-70.81,-93.05,12.49,-102.9,-87.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-55.89,-36.31,68.67,-15.34,18.68,-7.669,9.984,31.35,109,21.18,-35.47,-83.23,-115.1,-16.74,-115.3,-119.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-37.3,-25.56,-2.58,2.016,7.301,5.302,55.68,17.3,17.64,18.16,-44.29,-82.7,-121.4,-16.27,-108.5,-130.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-1.823,-3.328,-0.3381,-31.9,29.55,53.11,82.71,60.47,33.37,77.88,-19.74,-60.52,-118,-7.992,-81.42,-128.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,0.7206,-20.84,110.2,34.31,52.23,49.52,30.79,105.6,65.69,103.8,3.087,-45.12,-119.4,-21.4,-51.89,-124.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-3.671,-29.19,-3.726,38.74,27.8,14.57,20.31,25.3,17.08,66.37,28.33,-22.16,-97,6.936,6.803,-76.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,18.22,13.47,-116.9,-65.15,35.38,20.72,91.4,21.17,72.89,55.63,88.06,37.47,-28.58,86.42,100.5,17.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,42.97,59.87,75.44,-18.18,83.53,49.94,128.3,129.8,180.3,124,133.1,90.38,46.29,126.1,162.4,91.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,56.53,86.3,136.5,83.65,77.77,77.4,107.7,100.5,137.8,174.1,110.1,87.17,73.58,116.8,146.2,107.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,40.39,71.31,-63.53,21.9,20.15,50.52,60.08,20.55,17,108.5,37.91,30.3,32.05,83.18,67.38,62.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-29.59,-5.688,-78.92,-23.18,-27.88,-30.59,-16.62,54.17,-57.05,18.9,-34.18,-42.35,-37.24,15.65,-22.38,-16.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-87.06,-67.08,13.44,5.492,-72.78,-56.35,-60.17,67.59,-65.59,22.91,-61.44,-81.57,-69.11,-29.28,-73.36,-62.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-81.24,-62.62,-25.51,-53.48,-83.93,-55.35,-34.12,18.4,-32.89,41.13,-57.83,-95.23,-78.45,-33.32,-95.89,-75.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-81.09,-53.98,-33.6,-98.26,-10.31,-82.24,6.439,-25.82,-5.945,17.74,-73.33,-120.1,-109.2,-55.65,-122.9,-107.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-103.2,-62.56,-14.56,-28.28,51.65,-34.01,25.78,-29.55,34.18,33.45,-87.11,-135,-140.6,-75.61,-145.1,-144.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-96.79,-69.09,-40.51,31.61,29.87,42.5,10.09,52.8,59.94,52.81,-70.45,-122.8,-145.9,-64.33,-146,-151.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-77.71,-71.13,-3.957,28.23,28.5,22.08,-11.16,91.89,-12.49,33.85,-54.74,-99.87,-119.3,-44.89,-123.9,-131.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-57.92,-38.07,21.79,3.316,62.74,-16.03,21.89,23.15,-65.13,49.54,-39.64,-63.45,-71.21,-18.96,-88.8,-100.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-27.53,9.789,-26.62,-25.85,35.31,-23.56,65.41,29.32,19.66,50.62,-11.91,-28.98,-44.75,-5.927,-60.24,-79.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-9.739,17.4,-20.19,-51.37,7.515,-21.36,66.67,51.14,95.67,14.27,5.493,-16.93,-42.01,-2.071,-32.88,-65.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-3.149,18.83,31.35,-47.1,58.44,26.42,49.9,-20.65,60.22,60.47,10.74,-11.63,-39.99,27.03,0.2553,-45.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-6.681,21.05,30.89,0.5703,85.38,51,9.934,13.52,17.94,131.8,7.075,-12.11,-56.56,43.38,22.06,-32.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-31.48,-12.46,-8.584,5.298,42.95,4.997,-22.74,102.9,23.08,103.3,-6.718,-19.03,-66.05,38.05,35,-12.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,-41.49,-24.78,-34.17,-60.94,31.12,-17.86,1.021,33.63,-2.869,34.87,-17.37,-18.06,-35.67,53.65,37.97,23.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,-34.53,-2.111,-42.6,-78.81,45.72,-31.89,20.77,-19.07,-64.85,16.56,-39.24,-28.61,-19.94,59.48,8.249,28.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,-47.19,-17.09,-76.21,-78.25,-0.3067,-73.58,14.01,41.7,-57.32,57.59,-67.59,-54.24,-36.46,44.84,-34.29,-3.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
