%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-28.13,-16.71,0.2907,-109.1,5.396,3.433,13.98,-11.61,-18.95,-5.841,8.317,15.98,20.15,-0.2019,12.11,7.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,11.08,-12.94,15.91,-97.44,21.85,30.28,46.28,-50.15,9.996,21.85,17.91,40.09,28.32,8.678,43.09,29.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,58.17,-1.466,-34.08,-107.8,14.13,88.73,82.7,-73.9,42.61,45.75,35.92,57.17,36.42,10.36,51.5,34.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,69.13,5.445,-46.95,-98.74,-11.82,78.09,52.53,-38.65,-0.5286,16.84,26.2,53.37,34.49,1.933,34.62,16.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,61.14,-1.403,42,-2.456,6.963,-8.394,-18.85,0.68,-36.58,-19.77,-5.422,33.43,12.7,-10.26,20.51,0.5199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,39.49,-24.93,71.27,7.948,50.86,-30.77,-29.95,8.482,12.12,-10.51,-17.75,11.43,-5.708,-24.11,6.482,-9.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,13.84,-42.61,34.27,-52.71,42.05,-14.23,-4.9,10.79,22.93,12.36,-28.11,-8.25,-13.2,-22.05,2.319,-15.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,2.363,-31.3,19.01,-75.76,12.38,-19.15,23.89,-21.54,-10.88,20.09,-38.58,-13.53,-10.28,-4.731,17.33,-12.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,13.31,1.66,-29.14,-127.7,5.213,39.75,76.7,-62.92,23.46,12.55,-29.9,10.32,10.63,-2.018,28.4,-6.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,36.82,19.06,-59.23,-125.7,-21.44,83.73,66.57,-33.01,43.71,-7.507,-21.58,25.52,20.86,-9.958,30.78,-1.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,40.06,7.005,11.17,-5.548,-19.63,8.477,-12.63,17.43,-1.849,-10.44,-12.04,12.3,9.412,-5.072,37.59,9.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,23.12,-4.278,45.65,34.64,58.13,-31.1,-19.34,31.6,-9.051,8.7,4.813,16.13,12.44,-0.4605,40.31,17.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,23.58,-6.052,-2.28,-38.63,98.05,14.68,39.38,19.52,11.81,24.52,-1.74,28.01,22.88,-7.184,30.93,9.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,38.82,0.7918,2.538,-101.6,69.59,28.76,80.18,-34.79,-1.852,38.18,-28.75,17.51,19.73,-3.407,18.28,1.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,43.04,27.68,35.64,-125.5,52.13,21,86.72,-58.38,-34.99,44.23,-40.29,17.06,22.64,13.65,8.963,4.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,40.01,38.2,9.388,-68.74,36.23,15.5,36.66,4.722,-50.06,35.51,-30.95,21.8,27.57,16.31,6.94,7.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,27.85,15.16,-13.21,2.799,29.99,-8.788,-11.98,24.97,-17.85,27.06,-20.13,3.931,21.17,2.877,15.14,9.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,4.189,6.5,-7.91,-24.09,51.75,-25.27,2.713,-25.16,10.47,20.02,-18.87,-5.317,20.1,1.095,25.48,14.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,6.212,15.32,-31.55,-72.58,37.16,-13.38,30.42,-27.38,-10.8,20.46,-23.33,3.57,23.42,11.56,27.67,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,35.54,21.63,-49.65,-114,9.002,19.79,69.74,-9.312,-24.67,34.26,-25.66,8.997,24,14.37,28.05,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,37.62,29.11,-11.23,-142.5,41.41,30.47,101.1,-34.9,-17.26,35.03,-18.93,21.55,32.71,16.71,40.88,31.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,26.54,13.47,40.7,-52.71,80.17,8.753,46.67,-39.88,-14.1,20.9,-6.843,36.75,38.81,25.27,57.02,46.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,49.49,-19.39,54.44,39.34,68.31,22.52,-17.35,6.293,-9.07,22.08,-7.133,32.64,29.24,22.68,54.24,40.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,68.67,-25.65,31.83,4.033,51.85,41.1,-7.448,27.5,-14.51,29.14,-18.61,25.26,23.44,11.49,40.41,28.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,50.62,-11.64,-0.1096,-39.76,52.51,4.033,22.3,-17.86,-25.2,7.546,-25.41,23.24,25.7,6.544,27.59,18.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,23.53,4.971,-30.41,-89.93,31.34,-11.32,50.94,-57.19,-23.14,-11.77,-37.83,6.173,15.87,3.276,6,7.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,3.617,14.95,-41.52,-153.3,5.453,9.286,62.21,-40.59,-20.81,21.53,-59.98,-11.59,7.436,8.618,-6.824,2.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,-1.415,6.209,3.01,-100.5,25.07,-6.853,35.62,-31.79,-28.65,46.45,-64.47,-7.151,21.65,30.99,5.867,7.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,8.32,11.61,34.13,-27.4,49.16,-24.9,31.02,-41.16,-44.62,20.52,-59.17,0.2405,29.89,41.22,9.331,15.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,11.94,31.87,-34.35,-53.34,20.28,-17.59,39.67,-10.4,-57.52,30.47,-77.47,1.511,10.82,20.03,-3.104,11.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,8.516,9.465,-88.88,-86.09,-26.66,-22.6,18.17,4.017,-74.44,63.2,-93.42,8.576,-2.052,-0.0865,-0.2662,-0.5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,4.63,-23.94,-52.19,-102.3,-32.58,-16.23,25.45,-46.34,-85.63,29.87,-77.34,14.31,9.166,8.529,3.758,-1.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,-0.0485,-11.79,-21.08,-82.12,-0.7006,-2.352,47.01,-49.39,-62.96,-2.318,-66.14,14.34,14.21,15.26,-4.847,1.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,2.896,-4.215,0.5197,-15.7,12.95,-23.43,26.29,14.79,-59.59,17.66,-77.99,15.25,-2.379,-12.85,-8.724,-19.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,8.784,-21.11,22.44,-52.22,4.96,-22.59,31.29,3.964,-69.91,15.87,-82.72,16.42,-17.35,-37.25,-17.48,-39.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,9.914,-15.71,-10.68,-135.3,25.19,20.18,59.04,-60.68,-22.88,-6.784,-75.11,19.2,-15.7,-23.63,-28.64,-26.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,13.13,-4.561,-20.37,-79.49,40.22,30.02,45.58,-47.2,-10.83,2.059,-72.99,18.55,-14.37,-13.78,-22.22,-16.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,17.2,-5.997,10.04,-31.44,8.779,21.95,54.62,-16.67,-53.1,23.66,-74.46,9.172,-23,-19.59,-23.74,-34.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,19.34,-0.1682,-17.11,-86.87,-10.71,27.56,74.11,-34.56,-17.69,25.36,-62.72,13.76,-18.49,-2.853,-28.99,-35.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,30.82,-8.634,-22.4,-62.65,11.25,14.43,30.52,-15.94,23.65,16.03,-41.91,44.11,9.195,19.95,0.2077,-3.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,59.32,-29.15,35.89,-6.374,44.47,3.726,12.4,11,-9.812,17.49,-31.47,64.76,24.53,24.06,22.43,16.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,71.88,-31.75,40.87,-49.15,78.7,8.262,34.11,-20.22,-7.944,24.75,-29.49,51.97,2.612,23.76,6.72,3.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
