%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-16.04,-28.97,-20.65,-18.46,-28.34,-23.16,-20.37,0.1144,-31.38,-37.7,-22.5,8.918,-8.305,-10.92,-10.51,2.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-11.92,-8.555,3.999,-30.8,-18.77,-19.73,1.114,-21.51,-36.9,-45.46,-12.02,18.13,5.552,-3.62,-9.726,-6.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-26.33,-8.637,8.566,-51.86,-6.173,-14.95,11.29,-21.79,-46.07,-34.45,-23.54,11.2,10.41,-2.215,-11.69,-22.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-36.69,-16.66,-7.232,-60.39,-12.94,-14.72,2.163,-2.813,-58.98,-27.3,-54.02,2.106,-4.225,-18.49,-25.67,-35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-21.48,-7.969,-0.5651,-30.35,-16.65,-22.22,3.655,-4.656,-53.05,-41.32,-50.82,10.89,-6.482,-26.74,-31.49,-37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-23.12,-20.23,0.5554,-2.745,-10.29,-38.74,5.868,-10.46,-50.17,-65.78,-37.19,12.95,-1.204,-23.5,-26.53,-37.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-23.99,-23.18,-9.131,-19.78,-2.23,-30.29,-12.44,-12.33,-57.29,-70.88,-33.18,-4.792,-9.328,-30.76,-31.5,-42.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,8.191,3.219,2.023,-41.61,18.11,-3.229,-37.02,-19.78,-46.6,-64.59,-23.69,-16.09,-5.689,-38.28,-33.67,-40.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,24.71,22.73,21.16,-27.03,41.09,5.686,-19.01,-12.38,-26.85,-63.55,-27.63,-18.41,13.47,-32.67,-24.2,-36.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-0.7438,16.91,17.31,-13.5,23.2,0.3193,4.469,-15.97,-24.92,-60.24,-38.45,-26.94,13.36,-32.69,-26.81,-45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-13.86,-4.304,0.1382,-19.34,-9.86,-12.45,-23.8,-35.91,-35.74,-53.82,-34.77,-29.67,9.766,-32.01,-28.31,-38.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,12.96,-0.0856,-4.358,-12.44,-3.309,-28.55,-24.63,-13.02,-43.49,-43.23,-41.14,-19.37,22.72,-18.24,-16.12,-14.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,20.45,11.94,-4.281,-5.034,4.002,-31.15,13.59,8.831,-47.36,-33.76,-50.63,-12.53,23.94,-17.55,-19.92,-12.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-13.94,-16.72,-9.441,-18.11,-10.53,-25.84,0.7226,-16.55,-51.74,-33.35,-40.55,-13.48,19.48,-24.48,-26.42,-14.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-25.15,-37.32,-14.39,-36.02,-15.64,-26.75,-23.69,-13.78,-54.69,-25.88,-38.02,-13.67,27.03,-17.92,-19.08,-2.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-8.767,-23.05,-22.69,-42.08,-23.31,-32.21,-13.61,7.459,-53.73,-23.16,-46.7,-14.18,25.88,-22.56,-32.09,-11.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-4.462,-5.953,-15.65,-19.2,-21.04,-38.55,-8.689,-14.1,-53.25,-44.7,-37.83,-17.7,23.63,-37.63,-48.27,-29.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-2.078,3.448,6.849,1.153,0.2081,-35.3,-11.49,-31.32,-60.58,-55.33,-18.35,-20.26,30.05,-40.49,-36.94,-25.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-4.375,-17.93,2.296,-28.9,-8.571,-19.09,-24.07,-21.58,-72.1,-48.16,-18.28,-22.05,17.64,-47.79,-35.85,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-4.13,-31.02,-13.07,-57.49,-26.75,-18.99,-31.33,-16.48,-76.79,-53.53,-35.54,-25.14,-1.697,-58.69,-46.18,-28.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,8.411,0.9743,-7.609,-43.46,-25.03,-43.37,-4.793,-8.409,-80.72,-63.63,-33.95,-24.87,5.678,-54.94,-33.44,-21.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-11.69,-4.44,-6.59,-32.2,-31.88,-52.44,-5.248,-0.6072,-81.69,-70.31,-8.365,-17.95,26.97,-44.8,-14.55,-14.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-31.17,-28.56,-7.249,-26.2,-16.34,-40.51,-30.45,-8.882,-57.47,-67.08,22.65,-2.124,47.36,-22.46,7.988,2.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,12.3,3.577,10.6,-9.289,25.86,-29.09,14.28,-11.09,-25.01,-37.65,53.82,21.0,70.44,11.24,46.69,30.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,54.49,20.28,29.25,-10.59,33.21,-6.529,71.45,4.684,-15.26,-13.8,49.71,26.23,74.0,18.01,53.59,28.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,34.05,5.146,22.81,-30.97,11.74,-0.1596,29.8,-2.18,-28.38,-29.37,-2.941,-4.925,37.46,-7.703,2.221,-10.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-32.7,-1.004,-22.5,-46.57,-26.56,-45.74,-61.58,-51.8,-69.08,-61.37,-50.94,-43.59,-10.19,-36.59,-52.86,-44.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,-81.4,-38.46,-69.58,-57.58,-78.22,-84.97,-107.6,-73.47,-111.7,-87.85,-74.19,-62.08,-35.3,-59.05,-70.22,-58.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,-50.83,-67.33,-72.5,-62.87,-88.41,-88.92,-88.73,-28.58,-113.2,-109.5,-81.24,-71.88,-42.8,-67.73,-65.72,-64.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,-23.6,-42.82,-68.24,-51.39,-75.11,-96.51,-60.91,-7.24,-105.6,-115.8,-69.74,-74.27,-42.75,-58.03,-58.2,-57.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,-66.52,-40.1,-80.28,-44.13,-91.33,-86.46,-69.58,-40.93,-112.2,-95.31,-57.61,-56.84,-33.54,-47.97,-43.78,-30.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
