%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,0.2907,-109.1,5.396,-11.61,3.433,13.98,-18.95,-5.841,-28.13,-16.71,8.317,-0.2019,15.98,20.15,12.11,7.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,15.91,-97.44,21.85,-50.15,30.28,46.28,9.996,21.85,11.08,-12.94,17.91,8.678,40.09,28.32,43.09,29.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-34.08,-107.8,14.13,-73.9,88.73,82.7,42.61,45.75,58.17,-1.466,35.92,10.36,57.17,36.42,51.5,34.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-46.95,-98.74,-11.82,-38.65,78.09,52.53,-0.5286,16.84,69.13,5.445,26.2,1.933,53.37,34.49,34.62,16.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,42.0,-2.456,6.963,0.68,-8.394,-18.85,-36.58,-19.77,61.14,-1.403,-5.422,-10.26,33.43,12.7,20.51,0.5199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,71.27,7.948,50.86,8.482,-30.77,-29.95,12.12,-10.51,39.49,-24.93,-17.75,-24.11,11.43,-5.708,6.482,-9.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,34.27,-52.71,42.05,10.79,-14.23,-4.9,22.93,12.36,13.84,-42.61,-28.11,-22.05,-8.25,-13.2,2.319,-15.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,19.01,-75.76,12.38,-21.54,-19.15,23.89,-10.88,20.09,2.363,-31.3,-38.58,-4.731,-13.53,-10.28,17.33,-12.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-29.14,-127.7,5.213,-62.92,39.75,76.7,23.46,12.55,13.31,1.66,-29.9,-2.018,10.32,10.63,28.4,-6.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-59.23,-125.7,-21.44,-33.01,83.73,66.57,43.71,-7.507,36.82,19.06,-21.58,-9.958,25.52,20.86,30.78,-1.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,11.17,-5.548,-19.63,17.43,8.477,-12.63,-1.849,-10.44,40.06,7.005,-12.04,-5.072,12.3,9.412,37.59,9.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,45.65,34.64,58.13,31.6,-31.1,-19.34,-9.051,8.7,23.12,-4.278,4.813,-0.4605,16.13,12.44,40.31,17.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-2.28,-38.63,98.05,19.52,14.68,39.38,11.81,24.52,23.58,-6.052,-1.74,-7.184,28.01,22.88,30.93,9.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,2.538,-101.6,69.59,-34.79,28.76,80.18,-1.852,38.18,38.82,0.7918,-28.75,-3.407,17.51,19.73,18.28,1.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,35.64,-125.5,52.13,-58.38,21.0,86.72,-34.99,44.23,43.04,27.68,-40.29,13.65,17.06,22.64,8.963,4.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,9.388,-68.74,36.23,4.722,15.5,36.66,-50.06,35.51,40.01,38.2,-30.95,16.31,21.8,27.57,6.94,7.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-13.21,2.799,29.99,24.97,-8.788,-11.98,-17.85,27.06,27.85,15.16,-20.13,2.877,3.931,21.17,15.14,9.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-7.91,-24.09,51.75,-25.16,-25.27,2.713,10.47,20.02,4.189,6.5,-18.87,1.095,-5.317,20.1,25.48,14.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-31.55,-72.58,37.16,-27.38,-13.38,30.42,-10.8,20.46,6.212,15.32,-23.33,11.56,3.57,23.42,27.67,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-49.65,-114.0,9.002,-9.312,19.79,69.74,-24.67,34.26,35.54,21.63,-25.66,14.37,8.997,24.0,28.05,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-11.23,-142.5,41.41,-34.9,30.47,101.1,-17.26,35.03,37.62,29.11,-18.93,16.71,21.55,32.71,40.88,31.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,40.7,-52.71,80.17,-39.88,8.753,46.67,-14.1,20.9,26.54,13.47,-6.843,25.27,36.75,38.81,57.02,46.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,54.44,39.34,68.31,6.293,22.52,-17.35,-9.07,22.08,49.49,-19.39,-7.133,22.68,32.64,29.24,54.24,40.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,31.83,4.033,51.85,27.5,41.1,-7.448,-14.51,29.14,68.67,-25.65,-18.61,11.49,25.26,23.44,40.41,28.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-0.1096,-39.76,52.51,-17.86,4.033,22.3,-25.2,7.546,50.62,-11.64,-25.41,6.544,23.24,25.7,27.59,18.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-30.41,-89.93,31.34,-57.19,-11.32,50.94,-23.14,-11.77,23.53,4.971,-37.83,3.276,6.173,15.87,6.0,7.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-41.52,-153.3,5.453,-40.59,9.286,62.21,-20.81,21.53,3.617,14.95,-59.98,8.618,-11.59,7.436,-6.824,2.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,3.01,-100.5,25.07,-31.79,-6.853,35.62,-28.65,46.45,-1.415,6.209,-64.47,30.99,-7.151,21.65,5.867,7.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,34.13,-27.4,49.16,-41.16,-24.9,31.02,-44.62,20.52,8.32,11.61,-59.17,41.22,0.2405,29.89,9.331,15.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,-34.35,-53.34,20.28,-10.4,-17.59,39.67,-57.52,30.47,11.94,31.87,-77.47,20.03,1.511,10.82,-3.104,11.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,-88.88,-86.09,-26.66,4.017,-22.6,18.17,-74.44,63.2,8.516,9.465,-93.42,-0.0865,8.576,-2.052,-0.2662,-0.5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,-52.19,-102.3,-32.58,-46.34,-16.23,25.45,-85.63,29.87,4.63,-23.94,-77.34,8.529,14.31,9.166,3.758,-1.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,-21.08,-82.12,-0.7006,-49.39,-2.352,47.01,-62.96,-2.318,-0.0485,-11.79,-66.14,15.26,14.34,14.21,-4.847,1.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,0.5197,-15.7,12.95,14.79,-23.43,26.29,-59.59,17.66,2.896,-4.215,-77.99,-12.85,15.25,-2.379,-8.724,-19.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,22.44,-52.22,4.96,3.964,-22.59,31.29,-69.91,15.87,8.784,-21.11,-82.72,-37.25,16.42,-17.35,-17.48,-39.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,-10.68,-135.3,25.19,-60.68,20.18,59.04,-22.88,-6.784,9.914,-15.71,-75.11,-23.63,19.2,-15.7,-28.64,-26.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
