%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,26.97,-4.955,11.56,-35.27,17.7,28.7,-27.28,-6.783,22.14,12.25,7.707,-3.837,3.522,-5.904,-10.44,-3.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,42.99,-4.6,5.171,-34.52,-6.982,4.68,-19.99,-20.99,34.22,38.42,-1.784,-2.321,3.925,-10.47,-4.523,-3.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,30.31,1.047,5.046,-3.426,-2.911,-45.61,-3.237,-22.89,29.3,27.28,-4.51,-7.05,2.731,-18.75,-2.279,-6.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,2.096,3.599,7.577,-9.416,-3.533,-78.47,-15.75,-14.52,13.67,-14.09,0.2925,-19.12,-10.73,-31.04,-13.28,-10.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,2.08,0.5239,3.375,-53.31,-33.3,-73.61,-35.37,-2.311,9.234,-29.26,-7.346,-15.49,-23.44,-27.11,-13.76,-6.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,21.43,-9.631,6.451,-58.37,-18.54,-42.62,-24.78,-11.18,12.73,-15.38,-14.97,-5.924,-25.07,-9.95,-9.044,-6.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,24.79,-21.04,15.64,-21.06,10.86,-13.68,-20.17,-43.91,8.132,13.93,-10.13,-15.75,-16.74,-2.662,-11.58,-12.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,25.52,-10.46,15.64,-11.08,3.307,-3.164,-49.49,-35.82,14.67,38.86,-7.612,-21.78,7.812,1.812,-4.133,-1.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,24.82,15.92,-9.621,-43.03,-17.6,-26.64,-57.91,-8.522,23.82,27.72,-12.23,-14.19,8.236,3.638,2.561,10.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,0.512,13.99,-37.17,-50.15,-34.45,-59.3,-30.22,-23.64,-1.819,5.223,-2.97,-14.32,-16.68,-3.473,5.892,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-31.85,-19.21,-25.93,-21.1,-26.1,-49.77,-18.05,-22.99,-22.91,7.258,23.56,-7.549,-0.6902,1.889,28.89,26.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-35.55,-32.25,-11.49,-24.48,-10.59,-21.06,-36.12,5.758,-1.891,17.68,24.92,6.58,16.96,10.92,37.21,34.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-8.227,-25.43,-33.69,-58.34,-28.63,-26.02,-60.53,-0.7251,7.215,22.42,-11.94,-3.788,-17.15,-4.355,11.44,15.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-5.086,-45.34,-49.4,-79.85,-46.13,-57.45,-59.46,-9.053,-15.03,13.88,-20.92,-17.5,-33.23,-19.36,5.166,7.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-37.56,-57.59,-34.68,-85.76,-44.59,-68.38,-39.82,2.593,-23.1,-4.172,19.3,-3.206,-8.017,-7.142,29.3,36.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-40.29,-38.25,-28.68,-64.95,-50.31,-47.01,-51.33,-17.63,-10.11,1.286,31.69,6.11,2.03,5.061,42.27,53.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-22.11,-54.67,-42.21,-39.48,-50.81,-50.97,-63.74,-38.74,3.595,8.825,-0.2878,-12.01,-5.93,-6.068,28.42,32.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-22.16,-74.4,-34.43,-41.55,-41.22,-85.5,-23.74,-17.14,8.445,-21.55,-4.383,-20.27,-5.459,-15.29,7.262,11.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-19.55,-38.94,-8.683,-44.71,-36.99,-81.09,-0.5597,-10.48,2.808,-37.5,20.43,-4.051,2.102,-7.633,8.944,9.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-32.72,-31.09,-17.61,-50.6,-31.94,-59.53,-33.09,-22.89,1.492,-7.128,12.4,-3.172,1.156,-10.61,20.5,8.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-56.31,-57.2,-34.9,-71.41,-28.66,-69.71,-45.88,-6.784,0.9901,5.562,-20.88,-27.14,-15.59,-30.08,2.484,-6.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-46.69,-56.33,-21.63,-79.72,-39.9,-80.92,-37.33,-11.53,-21.61,-20.83,-36.14,-40.95,-34.67,-42.88,-24.18,-23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-46.64,-73.31,-33.25,-73.99,-58.7,-94.68,-62.37,-43.14,-43.83,-42.6,-40.7,-41.85,-38.86,-45.07,-23.3,-23.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-48.97,-88.82,-60.45,-55.36,-64.39,-113.9,-85.86,-35.23,-38.24,-45.84,-47.01,-45.84,-29.44,-38.74,-17.16,-7.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-10.57,-55.27,-38.81,-39.01,-51.02,-94.88,-73.35,-26.28,-31.02,-37.71,-41.06,-46.59,-20.56,-29.59,-21.5,-6.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-13.5,-42.97,-20.05,-61.02,-41.21,-67.71,-66.8,-29.75,-30.74,-24.12,-36.01,-46.34,-17.38,-34.34,-22.45,-16.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-53.15,-60.19,-35.52,-78.51,-42.16,-77.3,-66.7,5.351,-21.48,-19.8,-53.01,-46.96,-16.63,-43.06,-27.08,-14.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,-38.51,-56.74,-26.0,-65.11,-31.69,-84.58,-36.15,14.36,-23.31,-19.22,-69.85,-43.88,-22.13,-39.08,-35.58,-17.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,-34.12,-50.05,-7.626,-71.01,-21.4,-78.72,-31.09,-26.4,-38.73,-13.63,-70.0,-58.2,-34.73,-42.3,-36.88,-37.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,-64.6,-50.01,-15.65,-72.06,-32.47,-86.42,-86.91,-28.75,-44.71,-21.42,-70.74,-83.37,-44.73,-57.04,-45.58,-47.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,-39.3,-54.38,-16.38,-44.06,-34.15,-81.73,-91.94,-11.13,-50.8,-29.19,-74.75,-79.16,-41.91,-51.57,-54.75,-36.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,4.537,-55.29,-13.06,-50.65,-20.44,-62.03,-37.14,-26.88,-52.29,-9.693,-73.01,-63.53,-28.6,-34.1,-40.73,-26.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,1.412,-33.25,-23.79,-75.76,-29.72,-71.74,-49.72,-35.48,-36.16,7.165,-73.05,-67.17,-25.04,-39.25,-28.57,-27.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,-24.34,-32.86,-23.82,-64.42,-45.77,-87.95,-80.05,-18.79,-34.25,5.891,-78.76,-64.9,-34.64,-49.79,-35.27,-29.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,-61.32,-74.73,-24.47,-64.54,-42.0,-73.52,-57.41,-12.34,-50.11,9.576,-78.82,-47.37,-31.75,-40.44,-31.91,-23.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,-68.92,-74.18,-34.8,-81.76,-37.63,-64.24,-61.74,-22.51,-48.31,13.37,-69.96,-39.36,-19.25,-32.17,-20.19,-19.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,-33.16,-17.78,-28.51,-55.76,-37.68,-72.68,-72.32,-22.76,-42.56,16.51,-70.6,-49.53,-31.54,-42.02,-33.03,-33.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,-35.97,-12.17,-32.11,-35.76,-49.7,-78.88,-83.62,-16.69,-62.64,16.36,-92.59,-66.56,-62.14,-58.85,-63.67,-52.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
