%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,-0,-0,0,0,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,27.52,25.44,-1.209,-4.592,-6.489,9.006,3.759,-0.9161,-4.56,4.44,-3.669,-6.693,-9.654,-12.54,-1.101,-12.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,23.59,15.32,2.1,-15.49,-6.929,8.43,-5.67,-12.63,-7.13,-30.91,1.644,-9.323,-17.34,-19.61,-0.1855,-28.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,22.03,6.476,-4.15,-21.56,-1.355,12.82,-7.869,-23.04,-7.043,-32.07,1.381,-10.02,-22.93,-21.75,-12.37,-40.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,21.01,7.131,-20.55,-23.21,5.397,15.01,-5.698,-26.92,-5.486,-5.854,-5.837,-13.7,-30.4,-23.96,-28.6,-45.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,8.885,-0.2412,-27.23,-25.12,8.862,7.211,-12.71,-25.72,-6.57,-17.98,-1.683,-12.23,-30.19,-21.55,-23.6,-34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,13.98,0.231,-21.56,-28.3,0.9288,2.819,-16.06,-20.82,-8.431,-34.01,8.335,-3.143,-17.7,-12.12,-6.71,-10.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,23.14,7.224,-19.41,-37.01,-15.37,-4.382,-14.1,-19.84,-8.922,-18.4,4.821,-1.67,-10.84,-6.523,-2.537,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,15.86,4.044,-19.84,-38.66,-13.87,-10.07,-14.21,-20.37,-9.947,-3.53,-0.4096,-4.366,-9.13,-3.74,-3.627,5.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,17.55,1.918,-13.17,-26.71,5.851,7.366,-7.32,-16.1,-6.024,-5.385,6.185,-0.8857,0.341,4.86,2.96,12.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,22.79,10.12,-8.43,-19.93,7.529,21.21,4.378,-10.49,-1.852,-4.419,4.431,-4.321,6.753,11.44,1.227,7.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,14.46,17.66,-11.6,-18.51,-5.668,11.57,5.742,-9.251,-10.13,8.517,-9.537,-13.08,4.009,8.117,-13.59,-6.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,15.95,18.48,-14.88,-14.61,2.1,14.05,1.135,-15.58,-20.99,9.959,-13.86,-12.09,-0.1087,0.3146,-21.36,-15.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,23.82,17.48,-17.11,-17.08,16,26.21,4.589,-18.22,-21.49,-8.006,-12.5,-12.08,-6.303,-5.358,-19.96,-18.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,12.17,13.56,-14.07,-18.87,5.035,15.37,8.511,-11.61,-14.66,-13.01,-16.17,-19.72,-12.43,-9.263,-17.16,-21.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-0.4449,6.653,-3.591,-11.73,-5.412,3.748,3.694,-11.73,-6.154,0.3561,-15.27,-20.68,-12.79,-14.92,-10.44,-26.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,8.416,13.4,1.442,-5.782,7.243,16.08,9.297,-9.743,-0.2244,6.873,-6.601,-10.5,-7.645,-17.07,-3.349,-24.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,23.94,34.83,3.889,0.0733,15.03,31.85,27.75,4.568,4.582,1.501,3.546,2.482,-0.7775,-11.51,-0.24,-19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,28.46,41.57,10.51,5.91,9.876,34.96,27.52,1.523,6.715,-8.206,11.91,8.793,-1.89,-8.369,1.353,-31.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,23.42,23.99,8.638,2.97,14.33,26.43,11.63,-16.4,4.642,-12.12,18.62,8.077,-11.42,-10.17,1.354,-48.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,22.22,4.882,3.193,-1.518,19.83,12.89,7.228,-17.55,11.6,-6.311,24.83,8.878,-14.36,-8.002,0.239,-42.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,32.15,0.842,2.915,-5.186,12.28,11.43,7.215,-12.31,20.65,3.633,26.45,11.69,-3.66,0.0584,2.853,-27.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,45.13,9.913,-5.102,-17.41,6.383,21.97,2.319,-13.63,9.82,16.43,21.7,12.41,9.885,9.137,8.048,-16.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,49.16,18.68,-11.91,-26.02,6.461,21.47,-0.4949,-17.09,-5.102,13.6,12.29,6.053,7.697,7.223,1.205,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,37.24,15.94,-6.366,-15.82,5.29,12.41,-0.9769,-26.72,1.056,-12.31,1.977,-7.099,-4.638,-4.923,-12.16,-30.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,21.51,11.26,-8.189,-2.84,10.42,17.1,4.819,-29.55,20.25,-18.69,4.612,-7.36,0.3515,-4.822,-2.24,-13.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,23.68,16.33,-12.06,-3.723,22.44,26.01,12.68,-13.97,25.7,0.149,14.81,4.59,10.72,3.593,12.05,8.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,32.85,19.32,-0.94,-7.168,25.59,22.48,8.384,-1.498,9.88,1.587,10.51,-0.2943,0.4272,0.053,-6.1,-12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
