%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,-0,0,0,-0,-0,0,0,-0,-0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,24.06,-22.87,16.84,11.34,19.55,26.66,-8.295,-31.16,15.54,-14.11,1.228,18.98,-22.69,-22.51,4.913,-4.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,25.23,-32.07,17.19,22.11,37.68,34.14,9.321,-33.11,25.27,-26.88,-6.606,11.42,-20.14,-21.89,3.535,-14.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,0.9646,-15.24,3.557,7.265,32.82,5.753,-1.31,-38.81,7.886,-30.39,-11.64,-14.09,-26.23,-22.27,-6.811,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-16.38,-36.96,-7.021,-14.75,7.235,-6.246,-25.64,-49.03,-4.909,-24.5,-13.2,-24.41,-42.96,-33.39,-18.43,-31.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-7.863,-68.2,-8.042,-7.783,0.1541,14.85,-6.882,-49.47,4.902,-29.62,-22.91,-28.3,-49.54,-43.69,-29.23,-37.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-9.49,-48.04,-12.94,-1.123,10.11,6.645,0.13,-58.07,7.131,-41.99,-29.88,-45.67,-62.03,-56.09,-44.09,-48.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-26.65,-56.11,-13.27,-1.264,12.29,-7.461,-26.06,-44.16,11.02,-31.06,-13.98,-42.98,-67.89,-59.56,-47.31,-55.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-15.2,-87.76,6.169,27.21,18.93,23.56,-11.98,-3.427,16.71,-15.31,7.757,-17.3,-47.97,-47.3,-26.25,-48.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,5.462,-70.35,20.1,44.72,29.47,43.54,19.17,-11.79,0.5934,-25.46,4.939,-15.46,-35.68,-40.79,-7.293,-36.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-8.041,-48.83,20.12,29.04,33.38,27.24,20.56,-37.98,-3.104,-28.97,-9.42,-28.65,-30.47,-35.76,-9.589,-32.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-35.24,-38.1,19.57,29.17,27.62,14.22,22.77,-13.17,9.49,-11.09,-18.25,-33,-14.26,-24.27,-18.88,-32.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-48.44,-30.41,11.02,37.05,-0.1052,4.616,19.02,0.0142,-3.645,-8.07,-28.97,-40.9,-19.17,-26.37,-30.43,-38.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-42.22,-52.93,12.3,39.04,-11.39,8.198,7.959,-17.86,-11.29,-17.81,-29.08,-40.84,-34.32,-32.43,-44.38,-45.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-29.22,-57.68,29.76,51.16,22.62,33.76,18.11,-16.79,5.555,-18.71,-16.92,-27.19,-19.01,-26.23,-47.21,-42.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-20.98,-27.73,32.93,51.08,42.91,48.45,32.76,-9.558,5.099,-12.47,-12.75,-18.33,3.386,-18.03,-37.52,-28.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,1.149,-6.885,35.85,49.69,32.59,49.53,50.12,9.517,-1.299,4.074,-6.148,-9.303,5.94,-9.026,-23.19,-15.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,9.985,5.202,45.13,63.99,29.44,48.93,61.61,38.03,9.078,10.5,0.6055,-4.913,-6.866,-14.08,-10.71,-12.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-18.65,-8.752,42.3,66.02,39.91,55.18,47.27,30.13,19.68,-11.72,-8.309,-9.15,-23.68,-39.13,-12.53,-25.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-13.7,-32.38,55.88,75.85,60.41,73.99,54.11,19.74,26.19,-21.29,-11.04,-7.127,-30.74,-48.71,-28.02,-43.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,9.776,-16.77,76.08,97.63,55.89,61.69,72.56,36.49,19.33,-10.07,-13.7,-19.08,-37.03,-44.79,-44.24,-51.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-14.91,-11.53,66.39,93.65,28.15,39.53,57.03,38.05,0.1707,-14.82,-34.6,-42.33,-39.88,-46.6,-57.24,-52.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-11.24,-28.13,57.87,84.98,48.52,71.71,54.63,24.1,-5.883,-16.93,-41.93,-41.25,-26.74,-40.71,-65.01,-54.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,19.48,-21.74,52.98,71.84,67.31,71.99,50.67,12.36,-4.979,-4.173,-34.65,-38.84,-23.75,-36.94,-66.86,-62.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
