%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,0.0085,-1.467,-1.874,-23.09,-41.05,-11.98,3.234,-15.6,-19.85,-22.15,-31.87,-30.8,-28.9,-32.09,-36.33,-36.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1.872,3.799,10.43,3.26,-25.32,8.265,31.8,10.74,-16.37,-15.43,-38.46,-37.54,-39.27,-42.47,-44.73,-51.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,19.29,16.7,32.98,35.63,18.55,36.17,48.74,33.68,-22.42,-14.29,-34.11,-32.26,-40.79,-42.9,-36.4,-47.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,42.28,27.25,44.12,43.45,23.95,40.93,50.37,35.85,-26.57,-27.45,-14.33,-10.92,-27.98,-28.3,-9.515,-22.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,62.36,35.46,45.91,49.95,5.095,36.55,59.02,39.5,-10.53,-28.77,18.74,21.9,-3.71,-3.117,25.58,10.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,81.1,46.35,51.97,51.83,11.63,43.17,62.37,38.18,-2.482,-19.66,41.43,43.41,15.44,14.96,48.7,33.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,93.14,59.59,58.91,45.17,33.04,57.16,61.6,36.14,2.413,-9.982,60.4,61.36,38.68,38.12,68.69,60.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,97.68,71.84,61.06,48.73,43.38,62.53,60.55,37.24,11.04,-5.151,64.79,65.37,58.31,57.41,66.89,75.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,81.15,68.36,49.67,51.19,34.42,46.81,46.37,27.07,1.06,-8.177,34.11,35.93,53.32,51.15,32.32,62.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
