%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,1.687,-13.07,-24.76,-4.141,-11.65,-12.52,-33.66,2.52,14.51,6.137,-11.09,-2.984,-22.31,-3.413,-31.62,-16.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-33.39,-30.28,-59.14,-14.1,-48.01,-38.95,-69.58,9.615,-6.744,-8.755,-21.86,1.527,-32.96,-5.855,-37.67,-19.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-47.04,-28.0,-55.35,-22.98,-61.49,-53.24,-60.32,-1.107,-17.67,-18.11,-18.52,2.122,-19.36,-5.87,-18.38,-6.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-35.95,-20.54,-36.52,-29.51,-43.38,-44.84,-26.53,-19.12,4.647,-12.95,0.9649,1.695,7.111,5.203,2.083,13.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-23.43,-9.005,-28.43,-18.78,-20.87,-23.37,-6.82,-12.62,26.27,-6.057,25.35,13.11,31.73,27.89,20.71,36.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,6.902,13.39,-0.35,-2.532,5.175,2.967,31.74,11.88,52.35,18.14,62.03,38.6,74.19,65.95,63.89,78.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,19.4,-0.9558,14.49,-23.59,16.29,7.955,59.75,18.75,98.73,60.38,89.21,53.29,111.1,92.98,92.07,102.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-12.25,-41.79,-30.1,-52.73,-13.14,-17.65,6.485,-11.56,105.4,65.49,51.71,20.79,71.61,47.94,34.98,42.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-36.12,-43.52,-72.47,-45.56,-48.71,-40.46,-64.4,-47.63,42.08,13.35,-14.73,-29.37,-4.835,-30.86,-49.38,-39.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-37.04,-30.39,-51.78,-41.0,-44.97,-48.43,-75.36,-49.11,-7.436,-29.61,-32.25,-40.05,-29.27,-52.55,-75.1,-62.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-56.28,-44.19,-50.56,-57.27,-47.13,-58.02,-71.74,-30.37,-9.47,-31.69,-22.93,-28.7,-28.97,-40.62,-71.39,-64.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
