%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,0,-0,-0,0,0,0,-0,-0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,21.03,10.66,11.41,11.44,5.799,3.695,-5.302,-13.54,0.1367,-6.673,-8.203,-7.67,-6.644,-10.08,-18.48,-12.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,22.07,1.42,8.632,10.82,0.75,8.131,0.5152,-3.588,-1.786,-6.384,-11.91,-11.96,-5.621,-6.474,-21.32,-13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,31.74,-0.3132,9.631,17.6,6.646,15.28,5.777,12.77,-4.576,-5.476,-11.02,-12.36,-3.283,-1.907,-16.45,-7.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,34.47,1.864,7.798,4.599,1.988,5.752,-4.542,0.9808,-13.36,-6.524,-18.26,-19.96,-2.956,-2.053,-20.18,-3.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,8.559,-4.791,-5.306,-24.71,-16.88,-11.99,-16.07,-15.15,-25.92,-2.993,-35.13,-36.49,-3.245,-2.776,-34.96,-14.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-12.25,-8.025,-14.53,-22.64,-7.323,-12.73,-23.24,-14.87,-31.53,-2.915,-41.85,-42.81,-4.107,-3.103,-46.48,-28.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-12.29,-8.441,-19.06,-8.759,5.625,-12.9,-30.09,-19.35,-29.96,-7.549,-34.8,-34.72,-0.5809,2.457,-46.73,-23.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-6.393,-5.352,-21.85,-6.223,-14.9,-20.56,-22.61,-15.99,-34.61,-3.938,-37.85,-37.07,-1.518,1.443,-51.38,-24.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-3.158,-3.656,-18.65,0.3449,-25.72,-15.99,-13.73,-2.458,-47.87,-3.539,-53.95,-53.42,-18.8,-18.24,-63.36,-47.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
