%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-61.01,-24.32,-2.618,-69.34,17.19,-2.021,144.5,219.4,1.534,54.37,-20.42,-127.7,-64.39,-77.91,-45.82,-61.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-19.43,-9.905,57.95,-5.038,27.34,33.01,2.619,111.6,-61.76,-30.42,-20.59,-113.8,-50.23,-70.65,-83.82,-87.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-4.289,-31.22,66.22,-91.67,-14.71,-14.84,-47.17,52.87,-37.37,-60.19,-1.832,-31.91,-28.77,-45.09,-44.31,-27.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-3.696,-26.79,85.01,-115.9,-32.93,-65.53,120.8,151.4,-0.8798,-29.61,16.06,-11.53,-43.15,-42.65,-11.91,4.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-0.0677,-13.76,70.88,-1.709,-22.83,-50.45,130.7,125.3,-87.55,-55.14,-4.043,-42.47,-78.12,-43.96,-48.77,-22.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-58.96,-61.45,-32.01,-59.9,-21.5,-55.53,14.72,82.9,-126.4,-38.32,-32.71,-48.24,-110.2,-58.49,-72.5,-10.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-77.61,-46.15,-18.36,-66.91,-5.654,-51.25,21.96,126.6,-93.31,-29.73,-15.86,-43.03,-102.0,-62.28,-80.38,-5.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-19.01,4.531,56.97,32.69,-32.98,-18.15,64.28,107.0,-128.3,-83.72,12.95,-76.26,-76.81,-32.69,-78.69,-14.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,1.229,-37.13,40.35,-71.66,-53.56,-4.314,74.77,91.68,-122.0,-32.02,22.34,-95.94,-73.34,-26.7,-49.49,9.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
