%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,0,0,0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-89.62,-29.17,42.34,19.53,25.22,-41.52,-1.035,43.41,37.33,16.93,13.93,30.94,-1.256,-39.26,1.285,-34.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-57.1,15.6,78.04,34.22,51.02,-14.71,47.72,57.84,55.59,27.35,12.28,47.23,18.86,-1.13,16.57,15.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-6.642,-3.786,53.62,-1.192,8.501,21.15,48.5,29.69,29.66,-8.838,13.19,54.49,26.86,-5.185,48.32,43.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-10.45,-19.95,74.53,2.117,42.4,24.17,43.14,24.34,57.44,1.15,52.48,72.69,28.89,-35.18,60.21,10.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-30.52,26.69,118.4,44.09,118,8.301,51.47,29.27,94.67,35.26,52.72,62.76,27.1,-9.55,24.04,-2.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-23.57,17.64,65.13,15.31,85.21,8.216,29.47,22.19,40.26,13.14,0.5441,39.3,17.91,6.15,2.506,8.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-9.265,-7.713,33.21,-26.1,58.43,1.86,27.55,33.97,14.56,6.299,2.294,51.86,19.25,-15.35,23.83,19.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-29.71,1.788,63.8,-8.242,50.03,-30.69,15.62,20.94,62.46,8.117,38.43,58.35,24.11,-12.67,35.86,40.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-28.92,-0.5926,30.07,2.742,29.77,-7.223,-9.258,-5.967,75.53,6.287,45.63,47.62,23.16,11.41,31.51,36.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
