%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,-0,0,0,0,-0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-112.4,-153.8,-49.83,-56.99,-90.04,-83.21,-24.25,50.59,92.74,-107.6,-116.1,6.572,23.83,19.87,47.95,86.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-29.04,-81.49,1.781,-10.05,21,31.76,78.44,117.1,123.9,-116.4,2.914,135.7,159.6,154.6,177.7,180.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-6.308,24.11,-16.28,-34.52,6.042,14.15,73.94,6.931,50.53,-152.2,18.02,123.2,134.6,133.1,153.4,136.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-90.36,-30.18,-95.05,-128.3,-72.91,-86.97,0.3637,-48.23,42.46,-136.3,-7.723,70.69,64.34,112,122,117.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-99.55,-154.7,-123.1,-160.8,-89.73,-85.97,-32.07,43.33,52.04,-35.47,35.64,90.5,80.72,167.4,186.7,166.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-87.64,-183.9,-115.8,-131.8,-157.6,-99.1,-71.15,52.46,-35.17,-43.53,-59.55,10.16,31.64,79.35,108.3,68.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-115.2,-112.4,-75.28,-78.08,-113.7,-76.84,-21.19,42.81,-28.01,-117.9,-94.79,-30.6,42.5,95.81,40.64,17.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-118.1,-68.69,-66.05,-79.39,-11.08,-29.16,51.36,13.93,67.26,-94.1,30.83,43.93,121,252.3,136.9,151.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-61.43,-62.54,-87.64,-102.6,-28.87,-31.66,22.6,-9.153,93.38,-26.66,38.07,46.3,72.12,184.3,131.5,164.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
