%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-18.18,-5.5,-23.08,4.973,-15.14,-6.81,-31.35,16.87,-9.822,2.162,-22.89,2.067,-13.74,-7.977,11.08,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-25.29,-40.69,-34.6,-1.668,-18.36,-11.66,-29.89,-9.245,-18.7,-1.502,-16.39,-0.3731,3.483,-2.348,19.43,16.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-19.39,-46.78,-33.32,3.394,-11.63,1.765,-15.69,-14.2,-10.39,-1.207,9.692,22.9,26.44,9.558,22.83,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-5.028,-15.87,-16.0,14.5,-4.281,14.27,-12.71,16.18,7.513,9.086,17.75,40.81,27.09,5.125,20.41,12.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-12.67,-14.88,-5.351,6.765,-10.31,-4.418,-17.26,21.41,14.35,5.694,2.328,19.83,7.048,-11.68,14.02,3.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-46.89,-40.34,-28.05,-6.786,-25.07,-28.2,-21.64,3.852,8.676,-15.64,-8.259,6.704,-17.26,-11.19,6.816,-8.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-54.92,-42.77,-47.66,-10.65,-28.8,-32.77,-19.65,2.954,-2.295,-24.84,-4.254,17.32,-22.62,-0.8029,2.313,-13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-31.89,-35.29,-25.48,-6.992,-24.25,-35.05,-7.089,10.27,-8.859,-24.1,7.519,15.74,-8.0,-9.562,4.714,-16.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-17.76,-48.42,4.62,3.968,-19.61,-28.93,2.166,4.398,-6.364,-27.12,16.03,10.46,0.0188,-19.95,12.29,-18.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-14.41,-62.64,1.17,5.329,-17.1,-14.71,-4.586,5.688,-5.751,-23.77,8.149,20.1,-6.879,-10.3,15.93,-15.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-23.71,-48.96,-22.78,-10.49,-22.65,-19.44,-8.365,22.35,-11.84,-21.11,4.553,25.65,-5.922,-0.9039,13.59,-7.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-36.29,-25.91,-28.13,-14.03,-20.66,-20.27,-1.61,9.212,-9.557,-22.29,23.52,22.91,12.15,0.5801,13.23,3.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-25.62,-27.13,-11.42,1.263,-2.015,-1.107,-7.774,-17.18,5.831,-13.18,31.77,23.33,23.94,5.499,16.43,7.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-12.5,-27.35,-7.925,12.04,9.884,-0.1992,-8.407,12.46,14.55,-6.817,26.56,15.79,21.7,7.937,19.13,0.5502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-8.405,-6.708,-17.16,13.82,12.16,-6.366,26.48,47.28,9.997,-9.412,41.7,-1.142,26.0,3.519,24.9,-4.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
