%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,0,-0,0,0,0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-86.51,-101,-75.85,-74.53,-136.3,-51.54,-35.72,-77.07,-42.57,-19.4,-14.56,-11.87,5.837,7.048,71.84,75.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-52.98,-73.39,-67.95,-37.39,-114.7,-29.24,-24.76,-6.501,-35.2,-34.16,-6.375,-11.5,-9.889,-14.71,50.73,27.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-59.15,-76.56,-80.83,-37.53,-95.55,-15.42,-24.27,33.76,-35.95,-31.69,-1.97,-6.711,-32.9,-41.81,18.17,-26.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-67.96,-87.14,-95.61,-68.15,-87.7,-3.227,-13.27,-2.799,-24.51,-16.6,21.85,29.64,-13.48,-33.43,48.71,0.1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-15.54,-37.89,-70.8,-63.13,-74.35,10.08,-0.8079,-16.46,-8.237,-37.39,35.04,54.92,0.8087,-28.65,72.82,16.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-23.78,-26.92,-90,-83.09,-111.8,-8.688,-21.88,-25.13,-30.81,-38.73,0.5503,32.64,-9.716,-26.2,49.42,18.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-49.64,-19.8,-133.9,-97.58,-107.4,-9.659,-18.04,-45.63,-45.71,8.739,-31.89,18.86,12.65,8.251,18.31,38.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-33.27,8.593,-135.2,-91.78,-86.65,-9.631,-6.039,-61.6,-43.46,3.548,-36.77,25.92,30.26,14.71,24,23.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-19.16,4.845,-110.9,-101.3,-105.7,-18.48,-23.22,-67,-37.19,-8.097,-14.84,35.83,22.37,-5.286,61.48,-1.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,10.72,7.279,-97,-92.99,-89.9,0.0382,-33.68,-67.12,-28.06,5.157,-9.158,31.46,17.12,2.783,49.96,0.8909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
