%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,19.69,3.287,-6.821,-53.02,-21.79,1.609,-9.681,-10.21,-9.258,1.573,-19.7,-13.94,-13.92,-12.06,-10.81,-3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,32.63,10.94,2.102,-10.48,-18.93,1.812,-10.37,3.251,-4.75,0.8867,-21.15,-6.838,-8.321,-7.898,-12.63,1.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,35.22,20.65,2.169,-9.194,-11.82,-2.682,-22.47,4.623,5.197,5.904,-23.61,-5.102,-6.683,-8.629,-25.49,-3.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,19.5,7.532,-21.93,-66.18,-16.66,-12.55,-32.13,-13.37,1.489,5.761,-31.39,-12.08,-17.52,-19.08,-41.86,-24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-12.84,-16.38,-40.75,-54.13,-19.53,-16.0,-25.69,-8.557,-9.233,2.039,-27.76,-0.2076,-20.58,-14.04,-37.06,-19.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-21.72,-18.1,-30.04,-12.46,-15.89,-4.529,-24.44,10.41,-10.46,13.74,-23.53,13.98,-18.85,-1.872,-28.49,9.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,5.668,-9.12,-13.58,-19.76,-10.46,10.98,-26.93,6.8,-8.47,24.54,-30.28,-0.5773,-23.09,-11.52,-35.66,-6.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,22.72,4.532,-11.96,-26.51,-1.585,15.92,-22.97,-4.693,-7.486,17.57,-33.59,-23.94,-25.25,-31.23,-44.36,-51.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,26.32,26.65,-6.446,-15.54,0.3852,6.545,-20.07,-8.747,-3.942,9.358,-30.43,-25.38,-21.58,-32.67,-42.95,-45.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
