%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,-0,0,-0,0,0,-0,0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,5.83,-39.94,7.062,-10.4,-15.36,-4.317,-18.03,-6.419,109.9,33.97,-23.46,-7.213,-10.18,-5.125,-4.193,-6.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-34.91,-60.21,-18.11,-28.99,-7.422,-22.22,-38.86,-37.82,159.1,22.5,-57.79,-31.45,-26.45,-30.03,-18.84,-13.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-42.18,-45.53,-50.84,-16.96,-21.22,-25.87,-34.59,-27.58,110.1,8.792,-36.94,-24.78,-16.04,-15.67,-12.77,-11.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-26.44,-35.18,-41.36,0.3245,-44.61,-39.45,-29.93,-1.897,58.86,6.887,-28.02,-34.55,-20.75,-4.232,-15.62,-26.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-50.69,-62.35,-3.342,-3.705,-25.75,-54.05,-38.84,-16.2,61.78,-10.42,-54.22,-59.6,-41.83,-20.02,-24.87,-35.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-36.75,-63.66,10.98,1.076,-29.76,-26.41,-30.91,-28.72,27.37,-41.7,-24.97,-30.88,-28.57,-13.77,-11.06,-20.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,10.48,-31.69,-3.354,-7.593,-72.46,-19.12,-34.79,-31.25,-13.6,-56.04,-7.471,-27.52,-37.57,-22.15,-22.85,-31.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-29.65,-63.38,-16.5,-31.51,-43.1,-51.68,-62.89,-39.47,47.88,-32.06,-53.76,-81.08,-83.31,-38.05,-51.7,-55.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-85.57,-125.4,-3.142,-8.907,5.412,-45.86,-61.35,-26.61,115.4,-8.051,-70.69,-93.47,-88.21,-17.56,-50.83,-53.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-63.56,-114.7,32.3,28.26,-23.65,-24.66,-37.45,-7.601,86.91,-12.83,-59.59,-79.6,-69.8,-24.91,-51.88,-60.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-43.87,-70.34,41.6,22.2,-37.58,-29.22,-24.72,-4.91,43.54,-18.98,-55.97,-79.78,-67.28,-54.99,-53.83,-69.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-43.14,-55.23,19.73,14.29,-16.05,-18.5,-12.76,5.846,41.59,-17.94,-38.48,-60.97,-58,-37.2,-32.27,-52.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-21.44,-48.08,33.86,31.7,-22.13,5.332,-1.708,23.01,62.33,-9.261,-28.63,-35.65,-40.08,-11.29,-15.71,-29.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-7.636,-19.27,64.99,43.24,-12.84,18.53,7.423,19.21,85.72,-5.34,-30.69,-24.23,-22.13,-14.07,-12.4,-15.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-3.68,12.22,31.63,32.58,7.339,21.07,9.652,3.981,77,-26.46,-28.47,-24.86,-15.19,-19.45,-12.76,-7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-6.905,-5.426,-4.46,15.72,-5.99,3.655,-11.6,3.945,51.2,-26.73,-43.24,-45.61,-28.88,-16.67,-19.88,-4.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-30.3,-49.26,35.62,17.49,-16.5,-11.9,-28.71,4.404,51.51,-5.501,-57.92,-61.08,-36.69,-4.723,-24.15,2.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-34.81,-50.22,67.34,32.7,-6.233,-7.411,-18.54,-5.906,47.68,-18.3,-39.71,-47.64,-31.8,2.811,-19.57,8.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-12.34,-31.99,40.52,36.03,2.759,-6.556,-8.103,7.667,19.69,-29.3,-21.65,-33.6,-35.11,-8.753,-15.86,15.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-13.61,-27.24,20.02,21.96,-18.78,-18.84,-15.92,19.84,14.27,-24.88,-46.35,-52.54,-46.4,-24.79,-27.85,11.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-47.91,-32.35,18.41,2.201,-69.9,-49.35,-44.14,-15.74,26.17,-33.14,-84.47,-92.38,-65.32,-27.48,-48.47,-7.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-82.11,-76.71,11.41,-10.69,-93.7,-84.89,-77.81,-35.81,14.74,-16.19,-84.47,-106.7,-79.47,-12.67,-49.54,-18.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-85.7,-108.8,7.449,-7.36,-82.01,-71.27,-72.91,-8.796,22.48,-5.292,-63.46,-86.9,-59.82,4.514,-34.76,-13.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-51.53,-52.45,15.63,20.54,-59.92,-23.42,-28.18,7.22,51.96,-44.26,-45.44,-66.27,-30.89,0.3156,-26.27,-15.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-20.18,-4.989,40.45,50.58,-27.64,-13.23,-6.585,14,24.74,-45.44,-28.37,-62.42,-41.91,-24.85,-30.14,-27.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-27.41,-39.69,67.48,46.79,-9.598,-18.75,-24.68,30.48,12.98,7.885,-43.68,-75.82,-67.05,-40.36,-42.63,-41.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-45.81,-56.31,61.99,31.62,-5.342,-2.12,-31.95,32.85,80.34,18.37,-70.54,-87.13,-59.04,-26.43,-44.74,-46.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,-51.83,-21.42,25.33,21.7,-13.23,-15.78,-27.36,14.71,76.86,-18.81,-57.86,-78.44,-46.32,-15.52,-38.31,-48.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,-57.19,-12.88,3.435,-4.932,-56.04,-55.78,-45.36,-13.31,10.81,-37.21,-57.33,-73.23,-57.61,-29.27,-46.43,-50.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,-60.88,-47.51,14.98,-16.63,-70.08,-60.88,-64.14,-26.42,28.59,-28.88,-80.63,-75.01,-62.12,-32.54,-46.19,-35.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,-63.17,-76.48,22.87,7.484,-32.34,-52.47,-61.21,-18.42,43.73,-26.37,-54.8,-54.1,-46.11,-16.99,-16.18,-1.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,-53.71,-68.42,9.565,20.96,-40.25,-46.15,-57.52,-29.95,1.981,-36.9,-14.38,-31.46,-30.34,-9.537,6.009,19.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,-21.15,-54.3,-6.833,2.086,-89.65,-34.93,-66.11,-55.72,11.06,-49.11,-17.94,-39,-29.26,-11.79,6.775,19.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,-22.58,-67.59,-25.19,-30.66,-95.81,-64.33,-80.89,-48.95,56.16,-51.54,-22.47,-49.39,-37.49,-9.752,15.17,22.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,-76.37,-74.96,-40.64,-46.29,-73.91,-113.9,-94.2,-33.79,67.15,-43.73,-16.1,-47.04,-39.83,3.524,18.65,29.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
