%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,0,0,0,-0,0,0,-0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-20.72,-18.87,-51.36,-40.69,-48.01,-40.35,-42.54,-42.71,-39.33,-42,-26.95,-29.9,-29.38,-29.42,-17.25,-22.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-1.937,9.975,-30.54,-27.16,-21.01,-16.04,-17.47,-17.77,-29.07,-23.53,-12.12,-19.2,-16.74,-20.19,-15.97,-14.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-15.03,8.528,-30.01,-39.12,-23.85,-22.11,-12.35,-12.2,-44.58,-17.8,-34.92,-47.47,-32.01,-22.19,-29.71,-24.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-49.39,-12.16,-45.39,-34.3,-43.82,-43.85,-15.46,-14.96,-61.79,-17.5,-62.67,-80.02,-49.29,-20.34,-43.11,-33.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-53.38,-8.558,-42.43,-6.491,-29.27,-41.94,-2.642,-2.076,-55.8,-11.13,-59.97,-78.46,-41.77,-12.83,-50.64,-28.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-57.98,-21.59,-69.8,-39.17,-39.27,-56.16,-20.18,-19.09,-66.89,-30.1,-68.2,-85.97,-48.34,-25.64,-60.53,-27.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-58.48,-31.72,-79.12,-51.86,-59.82,-55.51,-29.58,-28.83,-60.34,-28.91,-61.87,-77.07,-40.59,-19.99,-46.44,-5.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-38.48,-12.68,-41.74,-21.35,-56.91,-37.91,-23.18,-23.46,-41.48,-15.77,-48.62,-55.88,-17.03,-4.382,-30.82,19.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-33.3,-6.227,-30.49,-35.94,-50.67,-37.15,-30.84,-30.8,-44.51,-28.3,-56.58,-59.37,-10.52,-4.62,-36.74,17.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-41.34,-12.27,-30.91,-43.87,-36.08,-33.43,-23.56,-23.33,-41.66,-28.6,-57.74,-67.08,-9.048,-0.6573,-42.68,11.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-48.18,-13.79,-17.47,-18.39,-23.03,-35.14,-16.19,-16.35,-38.04,-15.97,-54.25,-69.68,-6.599,4.18,-43.09,13.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-48.81,-9.239,-32.71,-16.53,-23.71,-38.13,-22.99,-22.44,-40.89,-13.91,-48.78,-65.66,-0.563,5.973,-38.74,17.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
