%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,-0,0,-0,-0,0,0,0,-0,0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,14.31,23.86,39.48,39.53,43.67,42.09,39.22,39.55,43.53,44.76,40.92,36.2,31.28,32.66,26.05,24.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,15.18,9.204,26.66,22.37,31.42,29.94,22.36,22.15,35.96,17.49,41.42,36.49,20.86,9.389,31.94,22.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,39.76,20.16,39.9,35.08,50.55,48.74,35.39,35.04,60.4,19.12,72.17,64.71,36.05,12.5,56.93,34.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,64.23,38.55,60.83,55.77,65.78,62.48,48.65,47.99,77.84,34.67,88.79,79.59,40.93,17.39,65.78,30.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,50.13,20.07,39.78,33.52,32.48,29.83,22.54,21.9,48.92,22.83,60.26,56.65,18.03,-1.906,49.91,8.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,38.37,18.9,30.01,29.9,26.25,26.48,26.39,26.66,47.07,38.49,56.56,57.72,30.61,9.568,57.11,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,42.4,36.61,34.12,40.09,32.73,35.82,41.09,41.17,53.64,53.84,58.12,57.76,45.5,22.34,61.8,39.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,36.33,34.73,30.01,31.94,22.52,26.38,34.77,34.45,41.21,47.56,42.44,39.88,43.72,22.41,47.71,43.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,31.88,37.53,37.72,32.33,30.65,30.11,37.45,37.66,42.48,51.45,34.66,32.65,55.07,33.33,36.75,47.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,31.36,45.75,43.2,36.66,39.98,34.2,38.44,38.34,46.37,48.93,25.7,28.42,63.27,36.03,32.04,47.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,29.82,42.72,43.12,39.05,40.93,34.02,34.64,33.8,47.26,41.51,23.01,34.27,66.98,35.49,40.26,56.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,36.09,36.71,51.49,46.57,50.12,41.87,37.24,36.97,54.18,41.33,36.04,51.58,71.71,39.44,54.28,69.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,46.27,30.98,60.72,53.08,61.74,51.46,41.99,42.76,67.11,42.83,58.47,68.84,75.86,46.76,65.14,78.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,59.72,37.38,73.06,63.66,70.8,60.77,51.02,51.53,81.87,50.23,78.58,82.8,83.35,57.82,70.18,83.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,61.85,44.34,73.23,64.23,60.89,52.72,49.44,49.29,74.31,50.41,72.21,76.02,77.46,51.97,61.71,67.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,49.15,35.35,59.74,56.7,46.97,42.89,44.46,45,64.45,48.33,64.91,67.08,66.87,41.93,61.41,51.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,56.25,36.49,67.39,69,62.4,61.67,56.31,57.49,82.16,54.2,81.41,76.86,67.93,42.18,75.16,54.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,73.65,46.03,85.1,82.39,81.25,79.06,64.64,65.49,97.63,52.76,91.3,81.72,68.68,38.61,78.53,52.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,74.44,45.22,88.01,80.24,80.65,76.19,62.28,63.13,96.27,55.27,83.32,73.9,65.84,35.12,70.48,40.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,65.66,39.66,78.5,71.07,67.23,63,54.15,55.06,82.37,60.18,61.26,55.69,56.69,27.34,58.08,30.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,50.17,33.18,67.21,62.2,54.59,51.15,47.99,48.43,64.55,54.05,44.46,44.07,55.42,25.08,54.67,43.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,46.89,39.93,74.88,72.8,63.73,61.5,63.34,63.82,66.71,51.9,53.6,57.48,73.95,43.94,60.33,67.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,64.84,57.54,91.29,91.64,80.07,80.71,82.22,84,78.75,49.67,58.93,67.24,85.73,57.35,53.01,67.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,77.5,69.17,99.27,99.41,87.17,89.17,89.58,91.95,82.83,49.96,48.84,61.43,85.99,59.36,39.53,54.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
