%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,0,0,0,0,-0,-0,0,-0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,5.229,9.547,6.067,5.643,10.12,8.682,10.51,11.67,8.502,21.19,10.19,0.4353,-3.919,0.951,-5.234,-8.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,4.15,-0.7784,-1.025,-1.189,4.945,1.016,-0.0451,6.645,7.85,10.98,17.07,-8.687,-16.75,-7.207,-12.53,-20.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1.179,-12.76,-0.1436,-1.994,4.786,-4.784,-9.255,0.804,6.519,-3.036,21.58,-10.93,-30.37,-15.55,-12.46,-28.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,4.004,-15.44,8.025,3.846,12.14,1.002,-8.046,-1.238,13.21,-2.838,27.09,-2.996,-37.25,-22.26,-8.934,-31.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,14.04,-15.96,11.05,4.945,16.13,8.895,-6.61,-5.767,22.54,-0.5047,30.69,2.325,-37.9,-28.05,-8.722,-33.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,21.24,-17.6,12.13,3.896,18.57,10.22,-6.308,-7.581,21.19,-2.892,25.91,3.453,-35.84,-28.21,-4.135,-28.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,16.17,-21.58,5.448,-1.602,13.69,1.674,-10.14,-6.153,9.838,-8.42,20.31,7.604,-31.62,-22.87,8.718,-15.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,8.126,-22.8,-4.436,-7.96,4.762,-5.523,-14.53,-4.104,5.155,-7.96,23.25,17.31,-22.7,-15.83,21.35,-1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,6.378,-17.52,-2.609,-5.205,4.514,-4.053,-11.78,-0.797,6.275,-0.1896,21.54,22.45,-13.72,-13.43,24.43,5.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,0.608,-13.19,-2.074,-4.311,1.869,-7.167,-9.169,0.4044,-1.37,3.21,7.954,16.73,-8.484,-12.9,19.58,7.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-13.4,-14.87,-13.87,-15.69,-9.923,-17.97,-15.04,-6.561,-11.27,-2.085,1.531,9.911,-5.415,-9.786,13.04,7.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-19.37,-20.6,-17.94,-22.51,-10.77,-18.66,-22.76,-17.72,-7.896,-7.335,8.684,8.255,-5.511,-11.9,6.976,6.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-11.06,-22.53,-5.06,-12.52,0.9642,-7.316,-22.58,-16.58,0.4372,-1.98,11.55,7.656,-6.571,-13.16,5.366,6.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-7.943,-20.44,-0.1721,-7.66,-0.312,-8.544,-23.46,-9.399,-5.135,2.168,4.68,2.275,-9.954,-6.649,5.527,5.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-17.33,-25.22,-14.23,-20.57,-13.95,-23.94,-34.22,-16.96,-12.96,-6.175,2.734,-7.312,-19.85,-6.57,-2.51,-3.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-19.01,-29.55,-21.89,-26.04,-16.96,-27.7,-38.02,-22.71,-5.561,-3.674,7.633,-15.91,-30.59,-12.44,-17.41,-16.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
