%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,8.114,12.37,6.876,25.81,15.3,23.3,4.655,33.19,5.168,20.74,1.685,8.742,10.44,14.13,0.6529,1.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,14.79,18.54,3.633,18.02,19.59,27.42,-4.403,2.038,11.76,28.37,-5.323,-1.309,4.16,4.335,-11.15,-6.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,14.11,17.33,-2.091,13.67,18.96,25.48,-12.56,-10.62,10.39,24.74,-8.543,-2.978,-0.7845,1.229,-14.78,-5.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,12.34,16.63,3.777,25.68,22.62,27.75,-6.822,11.84,9.193,24.68,-1.592,3.539,4.846,10.23,-6.985,3.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,12.11,14.67,11.11,22.7,22.8,23.78,1.329,7.558,13.37,25.86,5.13,-0.6345,8.034,9.297,-3.742,4.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,7.108,7.107,7.582,11.02,14.75,15.19,7.138,-1.774,14.29,19.91,8.238,-2.036,6.963,4.768,-4.052,2.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,1.72,2.055,4.962,7.508,7.445,11.49,12.02,1.958,12.63,13.86,7.387,-1.53,3.056,-1.652,-7.861,-3.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,0.5606,1.508,7.791,5.57,3.376,9.042,9.258,-7.479,7.36,8.082,2.427,-11.27,-4.625,-13.37,-15.42,-14.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,1.504,2.252,7.128,9.681,1.098,7.369,6.748,-13.87,0.4564,2.149,4.591,-13.21,-6.271,-14.47,-15.37,-14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,3.231,3.892,4.612,12.78,1.149,7.731,6.707,-7.923,0.9103,3.617,11.24,-4.148,-2.578,-9.973,-11.88,-10.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,5.054,4.013,8.164,2.53,4.908,6.103,-0.6258,-2.993,3.468,7.261,7.302,-3.915,-3.494,-15.06,-15.51,-14.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,10.35,7.099,16.79,2.71,13.85,7.361,0.0375,8.382,5.739,7.914,0.274,-10.69,-6.037,-21.33,-21.72,-20.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,15.76,12.79,16.2,14.96,15.67,10.42,9.106,7.831,8.572,5.988,-1.685,-16.56,-10.54,-26.71,-27.96,-25.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,11.39,9.921,1.708,9.82,3.718,4.699,1.618,-18.68,0.7512,-4.965,-6.247,-21.3,-17.75,-31.46,-30.91,-27.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,3.906,3.647,-7.83,-1.115,-4.871,-2.25,-9.24,-29.01,-8.703,-15.3,-9.034,-19.67,-15.6,-24.81,-24.45,-21.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,0.7854,2.471,-7.889,0.5613,-8.236,-2.262,-7.585,-14.13,-4.565,-10.15,-4.973,-14.65,-8.113,-16.44,-18.37,-15.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-3.736,-0.1657,-14.73,3.074,-16.92,-4.304,-13.07,-10.62,-3.694,-4.315,-6.094,-16.21,-13.09,-20.92,-22.47,-20.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-5.05,-1.632,-24.62,4.873,-18.95,-7.134,-24.98,-16.57,-14.29,-9.436,-15.09,-22.59,-24.17,-28.94,-28.63,-28.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,2.577,4.903,-22.97,5.012,-8.572,-5.293,-25.57,-19.16,-18.4,-13.97,-19.43,-29.23,-26.44,-34.4,-30.1,-32.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,10.74,12.01,-12.06,-3.182,0.7657,-6.359,-17.34,-25.62,-13.66,-18.59,-16.81,-36.58,-25.95,-39.86,-31.59,-34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,16.97,15.44,1.253,-4.826,7.627,-6.557,-5.049,-27.26,-8.532,-24.46,-12.67,-38.07,-25.44,-35.7,-31.39,-32.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,23.33,18.33,12.18,2.157,14.95,0.754,6.788,-22.13,-0.6677,-16.88,-6.693,-28.98,-17.23,-22.38,-23.72,-19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
