%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-49.12,-39.76,-39.28,-7.466,-27.86,-21.32,9.884,-8.767,-52.3,-52.58,7.296,35.57,28.69,42.91,61.87,55.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-23.71,-45.79,-36.16,-9.278,-17.46,-15.09,2.72,-12.54,-3.484,10.12,-9.868,23.46,24.45,42.53,36.68,34.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-48.92,-81.81,-57.25,-28.68,-30.97,-27.86,-26.35,-8.436,-13.12,14.06,-22.38,27.4,17.5,40.78,29.16,32.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-66.17,-67.97,-51.23,-19.75,-29.78,-25.36,-22.13,-1.633,-32.61,-8.94,-8.389,47.6,33.19,54.7,49.24,54.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-30.75,-26.57,-34.76,-7.082,-20.78,-19.34,4.685,-13.32,4.827,16.98,-13.98,40.59,25.31,43.29,27.72,38.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-42.36,-54.84,-70.54,-27.14,-46.01,-41.84,4.173,-8.685,-10.21,0.7347,-25.84,48.89,2.2,29.52,21.15,40.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-60.45,-59.77,-66.13,-23.83,-42.79,-37.06,-14.99,15.87,-35.47,-19.31,-10.11,61.62,-0.1754,28.43,32.32,53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-55.74,-41.61,-38.08,-14.97,-33.2,-29.66,-41.61,-1.465,-40.39,-23.83,-18.73,36.65,-19.35,3.362,4.99,27.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-57.26,-66.72,-61.6,-30.05,-47.27,-43.39,-52.3,-21.37,-72.92,-53.28,-41.85,22.2,-42.37,-13.11,-14.95,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-52.68,-84.95,-79.01,-47.03,-43.59,-40.48,-45.59,-15.17,-78.29,-53.69,-37.88,21.83,-36.74,-3.998,-15.38,14.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-62.45,-84.09,-72.22,-50.54,-48.47,-46.21,-43.3,-23.66,-61.64,-44.01,-40.81,13.22,-35.22,-6.754,-32.48,-3.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-62.91,-62.65,-68.54,-11.58,-63.64,-60.5,-32.89,-18.49,-66.17,-57.62,-59.13,14.01,-44.13,-13.53,-49.27,-18.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-45.56,-43.46,-69.31,17.62,-60.6,-57.51,-39.47,5.288,-66.42,-52.81,-66.22,8.672,-45.5,-15.18,-49.96,-25.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-55.66,-66.43,-66.97,-8.625,-49.92,-46.49,-52.93,20.56,-57.87,-38.75,-50.04,13.97,-28.08,-7.31,-26.71,-13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-54.11,-64.31,-54.67,-17.62,-34.16,-30.36,-14.77,27.2,-40.9,-31.94,-30.75,34.55,-2.741,12.92,4.962,12.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-39.15,-36.31,-61.72,-10.27,-29.2,-25.35,8.996,12.52,-26.24,-26.16,-31.65,26.26,0.7981,21.3,17.14,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-55.77,-52.69,-86.03,-26.79,-35.1,-31.79,-31.98,0.5722,-29.39,-24.01,-29.35,21.44,-4.674,18.31,23.22,20.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-67.51,-74.73,-88.24,-31.15,-42.2,-40.03,-52.78,-1.543,-35.01,-29.0,-25.36,35.34,-8.154,10.37,22.72,24.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-53.57,-64.53,-60.9,-16.74,-54.85,-51.41,-23.88,-8.219,-42.25,-41.88,-23.01,36.89,-8.958,5.085,17.82,29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-35.01,-52.83,-33.74,-8.92,-49.23,-45.29,-7.819,0.0372,-42.97,-39.14,-9.269,31.86,-6.498,1.597,13.73,28.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-35.54,-64.37,-65.4,-15.2,-46.38,-44.08,-21.56,-9.219,-48.21,-42.09,-30.94,4.75,-35.54,-30.98,-15.38,-2.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-54.12,-72.35,-107.2,-22.08,-69.65,-66.61,-20.23,-26.02,-76.75,-75.32,-67.02,-23.09,-68.24,-55.91,-42.72,-27.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-55.3,-51.23,-71.14,-22.02,-74.35,-70.71,-17.32,-8.002,-83.63,-80.16,-59.19,-10.82,-64.11,-40.83,-51.33,-31.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-51.05,-46.02,-42.97,-25.57,-55.13,-51.79,-52.87,-14.4,-71.99,-57.46,-54.2,7.198,-61.19,-31.59,-67.46,-42.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-48.14,-56.97,-74.9,-18.61,-35.19,-31.54,-72.15,-35.36,-70.29,-49.42,-60.42,12.23,-57.14,-28.41,-69.92,-44.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-35.29,-49.87,-90.32,-15.47,-38.72,-35.75,-47.65,-26.31,-57.43,-46.45,-51.24,5.107,-48.81,-26.48,-64.66,-43.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-43.84,-53.14,-76.33,-31.4,-64.03,-60.65,-30.9,-25.54,-56.14,-52.12,-41.72,-3.182,-53.03,-27.95,-59.23,-39.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,-51.11,-60.74,-61.67,-29.04,-53.05,-49.57,-28.2,-14.39,-63.13,-46.4,-22.45,16.36,-35.34,-4.175,-22.29,-3.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,-35.58,-58.9,-72.93,-27.35,-35.56,-33.42,-8.437,5.26,-46.61,-29.54,-6.298,31.15,-8.9,12.12,13.07,22.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,-32.44,-58.32,-90.93,-34.84,-58.43,-55.49,31.16,-8.563,-35.34,-40.51,-6.594,20.54,-0.8949,5.78,23.43,20.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,-32.46,-44.37,-64.76,-20.78,-63.97,-60.88,22.8,-16.78,-31.08,-43.11,-6.724,10.07,4.151,8.961,28.78,21.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,-34.55,-42.07,-40.77,-23.65,-46.02,-43.64,-41.41,-15.67,-30.87,-27.53,-11.12,8.082,0.971,8.491,28.0,23.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,-37.24,-53.32,-49.94,-35.57,-36.09,-32.83,-42.11,-36.42,-41.78,-28.99,-9.532,13.87,-2.311,0.9144,25.45,23.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,-18.96,-46.26,-57.14,-24.18,-32.85,-30.09,-1.566,-51.62,-38.52,-36.12,-9.817,3.089,-8.001,-11.33,12.88,12.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,-19.89,-43.21,-62.78,-24.93,-36.31,-34.16,-9.174,-40.12,-36.06,-46.06,-20.18,-4.752,-21.8,-19.58,-1.757,1.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,-49.13,-43.18,-60.21,-30.31,-28.69,-26.37,-10.88,-23.77,-40.78,-45.01,-16.11,17.89,-20.69,-7.468,-4.079,6.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,-62.57,-48.25,-63.54,-31.93,-29.39,-27.72,-8.054,-28.48,-40.24,-36.29,-23.93,11.11,-26.55,-13.11,-21.34,-6.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,-46.5,-65.39,-80.05,-37.49,-48.41,-46.36,-19.08,-34.38,-47.89,-42.67,-41.58,-6.16,-36.22,-23.8,-32.66,-17.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,-16.01,-50.55,-71.85,-26.09,-44.53,-42.12,-11.76,-26.93,-39.7,-25.08,-40.68,17.44,-24.63,-3.887,-25.99,-6.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,-14.65,-28.47,-65.19,-21.86,-35.86,-33.21,-40.24,-23.48,-24.38,-4.768,-48.07,29.15,-24.47,1.869,-33.86,-10.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,-29.53,-28.56,-67.22,-26.33,-35.25,-31.8,-77.16,-10.82,-34.03,-24.95,-40.55,30.46,-24.24,-2.179,-26.7,-10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,-18.2,-21.57,-50.77,-14.17,-29.37,-26.26,-47.51,-6.273,-38.73,-33.33,-14.19,41.34,-9.907,10.35,-4.998,3.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,-19.32,-30.99,-52.17,-12.41,-30.71,-27.35,-16.2,-27.27,-35.67,-22.09,-18.64,32.6,-8.638,15.69,-0.0063,8.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,-38.5,-48.96,-59.92,-21.62,-22.01,-18.55,-10.47,-27.02,-31.78,-16.72,-23.34,23.5,-4.819,13.13,12.9,17.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,-34.09,-38.8,-45.33,-22.53,-21.69,-19.37,-1.501,-8.597,-23.46,-18.61,-8.676,23.16,3.761,4.858,32.24,25.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,-14.71,-34.96,-39.56,-18.47,-43.91,-41.27,-6.491,-8.757,-26.34,-34.44,1.953,17.63,12.49,3.098,46.58,37.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,-8.091,-54.87,-48.86,-22.22,-37.14,-34.59,-14.74,-35.25,-18.19,-33.15,7.543,9.147,24.52,14.08,53.64,48.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,-19.63,-61.57,-57.6,-36.61,-24.47,-22.52,1.074,-52.23,-8.537,-20.97,1.789,3.538,16.79,11.74,40.93,35.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,-10.86,-27.81,-48.86,-23.01,-29.47,-26.84,19.98,-12.97,-19.51,-28.02,-1.441,15.79,8.225,9.494,26.26,26.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,8.065,-3.841,-35.77,-0.7139,-13.82,-11.31,-6.392,1.226,-14.7,-24.24,-1.204,20.5,7.94,10.1,10.27,21.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,-10.22,-30.0,-40.33,-11.83,1.478,3.989,-33.37,-40.25,-8.184,-12.81,-8.746,9.428,-2.201,-0.4244,-7.46,9.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,-9.399,-31.49,-32.43,-7.72,-5.362,-2.663,6.352,-25.9,-14.89,-11.89,-9.752,12.56,-2.027,-3.866,-12.62,4.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,14.42,-5.763,-26.64,7.564,-16.02,-14.22,16.41,-1.613,-8.791,-14.96,-21.11,3.023,-1.916,-12.66,-25.66,-10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,-5.717,-14.27,-42.78,1.858,-19.18,-17.6,-36.6,-27.89,-8.688,-26.36,-33.17,-12.18,-10.14,-23.76,-34.41,-21.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,-25.67,-18.19,-45.76,2.609,-17.39,-15.32,-41.98,-22.24,-17.9,-28.11,-22.76,0.9159,-8.004,-16.28,-22.48,-15.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,-17.82,-15.22,-50.93,-6.101,-23.35,-20.09,-16.06,3.43,-21.42,-19.28,-17.28,13.53,-5.141,-8.25,-7.94,-11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,-1.046,-23.56,-49.69,-16.71,-19.38,-15.95,-0.7578,8.298,-16.62,-12.57,-4.996,20.65,5.576,1.814,13.75,0.7805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,21.91,-12.56,-17.01,-4.676,-8.925,-7.29,24.04,0.5175,-3.79,-7.747,11.5,21.79,12.29,4.561,22.41,9.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,10.88,-12.12,-5.303,-3.898,-17.9,-16.22,20.4,-22.19,-11.46,-22.17,3.106,9.542,-0.7895,-8.267,12.23,5.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,-12.71,-28.17,-25.17,-6.265,-22.14,-19.99,-7.341,-22.89,-25.63,-33.53,-4.229,6.579,-4.773,-10.05,9.648,7.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,-6.351,-27.46,-42.56,-4.736,-21.28,-19.41,-11.57,-10.13,-22.68,-30.67,-12.14,3.849,-12.66,-14.34,-1.999,2.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,-3.174,-28.18,-41.81,-13.91,-19.6,-16.5,-14.03,-13.56,-28.11,-40.5,-21.25,3.054,-24.21,-17.61,-11.35,1.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,-14.03,-34.49,-37.49,-14.71,-5.869,-2.908,-47.79,-5.401,-28.84,-35.25,-17.04,13.24,-15.77,-3.29,-9.761,7.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,-28.46,-35.73,-60.06,-16.03,-10.09,-8.059,-72.7,2.261,-22.52,-15.29,-26.43,11.66,-14.86,-0.0213,-23.08,-2.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,-14.52,-23.93,-46.27,-11.67,-13.69,-11.44,-35.72,-2.542,-24.34,-6.291,-27.85,8.744,-12.64,-0.8287,-22.7,-5.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,33.92,0.8563,16.31,7.384,-6.317,-4.208,-2.382,-5.965,-15.05,2.163,-11.08,9.568,-2.059,-2.772,-8.781,-3.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,31.84,4.722,11.35,6.352,-24.22,-21.02,-27.17,-13.23,-15.83,-9.653,-16.26,8.602,-11.2,-16.49,-9.835,-7.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,-11.17,-20.34,-38.11,-1.835,-27.06,-23.36,-33.89,-19.85,-29.48,-26.41,-26.35,8.264,-20.02,-16.27,-8.051,-0.7465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,-12.47,-47.67,-40.33,-3.386,-10.41,-8.202,-11.08,-26.22,-25.57,-18.12,-24.89,-4.765,-19.21,-11.24,-2.601,4.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,3.339,-39.1,-21.77,-9.772,-16.78,-15.6,-8.595,-13.05,-19.17,-17.1,-15.44,2.768,-14.34,-8.048,7.428,14.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,-2.793,-0.9579,-26.53,-9.301,-25.63,-25.19,-21.28,15.5,-16.54,-26.7,-1.065,30.34,-5.385,2.313,19.01,30.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,-16.03,-4.596,-53.53,-13.4,-29.39,-27.26,-36.02,13.42,-22.47,-33.35,0.658,25.89,-8.226,2.363,15.17,26.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,-11.11,-34.47,-61.15,-19.97,-21.14,-17.43,-33.93,5.828,-34.24,-29.39,-1.704,16.72,-13.97,-2.72,6.351,13.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,-9.492,-41.55,-50.88,-18.61,-14.29,-13.11,-31.63,-4.864,-33.19,-16.15,-17.84,13.74,-28.09,-16.38,-11.15,-6.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,-39.41,-43.16,-53.4,-20.21,-39.72,-39.19,-40.71,-33.83,-40.49,-27.57,-33.19,4.23,-41.65,-28.3,-17.11,-14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,-34.09,-20.38,-37.36,-13.7,-45.58,-44.22,-29.06,-21.09,-46.85,-38.13,-8.054,8.272,-26.56,-16.45,0.6099,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78,0.2969,-2.933,-39.08,-16.82,-31.03,-29.5,-36.35,-2.301,-46.74,-32.07,-6.264,-2.223,-28.5,-22.87,-10.62,-7.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79,-18.72,-35.46,-77.0,-33.75,-34.35,-30.44,-54.35,-28.39,-60.64,-42.66,-35.97,-14.39,-38.77,-34.01,-25.46,-16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,-30.88,-46.9,-61.1,-30.47,-23.84,-20.71,-30.25,-40.44,-40.82,-35.46,-27.47,-3.192,-14.16,-19.94,-13.51,-3.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,-10.74,-31.6,-40.83,-27.09,-22.2,-21.48,-35.21,-31.03,-8.22,-23.36,-17.87,-13.9,-9.417,-32.06,-19.05,-15.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,-22.63,-27.29,-71.33,-21.8,-35.43,-33.19,-54.57,-11.04,-23.99,-47.28,-17.72,-22.5,-18.51,-44.98,-17.51,-19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,-17.79,-11.82,-54.02,-2.816,-24.02,-22.23,-16.81,15.71,-33.79,-53.92,2.098,-7.064,-1.452,-20.79,1.628,-1.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,22.73,-8.25,0.3908,-4.869,-21.39,-20.75,-6.689,12.03,-19.95,-38.42,8.152,-2.338,9.653,-1.77,3.552,3.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,18.32,-19.73,-0.3004,-13.54,-22.15,-20.2,-37.28,-3.69,-10.42,-28.54,1.665,7.742,13.62,7.604,6.694,11.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,-20.6,-26.89,-40.15,-19.32,-9.091,-7.763,-21.46,-9.378,-2.416,-16.93,-2.798,15.11,10.83,7.805,10.1,16.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,-16.84,-36.76,-49.27,-28.62,-22.25,-21.54,7.771,-9.81,-16.04,-21.29,-1.242,6.291,-2.698,-4.266,10.05,12.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
