%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,0,0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,8.519,0.986,-12.9,-17.34,-39.49,-34.46,-27.19,-24.02,-87.08,-18.04,-30.17,-39.66,-37.41,-41.62,-30.43,-34.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-3.38,7.288,-5.529,-0.8187,-14.39,-17.58,0.5449,3.65,-73.27,23.69,8.197,-11.44,-9.607,-17.86,2.639,-0.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,0.1168,14.45,-1.385,-0.9054,-2.657,-13.55,-1.169,2.62,-66.6,26.42,10.54,-8.911,-14.25,-29.98,6.285,2.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-1.424,-0.1346,-17.26,-24.69,-27.95,-29.56,-31.26,-23.39,-72.47,-6.373,-9.56,-20.1,-30.5,-47.69,-3.347,-3.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-1.651,-6.035,-20.17,-22.28,-20.3,-14.65,-22.79,-15.62,-9.29,6.631,-1.018,3.47,-5.697,-20.76,14.05,22.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,21.4,8.051,-11.56,-14,-3.09,-4.38,-15.17,-12.06,-1.332,22.05,-9.846,1.823,-5.151,-23.9,7.422,15.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,16.36,2.298,-14.71,-22.25,-16.53,-17.64,-25.73,-19.37,-88.71,7.216,-4.072,-10.9,-15.66,-33.29,4.224,7.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-5.236,-3.619,-9.961,-17.08,-19.75,-12.48,-19.84,-9.673,-90.5,-1.677,20.43,-0.2581,-3.039,-14.92,18.18,22.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-1.07,4.24,-4.361,-7.714,-11.28,-3.054,-16.67,-8.626,-38.93,-2.037,5.667,-5.923,-5.575,-18.55,5.669,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-4.997,-0.2913,-16.78,-11.92,-18.69,-13.03,-24.22,-16,-65.76,5.334,-10.79,-20.44,-19.79,-33.96,-8.864,-0.7158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-21.39,-8.572,-28.78,-22.02,-26.5,-20.38,-29.46,-18.37,-65.49,19.67,-10.94,-20.03,-27.5,-35.68,-5.193,-1.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-12.79,-9.304,-29.5,-31.97,-16.82,-9.201,-34.7,-24.07,-2.294,15.24,-11.86,-9.151,-23.68,-23.55,7.274,6.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,9.306,-6.582,-21.6,-29.71,-1.555,4.199,-34.58,-26.75,-12.07,-10.89,3.342,4.103,-10.54,-5.902,19.57,19.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,3.462,-9.222,-19.66,-26.83,-9.214,-5.316,-36.66,-29.6,-82.02,-22.66,4.892,-3.848,-14.16,-9.284,10.05,12.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-18.62,-12.19,-24.15,-25.76,-26.74,-13.71,-34.32,-24.81,-109.8,-2.343,-8.869,-16.74,-17.82,-12.51,-0.6033,5.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
