%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,24.24,-82.77,10.35,4.123,3.69,56.83,44.33,4.788,18.61,11.13,21.54,5.068,4.642,6.097,6.066,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,6.723,-12.56,9.853,-3.752,5.25,39.22,16.24,12.96,3.312,5.329,14.22,3.087,8.348,-1.064,8.653,15.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-6.833,-18.49,2.505,8.581,-5.299,44.74,2.69,11.72,-23.24,5.279,7.312,-16.66,4.887,-20.1,1.431,-3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-6.178,-44.8,4.378,19.93,-9.48,17.55,33.05,5.611,-13.54,0.7312,17.44,-30.38,3.336,-28.76,-7.752,-11.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,25.07,11.95,13.39,11.64,1.685,-24.72,45.23,-2.175,6.071,-7.073,12.88,-11.87,9.191,-15.75,-2.17,6.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,43.53,-25.35,-2.09,12.81,-2.076,41.33,23.01,-12.44,1.065,3.705,-8.811,-2.84,-0.0425,-12.64,-2.607,4.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-27.69,-71.29,-37.1,13.29,-26.12,70.93,-13.2,-15.05,-16.52,-1.391,-19.36,-21.75,-21.19,-28.38,-19.24,-19.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-54.08,-5.282,-33.75,4.159,-33.37,20.94,-21.96,-12.33,-40.03,-13.71,-17.34,-16.49,-17.36,-22.4,-16.94,-16.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,23.03,9.561,1.281,3.913,-15.19,51.29,2.964,-2.744,-34.56,19.29,-13.06,-5.799,-1.304,-5.91,-12.82,-12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
