%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,7.509,9.911,7.632,7.83,9.449,8.794,6.16,4.462,5.979,6.208,7.131,3.677,10.54,5.159,5.907,3.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,6.77,6.755,3.129,4.681,7.48,5.434,1.773,0.2595,2.379,1.649,1.881,-0.5115,8.688,0.771,2.658,-0.8357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,11.08,9.928,5.256,7.479,11.02,9.383,3.766,0.666,1.769,1.104,3.05,-0.4988,12.07,1.379,3.2,0.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,18.43,17.32,11.49,13.46,18.02,17.09,9.766,4.037,6.922,6.133,8.545,2.588,18.88,8.105,7.231,5.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,20.88,18.17,9.728,13.61,20.45,19.06,11.77,4.065,11.53,8.588,9.492,3.324,19.34,13.56,9.618,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,25.31,21.95,12.4,16.77,26.48,25.76,16.8,5.689,18.94,14.15,13.61,5.735,19.95,18.19,12.15,8.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,28.91,25.49,18.24,20.18,30.43,30.92,18.54,6.202,24.85,20.92,15.06,7.213,18.25,18.77,11.05,10.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,26.48,22.87,14.63,18.43,27.29,27.61,14.24,5.992,23.78,22.33,11.56,8.46,13.23,18.18,10.75,11.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,24.29,21.63,10.08,16.6,25.11,25.27,13.31,8.404,22.5,21.97,12.62,12.99,11.78,20.99,14.49,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,24.41,23.26,12.7,16.89,24.19,25.44,13.68,8.939,21.65,20.5,15.01,14.94,12.51,21.91,15.29,15.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,25.64,26.04,16.86,19.35,24.33,26.54,12.48,8.5,19.33,17.84,14.27,11.46,12.17,18.21,14.06,12.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
