%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,-0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,1.058,-18.51,5.829,3.346,11.3,38.92,7.232,74.98,19.43,60.63,11.06,35.73,20,37.44,22.38,18.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,11.24,13.95,9.625,16.02,-15.05,30.18,30.63,82.76,0.2388,52.09,-11.82,-6.582,-21.13,9.209,-25.59,-39.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,12.54,19.66,10.26,20.04,-11.82,30.05,37.73,36.84,6.212,52.44,-9.653,-6.352,-24.33,-1.953,-31.65,-48.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,18.82,6.367,11.72,13.05,2.273,36.78,21.48,0.289,15.26,56.89,-4.16,5.617,-31.71,-10.5,-23.36,-44.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-3.026,-2.857,-7.742,-3.456,-26.05,-7.209,-14.32,16.35,-4.271,27.36,-20.66,-40.03,-87.99,-47.57,-51.8,-83.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-56.33,-38.44,-36.28,-19.11,-37.6,-53.56,-61.64,45.79,-5.17,13.46,-26.31,-59.13,-97.51,-57,-50.25,-86.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-61.74,-56.68,-37.33,-19.27,-15.73,-44.47,-68.25,24.12,-1.741,10.63,-50.41,-53.53,-78.55,-52.84,-47.71,-75.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-31.84,-31.1,-29.65,-16.55,-1.345,-12.15,-23.44,-4.302,-2.614,13.38,-78.54,-60.23,-74.13,-47.21,-66.25,-83.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-13.16,-3.577,-26.52,-16.35,14.49,11.37,6.031,10.54,10.9,41.61,-65.14,-59.81,-56.58,-33.71,-67.75,-75.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-4.277,-0.0574,-24.58,-15.89,19.72,11.89,-4.926,6.415,-4.641,35.8,-64.37,-71.59,-54.26,-50.19,-72.74,-78.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-25.94,-14.49,-34.29,-20.94,2.941,-16.89,-23.55,-30.91,-42.01,-1.884,-85.13,-83.79,-70.57,-66.07,-78.02,-78.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-67.7,-30.29,-47.19,-33.51,-13.86,-54.11,-49.15,-38.82,-62.31,-0.8163,-82.85,-83.8,-77.98,-51.89,-78.86,-62.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-80.93,-42.23,-51.14,-40.6,-21.89,-58.39,-66.4,-7.661,-74.57,19.92,-80.99,-86.67,-78.11,-42.58,-93.04,-58.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-45.03,-28.84,-28.7,-15.33,0.1851,-4.034,-34.89,28.8,-62.14,25.11,-90.95,-65.44,-68.76,-43.07,-96.28,-57.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,2.506,-2.119,13.61,16.93,25.53,50.08,-0.0761,26.83,-39.68,16.04,-98.41,-44.98,-81.86,-63.66,-90.3,-70.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,3.664,-12.08,32.74,22.86,10.05,49.8,4.426,4.406,-43.61,5.323,-98.72,-55.16,-109.4,-90.22,-83.23,-90.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-12.73,-11.33,34.45,30.63,0.0481,37.04,23.13,20.94,-48.53,11.41,-80.62,-56.43,-97.53,-79.03,-66.9,-84.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-9.218,27.73,34.84,25.62,4.119,31.39,40.38,21.51,-52.19,18.94,-61.9,-55.35,-84.45,-64.14,-66.12,-83.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-17.35,31.75,27.93,3.523,-6.094,22.71,33.39,-20.88,-59.29,20.78,-57.84,-65.47,-102.9,-70.77,-76.98,-96.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-38.26,5.508,30.63,17.75,-3.356,9.959,14.52,-5.12,-56.62,14.67,-60.41,-79.91,-131.5,-80.68,-87.36,-105.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-65.03,-20.56,30.37,35.03,0.9128,-18.19,-24.1,46.59,-61.78,-10.45,-66.54,-103.4,-166.6,-95.66,-101.9,-118.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-83.91,-49.61,17.94,30.59,-2.755,-18.31,-35.89,43.68,-58.04,-11.8,-55.62,-100.2,-172.8,-95.22,-99.29,-116.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-62.46,-50.18,22.17,41.05,5.232,12,-10.82,33.24,-41.89,7.585,-33.6,-80.46,-147.1,-81.71,-92.51,-100.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-49.41,-41.96,32.28,39.8,-0.5908,-1.579,-18.24,42.02,-50.72,-4.313,-36.15,-91.27,-139.1,-83.67,-102.8,-101.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-77.33,-60.28,30.32,31.82,-9.799,-28.14,-31.69,24.2,-54.75,-15.96,-51,-107.9,-141.1,-84.5,-114,-109.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
