%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,0,-0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-29.4,3.304,-38.2,-37.5,-31.88,6.627,28.58,-28.66,-26.15,-5.364,-18.54,-8.922,-3.58,16.45,-33.74,-36.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-7.913,15.04,-103.8,-80.35,-31.47,54.3,79.57,28.49,5.162,20.2,20.36,30.89,36.13,45.15,-26.33,-18.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,35.88,33.81,-66.65,-96.04,-0.3123,69.77,103.6,16.39,14.69,38.38,39.79,53.07,42.79,31.35,5.216,19.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,35.81,25.33,15,-87.56,6.362,45.67,80.99,-15.46,3.907,35.63,13.64,27.22,9.969,0.133,14.64,25.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,13.17,5.752,5.96,-68.75,-30.87,47.22,-3.293,36.85,35.28,49.74,8.998,17.36,18.64,28.4,4.074,19.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,15.48,13.69,-37.74,-16.6,-43.25,45.25,-47.79,48.51,33.58,49.26,12.86,22.5,38,60.66,0.3626,29.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,3.922,15.95,-78.67,-24.8,-17.07,12.34,57.66,-1.552,-15.84,13.6,-6.443,0.7816,10.66,25.57,-6.523,27.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-23.43,7.803,-97.54,-141.2,-12.3,13.77,115.7,-41.49,-0.8233,20.86,-1.095,-4.803,-2.173,0.2989,-18.2,6.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-4.839,24.85,-39.52,-146.3,-10.94,51.48,27.88,-57.95,26.11,43.08,16.33,16.56,18.57,22.34,-14.98,1.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
