%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,93.84,104.6,79.96,76.1,61.34,57.48,59.03,46.29,33.58,36.39,16.42,46.76,43.7,32.67,10.76,10.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,74.27,79.54,36.67,39.22,4.344,7.157,26.45,8.543,-3.327,22.69,18.01,59.75,58.61,58.62,47.32,37.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,80.99,69.07,29.4,36.1,-5.766,-16.96,11.82,-4.562,26.22,11.44,28.67,69.46,53.73,64.08,66.17,46.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,100.6,73.95,64.8,59.35,11.37,-10.03,21.63,8.13,78,-6.837,49.95,73.95,36.27,56.97,67.84,40.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,75.41,40.1,59.63,42.24,-25.91,-21.97,11.64,6.424,59.92,-26.06,91.27,80.87,23.47,50.21,88.22,43.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,79.21,32.23,64.65,49,-15.48,-7.128,14.7,20.49,57.14,-24.96,136.1,91.96,7.691,21.47,94.05,26.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,86.35,26.55,82.5,67.35,48,11.65,20.96,24.96,90.99,-35.44,149,80.64,-22.98,-13.57,74.69,-8.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,76.98,7.579,96.63,73.5,86.85,18.38,20.97,16.69,107.6,-49.9,144.2,62.37,-48.03,-31.34,55.06,-34.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,81.16,-5.744,112.1,78.16,90.84,25.05,20.4,17.88,97.01,-60.39,124.2,45.88,-67.87,-55.51,29.13,-56.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,81.88,-17.66,121.8,80.08,94.81,32.5,33.58,34.36,94.57,-35.87,110.9,48.63,-57.69,-51,30.12,-43.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,102.1,15.51,135.6,100.3,105.3,50.74,70.46,67.39,118.6,19.86,122.7,74.2,-18.32,-21.34,50.77,-10.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,118.1,54.34,127.2,106,83.59,44.01,81.52,74.19,120.8,17.11,109.4,67.93,-7.04,-24.68,38.21,-10.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,97.69,56.29,116.7,92.92,68.17,31.37,79.23,66.7,98.84,21.1,86.69,58.09,10.76,-1.745,39.9,0.3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,103.4,82.62,140.8,107.8,70.6,54.03,98.9,76.67,84.54,65.62,87.79,80.09,47,40.32,67.12,24.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,119.2,97.15,132.9,112,31.73,57.26,100.1,65.8,76.79,14.98,79.41,88.25,41.67,21.22,71.89,26.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,116,67.01,104.5,99.08,16.46,41.42,91.82,49.39,88.13,-56.82,65.61,89.66,26.78,5.837,77.07,34.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,124.2,48.68,115.5,99.28,46.72,37.86,78.34,44.72,87.73,-37.98,54.59,87.48,23.38,19.42,78.41,32.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,112.8,36.15,130,91.95,52.71,31.7,45.86,31.97,62.23,-12.2,58.38,69.6,16.33,18.55,65.57,22.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,92.81,30.29,143.5,93.96,61.49,41.26,46.02,38.82,59.65,-10.41,81.44,61.68,20.04,25.14,61.35,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,93.37,29.78,149.6,100.7,65.15,53.13,58.5,47.25,51.32,-21.25,60.48,41.81,4.94,23.34,47.66,20.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,71.69,7.105,119.3,85.4,44.9,45.66,40.52,26.93,18.13,-15.69,24.19,11.7,-19.26,9.547,38.75,4.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,40.39,-3.539,92.95,75.03,42.53,35.51,25.4,10.74,6.905,11.51,47.59,8.654,-18.19,7.281,53.94,13.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,31.5,-13.22,84.98,66.16,35.33,16.09,12.96,8.673,35.8,-51.57,76.42,17.05,-28.81,-16.8,61.88,9.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,40.15,-43.51,86.99,58.56,35.79,14.71,3.925,17.58,91.66,-117.6,71.78,30.64,-42.99,-38.85,63,-0.6467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,59.3,-39.19,101.2,68.49,66.92,42.75,10.15,28.96,100.3,-19.44,73,40.08,-33.62,-20.28,65.72,-1.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,60.33,-13.49,100.3,70.92,79.3,51.58,8.676,28.25,56.4,49,91.36,32.73,-33.78,-18.56,64.72,-10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,56.3,-14.08,98.01,69.83,94.44,47.36,6.969,19.62,67.03,-46.98,99.36,34.72,-47.15,-53.12,61.34,-25.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,74.05,-17.37,116.6,78.55,125.9,55.68,17.7,-2.73,101.1,-89.32,93.89,45.7,-42.92,-58.51,58.41,-30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,87.2,-4.07,128.9,86.58,123.9,74.44,26.32,-7.606,92.58,-23.03,119.3,56,-21.8,-25.13,69.11,-15.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,88.57,-1.074,118.1,88.59,101.8,89.13,16.33,28.09,103.8,-4.532,155.1,67.16,-13.03,-9.058,77.13,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,87.1,-21.4,96.81,74.32,89.33,75.8,-5.528,49.08,129.8,-23.6,147.8,70.59,-17.29,-10.74,70.55,6.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,87.2,-28.5,99.97,66.03,87.66,55.32,-1.832,41.89,119.9,-29.42,133.5,71.78,-20.55,-16.54,69.62,4.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,92.88,-16.71,124.7,79.09,96.21,52.69,20.53,35.26,111.4,-39.14,132.6,71.48,-27.26,-34.27,68.47,1.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,97.65,-2.726,135.2,87.14,109.3,62.41,40.3,28.56,122.4,-12.21,126.3,74.06,-12.86,-15.48,69.69,19.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,106.3,27.82,132.7,86.06,106.9,74.01,60.51,17.03,110.4,-8.005,112.3,75.44,11.83,20.92,69.64,33.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,102.7,37.29,114.2,77.54,79.87,69.31,54.02,0.8535,89.7,-76.37,85.67,60.96,6.525,8.302,57.61,20.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,85.6,18.64,97.1,77.54,79.92,68.41,36.3,0.5319,99.11,-54,80.67,59.44,10.73,7.352,67.98,29.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
