%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,79.96,76.1,61.34,46.29,57.48,59.03,33.58,36.39,93.84,104.6,16.42,32.67,46.76,43.7,10.76,10.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,36.67,39.22,4.344,8.543,7.157,26.45,-3.327,22.69,74.27,79.54,18.01,58.62,59.75,58.61,47.32,37.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,29.4,36.1,-5.766,-4.562,-16.96,11.82,26.22,11.44,80.99,69.07,28.67,64.08,69.46,53.73,66.17,46.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,64.8,59.35,11.37,8.13,-10.03,21.63,78.0,-6.837,100.6,73.95,49.95,56.97,73.95,36.27,67.84,40.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,59.63,42.24,-25.91,6.424,-21.97,11.64,59.92,-26.06,75.41,40.1,91.27,50.21,80.87,23.47,88.22,43.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,64.65,49.0,-15.48,20.49,-7.128,14.7,57.14,-24.96,79.21,32.23,136.1,21.47,91.96,7.691,94.05,26.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,82.5,67.35,48.0,24.96,11.65,20.96,90.99,-35.44,86.35,26.55,149.0,-13.57,80.64,-22.98,74.69,-8.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,96.63,73.5,86.85,16.69,18.38,20.97,107.6,-49.9,76.98,7.579,144.2,-31.34,62.37,-48.03,55.06,-34.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,112.1,78.16,90.84,17.88,25.05,20.4,97.01,-60.39,81.16,-5.744,124.2,-55.51,45.88,-67.87,29.13,-56.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,121.8,80.08,94.81,34.36,32.5,33.58,94.57,-35.87,81.88,-17.66,110.9,-51.0,48.63,-57.69,30.12,-43.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,135.6,100.3,105.3,67.39,50.74,70.46,118.6,19.86,102.1,15.51,122.7,-21.34,74.2,-18.32,50.77,-10.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
