%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,9.088,3.598,-2.519,-11.48,-23.83,-9.652,-13.17,-99.23,57.61,47.86,-52.81,-57.79,-44.65,-45.68,-62.16,-65.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-28.48,-34.1,-41.55,-25.57,-41.54,-21.63,-33.27,-101.5,1.683,7.5,-47.43,-15.5,-23.98,-13.77,-25.51,-26.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-21.69,-24.12,-46.7,-16.6,-21.22,2.42,-48.03,-48.43,22.82,34.5,-44.34,19.95,-5.238,10.8,-14.53,-19.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-20.47,-25.41,-61.07,-31.0,-32.93,0.9062,-80.66,-44.81,56.22,67.34,-78.33,-13.47,-35.69,-19.52,-52.23,-63.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-52.19,-66.78,-111.7,-61.42,-72.83,-41.3,-112.5,-89.64,11.16,11.7,-91.82,-39.74,-56.18,-44.87,-54.88,-67.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-44.43,-63.31,-119.2,-57.78,-68.92,-52.56,-103.2,-121.3,2.206,-20.07,-84.22,-42.46,-56.8,-54.83,-49.09,-64.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-35.32,-47.02,-93.8,-45.52,-50.93,-32.54,-89.88,-108.5,-8.385,-14.39,-73.93,-42.58,-54.33,-58.55,-47.0,-67.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-33.51,-42.1,-82.1,-36.42,-36.88,-9.482,-104.5,-72.77,-5.949,-1.915,-47.57,-43.26,-34.3,-56.34,-40.12,-65.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-21.38,-39.13,-78.69,-40.1,-32.48,-11.64,-107.6,-83.1,52.84,11.61,-40.18,-63.27,-34.17,-73.66,-54.46,-80.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
