%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,-0,-0,-0,0,0,0,0,0,0,-0,-0,0,-0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-5.739,-24.76,-42.39,-46.4,-47.94,-56.38,-50.49,-68.14,-47.38,-38.6,-60.28,-53.6,-56.82,-55.82,-53.85,-49.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-9.434,-20.45,-38.8,-38.32,-34.83,-59.22,-30.14,-64.82,-44.05,-24.45,-38.82,-34.27,-33.73,-35.12,-40.07,-29.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-16.7,-6.289,-35.98,-31.59,-33.93,-72.14,-22.41,-49.47,-70.55,-11.68,-58.62,-51.94,-38.2,-35.04,-62.52,-45.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-33.26,-20.07,-50.67,-43.61,-58.92,-73.13,-38.22,-43.2,-98.51,-12.17,-101.7,-85.38,-62.62,-54.89,-82.42,-68.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-32.98,-25.68,-43.36,-34.64,-54.25,-28.29,-28.85,-39.98,-83.76,-23.63,-96.32,-74.02,-49.4,-46.18,-61.01,-49.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-22.52,-14.61,-34.35,-30.14,-55.16,-17.59,-32.79,-58.72,-97.44,-40.45,-111.8,-84.77,-54.69,-49.53,-83.52,-55.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-26.15,-31.32,-38.54,-42.31,-76.08,-39.2,-47.79,-54.97,-108.5,-17.46,-123.5,-97.01,-65.09,-55.92,-95.35,-63.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-22.72,-42.75,-32.14,-41.47,-79.08,-39.21,-39.24,-30.11,-77.35,-8.912,-86.22,-72.7,-46.47,-48.83,-55.01,-41.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-16.03,-30.34,-39.07,-42.25,-91.35,-44.01,-35.78,-41.5,-83.29,-53.59,-74.97,-62.29,-38.81,-47.22,-47.2,-37.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-15.31,-31.77,-49.33,-43.67,-107.9,-51.15,-35.46,-53.06,-102.1,-62.53,-92.97,-58.93,-40.07,-39.18,-55.68,-35.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-8.238,-34.9,-26.89,-34.86,-91.31,-49.55,-21.77,-46.41,-70.16,-40.56,-83.73,-33.67,-23.75,-23.91,-22.48,-6.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-5.236,-22.8,-15.02,-41.03,-77.84,-69.49,-21.09,-59.28,-48.23,-50.81,-57.64,-6.201,0.6867,-9.204,17.9,24.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-5.487,-14.1,-34.05,-53.88,-86.86,-102.8,-33.18,-75.58,-66.72,-63.82,-46.77,-0.2224,10.31,-2.457,24.89,34.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
