%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
1,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-11.68,-17.44,-2.245,-10.01,2.531,-6.631,-4.265,-20.97,-8.953,-3.72,-15.57,-4.486,-1.387,-0.7283,3.048,1.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-7.595,-20.98,4.199,-3.814,1.154,-0.1664,10.83,-10.95,-1.725,3.189,0.9356,7.242,10.17,10.27,16.5,12.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-3.595,-17.43,7.023,5.017,-0.3774,3.321,14.55,2.3,6.609,7.778,6.621,8.62,12.9,11.0,16.61,11.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-9.973,-9.211,0.638,2.054,1.301,-1.075,2.88,-1.207,3.342,2.756,-3.195,3.194,6.726,4.117,9.239,8.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-9.299,-4.482,-2.86,-8.374,3.717,-1.274,1.554,-5.709,0.037,-0.9526,3.327,8.979,9.277,6.982,15.69,16.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-3.178,-8.933,-3.5,-14.05,1.165,-0.8912,2.049,-3.846,-0.2523,-0.9047,8.382,12.45,11.87,8.68,21.65,18.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-8.359,-12.27,-6.626,-10.25,-6.23,-5.276,-4.67,-2.332,-7.213,-4.534,0.5813,9.595,7.64,3.328,17.91,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-10.84,-15.44,-5.583,-5.504,-7.51,-4.956,-4.145,-4.159,-13.27,-8.33,0.7431,6.754,6.322,0.2439,16.36,9.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-2.607,-15.54,-4.909,-4.251,-1.815,0.1243,1.567,-5.27,-8.215,-6.335,5.616,1.002,6.734,-2.692,15.59,6.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-4.141,-8.104,-8.364,-2.715,-2.372,-3.049,4.794,-7.845,-2.031,-7.431,2.568,-5.544,2.508,-11.03,8.115,0.9675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-11.73,-11.77,-1.516,-1.854,-4.901,-11.52,9.13,-19.3,-1.64,-17.5,-4.295,-11.21,-2.441,-20.22,-1.904,-7.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-7.383,-23.98,7.407,-3.106,1.373,-12.56,8.693,-26.0,-2.397,-24.98,-9.081,-14.7,-5.267,-22.64,-8.803,-14.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-2.988,-22.92,0.8928,-7.382,5.874,-11.36,0.8413,-15.53,-5.568,-23.43,-8.675,-11.3,-7.855,-18.16,-12.56,-15.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-9.378,-15.33,-4.308,-13.68,1.352,-13.86,-3.433,-6.993,-10.48,-18.53,-4.377,-5.345,-8.09,-13.15,-12.59,-13.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-12.21,-14.12,-0.3657,-14.53,-6.483,-11.89,-3.338,-9.053,-11.31,-12.17,-3.291,-2.534,-5.671,-10.28,-7.622,-10.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-9.066,-18.73,-1.903,-10.81,-12.34,-7.268,-3.578,-7.807,-10.58,-6.353,-8.043,-1.373,-3.568,-7.723,-1.18,-5.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-12.54,-21.37,-0.7628,-7.761,-6.195,-7.581,-1.273,-4.933,-9.328,-4.705,-10.24,0.0856,-0.3475,-5.214,2.255,-2.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-14.51,-14.17,8.031,-3.41,5.405,-7.597,1.269,-7.662,-4.824,-4.396,-5.404,1.322,2.031,-4.574,2.104,-3.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-4.794,-11.04,4.777,-4.088,1.008,-3.854,0.974,-10.42,-3.594,-3.348,-4.719,-0.3079,0.3083,-4.721,1.55,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,0.759,-19.92,-8.412,-11.74,-7.766,-0.4537,1.5,-9.629,-8.363,-2.193,-11.55,-2.823,-0.7762,-2.501,3.177,2.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-3.649,-17.43,-10.68,-8.726,-2.39,0.2285,-1.777,-8.004,-13.02,-1.359,-15.65,-2.117,-1.787,-1.332,1.964,2.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-4.123,-2.94,-5.82,6.604,2.031,-0.8773,-11.34,-5.713,-16.09,-3.243,-15.2,-2.675,-6.298,-5.263,-4.758,-3.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-3.281,-2.109,-8.623,12.85,-1.224,-0.2457,-13.51,-2.871,-15.47,-5.983,-11.97,-7.539,-8.541,-9.985,-8.682,-9.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-6.753,-10.76,-12.78,3.73,-1.96,-0.4714,-7.201,-7.328,-9.799,-7.877,-7.133,-11.94,-6.877,-13.51,-6.936,-10.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-9.258,-15.14,-8.286,-6.941,-4.42,-6.877,-3.945,-16.97,-5.49,-14.46,-4.641,-14.46,-6.266,-18.9,-6.012,-10.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-16.0,-21.04,-4.609,-9.352,-11.14,-13.51,0.9584,-14.23,-5.92,-24.45,-4.956,-15.84,-9.036,-24.44,-8.489,-15.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-24.37,-23.17,-8.597,-6.415,-14.76,-15.13,6.074,-5.463,-10.5,-28.93,-10.43,-14.77,-14.78,-25.36,-11.85,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,-19.96,-17.33,-12.33,-4.789,-14.11,-15.47,-1.011,-9.271,-16.17,-25.62,-15.81,-13.61,-16.78,-21.08,-13.13,-19.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,-13.31,-21.99,-15.0,-4.754,-14.21,-16.41,-8.898,-12.89,-15.98,-18.74,-9.957,-13.0,-13.02,-15.75,-12.99,-17.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,-18.5,-32.88,-20.75,-2.13,-20.89,-19.24,-9.533,-7.147,-13.83,-14.54,-6.361,-6.907,-13.61,-11.47,-14.11,-13.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,-26.42,-28.75,-26.07,0.334,-28.21,-24.07,-17.06,-6.758,-19.49,-15.6,-16.81,0.0137,-19.4,-8.536,-15.15,-10.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
