%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted),Annotations
1,0,-0,0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T0
2,-0.7245,-2.9,-4.05,-2.224,0.8277,8.295,2.614,7.001,4.458,5.158,1.144,-3.784,-5.275,8.073,-6.347,-4.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,-7.237,-13.47,-0.4828,-0.8091,-7.524,-3.478,-7.687,-2.718,-1.958,-3.518,-3.812,-13.87,-14.65,-0.7338,-9.967,-3.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,-16.68,-23.49,-3.522,-5.068,-12.9,-11.73,-17.33,-9.511,-7.253,-9.973,-8.062,-19.1,-12.53,-1.107,-6.749,3.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,-20.19,-21.78,-8.457,-8.61,-8.47,-11.92,-17.94,-8.008,-3.892,-14.47,-5.189,-15.97,-4.715,3.362,-2.683,7.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,-19.47,-18.45,-8.937,-12.01,-5.974,-13.93,-18.05,-9.977,-0.5239,-16.33,-3.139,-15.53,-3.744,3.142,-7.118,3.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,-22.64,-18.47,-14.86,-19.82,-5.945,-6.802,-17.23,-9.28,-0.8329,-2.245,-6.453,-19.44,-1.068,10.66,-12.23,1.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,-26.3,-9.84,-14.99,-13.21,-4.539,2.339,-10.67,-2.571,-3.333,6.009,-10.29,-20.97,2.569,8.008,-9.456,2.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,-24.88,-0.547,-4.004,0.2184,-9.993,-2.929,-3.982,0.7936,-9.518,-2.204,-16.5,-18.99,2.167,-5.492,-6.639,-1.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,-21.56,-0.748,-0.7327,-1.948,-12.93,-7.16,-0.3189,-0.3073,-10.6,1.037,-15.1,-12.62,7.28,3.437,-2.685,2.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-17.59,2.06,0.2461,-1.698,-1.83,1.963,2.763,-1.242,2.308,4.744,3.809,-3.439,14.24,15.49,6.363,11.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,-13.87,7.315,6.569,5.363,3.624,6.49,2.822,-1.968,8.313,-9.781,8.711,-3.602,9.651,2.824,4.342,8.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,-18.32,1.959,2.973,0.7758,-6.209,-1.246,-1.306,-3.589,-8.415,-12.39,-11.32,-14.62,0.4829,-6.687,-7.971,-2.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,-26.93,-7.156,-5.346,-3.687,-15.09,-6.111,-4.245,-4.051,-20.53,-2.45,-18.33,-18.47,-1.46,0.0793,-7.996,-0.8542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,-23.37,-8.896,-6.107,-0.8894,-16.86,-6.633,-4.021,-3.932,-12.84,-7.349,-11.73,-11.71,-0.6874,5.738,-1.315,4.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,-13.35,-8.513,-6.123,-0.0598,-15.05,-9.543,-2.902,-7.829,-7.657,-10.05,-12.18,-8.567,-2.631,7.727,-2.723,2.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,-12.9,-9.508,-3.447,0.423,-13.58,-8.791,0.3353,-10.77,-11.04,-4.918,-12.75,-8.128,-0.9059,6.586,-1.379,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-13.57,-4.812,4.27,-5.515,-15.59,-8.117,3.609,-6.396,-12.05,-16.2,-15.37,-4.126,7.494,3.057,5.387,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,-9.568,0.5209,2.087,-12.74,-17.96,-13.28,-0.8147,-5.698,-11.61,-24.76,-17.35,-4.782,11.32,2.684,2.459,13.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-13.67,-5.276,-10.33,-3.464,-21.43,-13.86,-9.536,-12.02,-13.43,-8.874,-11.39,-12.65,4.422,0.3804,-8.171,3.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-23.17,-13.4,-12.59,5.018,-26.41,-14.76,-12.98,-10.32,-19.95,1.277,-17.48,-19.99,-2.503,-4.372,-12.92,-3.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-28.05,-13.8,-4.637,-1.81,-25.76,-22.98,-13.23,-4.694,-26.71,-9.036,-32.52,-26.43,-3.453,-3.469,-13.47,-2.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-32.51,-12.84,-4.819,-5.655,-22.79,-20.25,-11.97,-8.222,-23.43,-16.41,-31.42,-31.67,-4.25,0.5688,-14.52,-2.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-35.94,-11.53,-7.793,-3.958,-22.7,-6.992,-7.72,-10.72,-17.83,-14.3,-23.58,-30.19,-4.986,6.066,-10.6,-1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-33.32,-7.899,-2.858,-5.188,-19.98,-5.268,-7.274,-8.879,-19.38,-11.22,-21.29,-23.96,-2.912,12.88,-4.634,0.1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-28.09,-6.563,-1.993,-7.64,-18.91,-13.66,-10.72,-13.95,-19.63,-7.045,-17.76,-18.6,-1.427,11.25,-4.918,-0.2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-22.17,-7.167,-4.918,-11.95,-24.38,-16.32,-12.47,-19.07,-17.27,-7.77,-15.04,-14.82,-2.534,1.291,-6.825,-0.7629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-16.65,-9.694,-2.554,-14.69,-24.22,-8.667,-15.03,-17.51,-14.29,-16.45,-16.96,-12.89,-6.729,-7.874,-6.998,-0.5376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
